headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"Israel, ‘Start-up Nation,’ Groans Under Strains of Growth and Neglect",2020-03-01,article,News,"The election on Monday might break a yearlong political deadlock. But huge challenges in health, education and transit are decades in the making.",The New York Times,Foreign,World,"['Politics and Government', 'Economic Conditions and Trends', 'Roads and Traffic', 'Transit Systems', 'Education (K-12)', 'Hospitals', 'Labor and Jobs', 'Productivity', 'Population']"
5 Takeaways From the South Carolina Primary,2020-03-01,article,News,"Joe Biden is “very much alive,” but the race is far from over as the Democratic presidential candidates turn toward the 16 contests on Tuesday.",The New York Times,Politics,U.S.,['Presidential Election of 2020']
Homes That Sold for Around $1 Million,2020-03-01,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Why Some Suburban Women Are Wary of Bernie Sanders,2020-03-01,article,News,"Virginia’s shift to the Democrats has been led by suburban moderates, especially college-educated women. Some wonder whether Mr. Sanders is what they signed up for.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Women and Girls']"
Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,2020-03-01,article,News,"A union representing employees at airport Starbucks locations says immigrant, transgender and black baristas have faced discrimination.",The New York Times,Express,Business Day,"['Discrimination', 'Organized Labor', 'Wages and Salaries', 'Race and Ethnicity', 'Black People', 'Blacks', 'Transgender and Transsexuals', 'AIRPORTS', 'Immigration and Emigration']"
"Bernie Sanders Raised $46 Million in February, a Record for 2020",2020-03-01,article,News,Mr. Sanders’s campaign said that it had received 2.2 million donations in the month. Elizabeth Warren’s team announced raising $29 million over the same period.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Campaign Finance', 'Political Advertising']"
‘Slovakia Has Woken Up’: Governing Party Suffers Decisive Election Defeat,2020-03-01,article,News,The loss paves the way for a new governing coalition after the main opposition group ran a campaign under the slogan “Together Against the Mafia.”,The New York Times,Foreign,World,"['Politics and Government', 'Corruption (Institutional)', 'Elections', 'Neo Nazi Groups', 'Organized Crime']"
The Week in Business: It Was All About the Coronavirus,2020-03-01,article,News,,The New York Times,SundayBusiness,Business Day,"['Stocks and Bonds', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Mergers, Acquisitions and Divestitures', 'International Trade and World Market']"
How the Democrats’ ‘15% Rule’ Could Reshape the Race on Super Tuesday,2020-03-01,article,News,The rule is intended to weed out candidates who don’t have a viable path to the nomination.,The New York Times,Express,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Afghan Peace Plan Faces Its First Roadblock: Releasing Taliban Prisoners,2020-03-01,article,News,"Afghanistan’s president said he had not agreed to release up to 5,000 prisoners, as a deal between the United States and the Taliban appears to require.",The New York Times,Washington,World,"['Terrorism', 'Women and Girls', 'Afghanistan War (2001- )']"
Greece Suspends Asylum as Turkey Opens Gates for Migrants,2020-03-01,article,News,"The military deployed troops to the Greek border with Turkey, warned migrants by text message not to cross and announced summary deportations.",The New York Times,Foreign,World,"['Immigration and Emigration', 'Refugees and Displaced Persons', 'Defense and Military Forces']"
Battle for Control of Senate Takes Shape as Both Parties Seek Firewall,2020-03-01,article,News,"Democrats increasingly regard winning the Senate as their last remaining check on President Trump, should he win re-election, while Republicans fight to maintain power in Congress.",The New York Times,Washington,U.S.,"['Politics and Government', 'Elections, Senate', 'United States Politics and Government', 'Primaries and Caucuses', 'Elections']"
Working From Home: How Coronavirus Could Affect the Workplace,2020-03-01,article,News,"Businesses are grappling with how to deal with a potential outbreak. Here’s what they’re doing, and how it could affect their workers.",The New York Times,Business,Business Day,"['Paid Time Off', 'Workplace Hazards and Violations', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Workplace Environment', ""Workers' Compensation Insurance"", 'Wages and Salaries', 'Disability Insurance']"
"In India, Modi’s Policies Have Lit a Fuse",2020-03-01,article,News,Many Indians believed it was only a matter of time before Hindu nationalism provoked the kind of bloodshed that exploded in New Delhi.,The New York Times,Foreign,World,"['Politics and Government', 'Muslims and Islam', 'Demonstrations, Protests and Riots', 'Hinduism', 'Police Brutality, Misconduct and Shootings', 'Discrimination']"
Kobe Bryant’s Widow ‘Devastated’ by Reports That Deputies Shared Crash Photos,2020-03-01,article,News,A lawyer for Vanessa Bryant said the sharing of the photos by deputies was “an unspeakable violation of human decency.”,The New York Times,Express,U.S.,"['Helicopters', 'Privacy', 'Aviation Accidents, Safety and Disasters']"
Afghanistan War Enters New Stage as U.S. Military Prepares to Exit,2020-03-01,article,News,The deal signed on Saturday could have the United States conducting strikes to aid old enemies like the Taliban — or lead to a complete withdrawal from the country.,The New York Times,Washington,World,"['United States Defense and Military Forces', 'Terrorism', 'Afghanistan War (2001- )']"
Israeli Slugfest:The Campaign in Pictures,2020-03-01,article,News,"Benjamin Netanyahu and Benny Gantz, battling to break a yearlong stalemate, wind up in the mud.",The New York Times,Foreign,World,"['Politics and Government', 'Elections']"
"Months After Puerto Rico Earthquakes, Thousands Are Still Living Outside",2020-03-01,article,News,"In the past week alone, the Puerto Rico Seismic Network registered 43 “significant” quakes, leaving many people fearful of going home. More than 8,000 houses have been damaged.",The New York Times,National,U.S.,"['Earthquakes', 'Hurricane Maria (2017)', 'Disasters and Emergencies', 'Federal Aid (US)']"
"After Factory Disaster, Bangladesh Made Big Safety Strides. Are the Bad Days Coming Back?",2020-03-01,article,News,"The Rana Plaza collapse, which killed over 1,100 garment workers, led to much better labor conditions. Now that legacy could be in jeopardy, as a power struggle unfolds over factory safety.",The New York Times,Foreign,World,"['Rana Plaza Building Collapse, Bangladesh (2013)', 'Workplace Hazards and Violations', 'Accidents and Safety', 'Politics and Government', 'Factories and Manufacturing', 'Fashion and Apparel', 'Wages and Salaries', 'your-feed-selfcare', 'your-feed-fashion']"
"Coronavirus May Have Spread in U.S. for Weeks, Gene Sequencing Suggests",2020-03-01,article,News,"Two cases detected weeks apart in Washington State had genetic links, suggesting that many more people in the area may be infected.",The New York Times,National,Health,"['Coronavirus (2019-nCoV)', 'Genetics and Heredity', 'Influenza', 'Epidemics']"
Texas’s Lone G.O.P. Woman in Congress Faces a Stiff Challenge From the Right,2020-03-01,article,News,"Representative Kay Granger is in an expensive primary battle while facing accusations that she has not done enough for President Trump, who endorsed her.",The New York Times,Washington,U.S.,"['Elections, House of Representatives', 'Conservatism (US Politics)', 'Women and Girls', 'Endorsements', 'Federal Aid (US)']"
"Michael Bloomberg, a Billionaire Learning on the Job",2020-03-01,article,News,"He joked to a crowd in Denver that he would rather be at his house in Vail, and told people he was excited for “Super Bowl Tuesday.” But Mr. Bloomberg is getting a little bit better at this.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Polls and Public Opinion']"
Turkey Declares Major Offensive Against Syrian Government,2020-03-01,article,News,"After suffering its worst casualties in years, Turkey is openly declaring war against the Syrian government of Bashar al-Assad.",The New York Times,Foreign,World,['Defense and Military Forces']
Milken Had Key Allies in Pardon Bid: Trump’s Inner Circle,2020-03-01,article,News,Rudolph Giuliani and Sheldon Adelson were among those who asked President Trump to pardon a symbol of 1980s greed.,The New York Times,Business,Business Day,"['Amnesties, Commutations and Pardons', 'Securities and Commodities Violations', 'United States Politics and Government']"
Wall Street Has Lost Its Nerve. What Will It Take to Get It Back?,2020-03-01,article,News,The S&P 500 just had its worst week in more than a decade as investors fretted over the global coronavirus outbreak. The best cure may be time.,The New York Times,Business,Business Day,"['Stocks and Bonds', ""Standard & Poor's 500-Stock Index"", 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'United States Economy']"
‘Bloody Sunday’ Commemoration Draws Democratic Candidates to Selma,2020-03-01,article,News,Several of the presidential hopefuls walked across the Alabama bridge where civil rights protesters were brutally attacked 55 years ago.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Civil Rights and Liberties', 'Civil Rights Movement (1954-68)', 'Black People', 'Blacks', 'Demonstrations, Protests and Riots']"
"A Virus Spreads, Stocks Fall, and Democrats See an Opening to Hit Trump",2020-03-01,article,News,The president’s response to rising fears over coronavirus has given his would-be opponents a chance to attack his biggest strength with voters: economic stewardship.,The New York Times,Washington,Business Day,"['Coronavirus (2019-nCoV)', 'Presidential Election of 2020', 'United States Economy', 'Interest Rates', 'Income Inequality', 'United States Politics and Government', 'Epidemics']"
How Coronavirus Is Already Being Viewed Through a Partisan Lens,2020-03-01,article,News,Public health officials say that injecting politics into the growing outbreak could make it harder to fight.,The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Epidemics']"
Fear of Coronavirus Leaves the Faithful Without Mass in Italy’s North,2020-03-01,article,News,"Concerns over safety and the fear of spreading the virus have upended many rituals of life in the region, including Sunday Mass.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Travel Warnings']"
Intel’s Culture Needed Fixing. Its C.E.O. Is Shaking Things Up.,2020-03-01,article,News,"Robert Swan, who leads the world’s biggest chip maker, is pushing his 110,000 employees to confront internal problems more openly.",The New York Times,Business,Technology,"['Computer Chips', 'Appointments and Executive Changes', 'Engineering and Engineers', 'Executives and Management (Theory)']"
Former Barnard Student Accused of Killing Mother,2020-03-01,article,News,"A 22-year-old was living at home in New Jersey, and her mother wanted her to return to college. The argument ended in murder, court documents say.",The New York Times,Metro,New York,"['Murders, Attempted Murders and Homicides']"
Abortion Case in Colombia Could Be a Landmark in Latin America,2020-03-01,article,News,"A ruling in the case, which has reopened a fierce debate over the procedure’s legal and moral implications, could have repercussions across the region.",The New York Times,Foreign,World,"['ABORTION', 'Women and Girls']"
Pete Buttigieg Drops Out of Democratic Presidential Race,2020-03-01,article,News,"The first openly gay major presidential candidate, Mr. Buttigieg rose to the primary’s top tier, but was unable to build a broad coalition of voters, and lost badly in South Carolina Saturday.",The New York Times,Politics,U.S.,['Presidential Election of 2020']
"Panic Shopping for Coronavirus Supplies, but Brunch Is Packed",2020-03-01,article,News,The first coronavirus case in New York City was confirmed Sunday night: a woman in her 30s who is isolated in her Manhattan home.,The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Travel and Vacations']"
"As Another Election Looms, Israelis Ponder Politics, and Contagion",2020-03-01,article,News,"At an airport outside Tel Aviv, some passengers worried about flying away from a big vote, and into an epidemic.",The New York Times,Foreign,World,"['Elections', 'Coronavirus (2019-nCoV)', 'Travel and Vacations']"
Why the Success of The New York Times May Be Bad News for Journalism,2020-03-02,article,News,"In his debut, our new media columnist says The Times has become like Facebook or Google — a digital behemoth crowding out the competition.",The New York Times,Business,Business Day,"['News and News Media', 'Newspapers']"
"In Coronavirus Fight, China Gives Citizens a Color Code, With Red Flags",2020-03-02,article,News,"A new system uses software to dictate quarantines — and appears to send personal data to police, in a troubling precedent for automated social control.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Surveillance of Citizens by Government', 'Epidemics', 'Privacy', 'Computers and the Internet', 'Computer Security', 'Quarantines']"
"At Center of Taliban Deal, a U.S. Envoy Who Made It Personal",2020-03-02,article,News,"Zalmay Khalilzad, the Afghan-born veteran American diplomat, earned the trust of the militants, if not of Afghan officials.",The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'United States International Relations', 'Diplomatic Service, Embassies and Consulates']"
Coronavirus in N.Y.: Manhattan Woman Is First Confirmed Case in State,2020-03-02,article,News,A woman in her 30s who had traveled in Iran contracted the virus and is now isolated at home.,The New York Times,Metro,New York,['Coronavirus (2019-nCoV)']
"As Buttigieg Exits Race, Biden Seeks Edge Against Sanders on Super Tuesday",2020-03-02,article,News,Mr. Biden was moving quickly to capitalize on his South Carolina victory and recast the Democratic primary campaign as a two-man contest between himself and Mr. Sanders.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
"Cuccinelli’s Appointment to Immigration Post Is Illegal, Judge Rules",2020-03-02,article,News,"The Trump administration violated a federal vacancies law, said the judge, who also ruled that two policies put in place by the director of Citizenship and Immigration Services must be nullified.",The New York Times,Washington,U.S.,"['Immigration and Emigration', 'Appointments and Executive Changes', 'United States Politics and Government', 'Decisions and Verdicts']"
2nd Death Near Seattle Adds to Signs Virus Is Spreading in U.S.,2020-03-02,article,News,"Officials see growing indications that the coronavirus has been spreading undetected for weeks. A cluster of cases at one nursing home have made Kirkland, Wash., a focus of concern.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Nursing Homes', 'Epidemics']"
"North Korea Launches 2 Unidentified Projectiles, South Korea Says",2020-03-02,article,News,"The firing of the projectiles could be the country’s first missile tests since Nov. 28, and comes amid a political shake-up as the North responds to the coronavirus threat.",The New York Times,Foreign,World,[]
The Israel Election (Round 3): Here’s What You Need to Know,2020-03-02,article,News,"Monday’s vote has become a plebiscite on Benjamin Netanyahu, who was indicted on corruption charges in November.",The New York Times,Foreign,World,"['Politics and Government', 'Elections']"
Stocks Surge as Central Banks Vow to Act on Coronavirus,2020-03-02,article,News,The spreading coronavirus could hamper global growth. Investors are hoping central banks will step in to offset the damage.,The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Stocks and Bonds', 'Interest Rates', 'Economic Conditions and Trends']"
Outbreak Strikes Seattle Area as Testing Is Scrutinized,2020-03-02,article,News,"The epidemic continues to expand rapidly worldwide, topping 90,000 cases and 3,000 deaths. U.S. officials say virus testing kits will soon become widely available.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals', 'Infections']"
"Armed Man Dies After Shooting at Catholic Church in California, Authorities Say",2020-03-02,article,News,"The man entered Immaculate Heart of Mary Church in Santa Ana on Sunday afternoon before Mass, the police said. The authorities do not know if the man was killed by the police, or if he fatally shot himself.",The New York Times,Express,U.S.,"['Sutherland Springs, Tex, Shooting (2017)']"
Hostages Are Freed From Manila Mall,2020-03-02,article,News,"Officials said the gunman, who surrendered and was allowed to air his grievances at a news conference, was upset that he had been fired from his security guard job.",The New York Times,Express,World,"['Kidnapping and Hostages', 'Shopping Centers and Malls', 'Murders, Attempted Murders and Homicides']"
‘The Face of the Coronavirus’: A Hong Kong Student Shunned in Italy,2020-03-02,article,News,"Since arriving in Bologna, Ciara Lo said she has been discriminated against at a bank and a police station because she is Chinese.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Hong Kong Protests (2019)', 'Masks']"
A Trump Insider Embeds Climate Denial in Scientific Research,2020-03-02,article,News,An Interior Department official has pressed scientists to include misleading climate language—including debunked claims that increased carbon dioxide in the atmosphere is beneficial—into their work.,The New York Times,Climate,Climate,"['Global Warming', 'Carbon Dioxide', 'Greenhouse Gas Emissions', 'Water', 'Irrigation', 'United States Politics and Government', 'Environment']"
New York City Had One of Its Least Snowy Winters on Record,2020-03-02,article,News,"There was almost no snow at all in February, leaving children crestfallen but commuters relieved.",The New York Times,Metro,New York,"['Snow and Snowstorms', 'Global Warming']"
Fatal Car Crashes Rise With Spring Clock Reset,2020-03-02,article,News,The risk of having a fatal traffic accident increases in the week following the spring daylight saving time reset.,The New York Times,Well,Well,"['Daylight Saving Time', 'Traffic Accidents and Safety']"
Heat Waves May Raise Risk of Premature Birth,2020-03-02,article,News,Extreme heat may trigger contractions and earlier birth.,The New York Times,Well,Well,"['Weather', 'Premature Babies', 'Temperature', 'Birth Rates', 'Pregnancy and Childbirth']"
Vegetarian Diet May Lower Stroke Risk,2020-03-02,article,News,People who eat meat or fish were at higher risk of stroke than those who followed a vegetarian diet.,The New York Times,Well,Well,"['Stroke', 'Vegetarianism', 'Cholesterol', 'Hypertension', 'Meat', 'Fish and Other Marine Life', 'Diet and Nutrition']"
"Before Prostate Surgery, Consider ‘Active Surveillance’",2020-03-02,article,News,"Not to be confused with “watchful waiting,” active surveillance is not a do-nothing approach.",The New York Times,Well,Well,"['Tests (Medical)', 'Prostate Cancer', 'Prostate Gland', 'Men and Boys', 'Surgery and Surgeons']"
The Benefits of Exercise for Children’s Mental Health,2020-03-02,article,News,"Even light physical activity among adolescents was linked to better mental health as they got older, new research shows.",The New York Times,Well,Well,"['Mental Health and Disorders', 'Anxiety and Stress', 'Depression (Mental)', 'Exercise', 'Children and Childhood', 'Teenagers and Adolescence', 'Athletics and Sports']"
Stop Touching Your Face!,2020-03-02,article,News,"It’s a quirk of human nature that we touch our eyes, noses and mouths all day long. It’s also a major way we pick up infections like coronavirus.",The New York Times,Well,Well,"['Face', 'Touch (Sense)', 'Hygiene and Cleanliness', 'Coronavirus (2019-nCoV)', 'Eyes and Eyesight', 'Research', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Nose', 'Animal Behavior', 'Skin', 'Medicine and Health', 'Doctors', 'Mouth']"
Global Economic Policymakers Scramble as Coronavirus Threatens Growth,2020-03-02,article,News,"Economists slashed growth forecasts, and officials rushed to put a floor under the impending damage.",The New York Times,Washington,Business Day,"['Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'Recession and Depression', 'United States Economy', 'International Trade and World Market']"
The Chaos and Comfort of Life in a Bushwick Artists’ Collective,2020-03-02,article,News,A filmmaker found her community in a six-unit Brooklyn walk-up that is home to about 35 artists who hold performances and shows in the building.,The New York Times,RealEstate,Real Estate,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Culture (Arts)', 'Art']"
Talking to Teens and Tweens About Coronavirus,2020-03-02,article,News,Experts offer advice on how parents can help adolescents get the facts straight and be prepared.,The New York Times,Well,Well,"['Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Psychology and Psychologists', 'Parenting', 'Anxiety and Stress', 'Hygiene and Cleanliness', 'Immune System']"
Mike Bloomberg’s Stealth Weapon,2020-03-02,article,News,"Diana Taylor, his longtime partner, has been crisscrossing the country with one clear job: To soften Mr. Bloomberg’s image.",The New York Times,Politics,U.S.,[]
Silicon Valley Leaders’ Plea to Democrats: Anyone but Sanders,2020-03-02,article,News,Their tech employees are a different story.,The New York Times,Business,Technology,"['Computers and the Internet', 'Presidential Election of 2020', 'Primaries and Caucuses', 'High Net Worth Individuals', 'United States Politics and Government']"
India’s Wine Country: A Charming Work in Progress,2020-03-02,article,News,"No one would mistake the Nashik region for California’s Napa Valley, but visitors are rewarded with winemaker-led tastings, 2,000-year-old cave carvings and a few bottles of delicious wine.",The New York Times,Travel,Travel,"['Wines', 'Travel and Vacations']"
How a Pipeline Is Dividing Minnesota’s Democrats Ahead of Super Tuesday,2020-03-02,article,News,Minnesota Democrats have long relied on support from rural union towns. But debate over an oil pipeline has divided the party.,The New York Times,National,U.S.,"['Pipelines', 'Oil (Petroleum) and Gasoline', 'Native Americans', 'Organized Labor', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Global Warming']"
Quandary for 2020 Democrats: Which Criminal Justice Changes Get Priority?,2020-03-02,article,News,"The Democratic presidential candidates are united in seeking a major overhaul of the criminal justice system, but a new questionnaire asked them to choose what they would do first.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Criminal Justice', 'Primaries and Caucuses']"
What’s Next for Pete Buttigieg?,2020-03-02,article,News,"Few expect Mr. Buttigieg, the former mayor and now former presidential candidate, to remain at home for long. Here’s some ideas for what he could consider next.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Presidential Election of 2024']"
How to Fight That Sinking Feeling,2020-03-02,article,News,"Markets are expecting increasingly aggressive, potentially coordinated actions from central banks around the world.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Stocks and Bonds']"
On Politics: Biden Reshuffles the Race,2020-03-02,article,News,"Pete Buttigieg is out, with one day to go before Super Tuesday: This is your morning tip sheet.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government']"
He Blames ‘Evil’ for South Korea’s Coronavirus Surge. Officials Blame Him.,2020-03-02,article,News,"Lee Man-hee, the founder of the Shincheonji church, which has been at the center of the outbreak in South Korea, is trying to defend his group while denying the accusations against it.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Religious Cults', 'Christians and Christianity']"
The Best Movies and TV Shows New on Netflix Canada in March,2020-03-02,article,News,"New additions include “Ozark: Season 3,” “Phantom Thread” and “Tiger King: Murder, Mayhem and Madness.”",The New York Times,Foreign,World,"['Movies', 'Television', 'Web-Original Programming']"
$2.4 Million Homes in California,2020-03-02,article,News,"A Spanish-style house in Los Angeles, a Modernist landmark in Palm Springs and a renovated 1923 home in San Francisco.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"Jack Welch, G.E. Chief Who Became a Business Superstar, Dies at 84",2020-03-02,article,News,Mr. Welch was named “manager of the century” after General Electric’s revenue jumped nearly fivefold during his tenure.,The New York Times,Obits,Business Day,"['Executive Compensation', 'Deaths (Obituaries)']"
Supreme Court to Hear Obamacare Appeal,2020-03-02,article,News,"The Affordable Care Act, which has survived two major challenges in the Supreme Court, faces another test.",The New York Times,Washington,U.S.,"['Patient Protection and Affordable Care Act (2010)', 'Presidential Election of 2020', 'States (US)', 'Federal-State Relations (US)', 'United States Politics and Government', 'Suits and Litigation (Civil)']"
"Amtrak, Struggling to Keep Trains Running, Chooses a New Leader",2020-03-02,article,News,"William J. Flynn, chairman of Atlas Air Worldwide, will take over as the railroad’s finances improve but its political fortunes remain turbulent.",The New York Times,Metro,New York,"['Appointments and Executive Changes', 'Railroads', 'Infrastructure (Public Works)', 'Transit Systems']"
Barclays Urged to Remove C.E.O. From Board Over Epstein Ties,2020-03-02,article,News,The investment firm Sherborne Investors said James E. Staley’s previous relationship with the financier disqualified him as a director of the British bank.,The New York Times,Business,Business Day,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry', 'Sex Crimes', 'Human Trafficking']"
Public Enemy Splits With Flavor Flav After Sanders Rally Dispute,2020-03-02,article,News,Flavor Flav sent a cease-and-desist letter to Senator Bernie Sanders’s campaign objecting to the use of his image to promote a rally in Los Angeles.,The New York Times,Express,U.S.,['Presidential Election of 2020']
Child Dies at Sea as Greece Cracks Down on Migrants From Turkey,2020-03-02,article,News,"The drowning, after a dinghy capsized, was the first since the Turkish government said it would no longer stop migrants from crossing into Europe.",The New York Times,Foreign,World,"['Middle East and Africa Migrant Crisis', 'Politics and Government', 'Refugees and Displaced Persons', 'Maritime Accidents and Safety']"
"Coronavirus Outbreak Will Spread in New York City, Officials Warn",2020-03-02,article,News,"“Community spread is going to be real,” Gov. Andrew M. Cuomo said. “That is inevitable.”",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'SARS (Severe Acute Respiratory Syndrome)', 'Medicine and Health']"
Nominee for Air Force Chief Would Be First African-American in Post,2020-03-02,article,News,"If he is confirmed by the Senate, Gen. Charles Q. Brown Jr. will become the rare black officer to sit on the elite Joint Chiefs of Staff.",The New York Times,Washington,U.S.,"['United States Defense and Military Forces', 'Black People', 'Blacks', 'Appointments and Executive Changes', 'United States Politics and Government']"
Surfaces? Sneezes? Sex? How the Coronavirus Can and Cannot Spread,2020-03-02,article,News,What you need to know about how the virus is transmitted.,The New York Times,Express,Health,"['Coronavirus (2019-nCoV)', 'Hygiene and Cleanliness', 'Epidemics']"
Trump Presses Drug Industry to Help Contain Coronavirus,2020-03-02,article,News,"The president said he was considering further travel restrictions to block infected people from entering the United States, but called his campaign rallies “safe” even as other groups canceled large events.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Presidential Election of 2020']"
Unexplained Coronavirus Transmission in Florida Prompts Worries of More Cases,2020-03-02,article,News,"A man in Manatee County tested positive though he had not traveled to countries with an outbreak, creating yet another unexplained case of the virus.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Epidemics']"
OPEC Tries to Head Off Oil Glut as Coronavirus Saps Demand,2020-03-02,article,News,A rise in oil prices on Monday suggested traders believe OPEC and Russia will agree on a new cut in oil production this week.,The New York Times,Business,Business Day,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Coronavirus (2019-nCoV)']"
U.S. Limits Chinese Staff at News Agencies Controlled by Beijing,2020-03-02,article,News,The new rule could effectively force 60 Chinese citizens to leave the United States in a tit-for-tat campaign between Washington and Beijing that has caught journalists in the crossfire.,The New York Times,Washington,World,"['News and News Media', 'United States International Relations', 'United States Politics and Government', 'Visas', 'Propaganda']"
How Bloomberg Buys the Silence of Unhappy Employees,2020-03-02,article,News,"Every year, Mike Bloomberg’s company pays hundreds of fired employees to not say anything bad.",The New York Times,Business,Business Day,"['Presidential Election of 2020', 'Nondisclosure Agreements', 'Discrimination', 'Women and Girls', 'Suits and Litigation (Civil)', 'Sexual Harassment', 'Workplace Hazards and Violations', 'News and News Media']"
