headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"In Italy, Like Everywhere the Virus Goes, It’s the Discontent That’s Contagious",2020-11-01,article,News,"Italians are now a long way away from the days of singing on balconies and their summer fling with freedom. Just like everyone else, they’ve had it.",The New York Times,Foreign,World,"['Demonstrations, Protests and Riots', 'Politics and Government', 'Shutdowns (Institutional)', 'Curfews', 'Coronavirus (2019-nCoV)']"
"U.S. Diplomat Coughs Online, and European Allies Wonder if They Were Exposed",2020-11-01,article,News,A senior State Department official who tested positive for the coronavirus after a trip to Europe has angered other diplomats and irritated foreign officials whom he could have infected.,The New York Times,Washington,U.S.,"['United States International Relations', 'Diplomatic Service, Embassies and Consulates', 'Coronavirus (2019-nCoV)']"
"Ahead of Election, Police Prepare for Violence and Disruption",2020-11-01,article,News,Many law enforcement officials have attempted to inject calm while warning of dire consequences for those who try to disrupt voting.,The New York Times,National,U.S.,"['United States Politics and Government', 'Presidential Election of 2020', 'Right-Wing Extremism and Alt-Right', 'Police', 'Demonstrations, Protests and Riots']"
Pastors at the Polls? Meet Ohio’s Election Protection Squad,2020-11-01,article,News,"After the most tense election season in generations, clergy members are being trained and deployed to defuse potentially violent encounters on Election Day.",The New York Times,Politics,U.S.,"['Elections', 'Clergy', 'United States Politics and Government', 'Presidential Election of 2020']"
Can Raphael Warnock Go From the Pulpit to the Senate?,2020-11-01,article,News,"The pastor at the Ebenezer Baptist Church in Atlanta, where Martin Luther King Jr. once preached, is betting that Georgia is ready to send a religious progressive to Washington.",The New York Times,Politics,U.S.,"['Elections, Senate']"
How the Wealthy World Has Failed Poor Countries During the Pandemic,2020-11-01,article,News,"Despite pledges for debt relief and expanded programs, the World Bank and International Monetary Fund have delivered meager aid, say economists.",The New York Times,Business,Business Day,"['Poverty', 'Third World and Developing Countries', 'Stimulus (Economic)', 'Banking and Financial Institutions', 'Coronavirus (2019-nCoV)', 'Credit and Debt']"
"Election at Hand, Biden Leads Trump in Four Key States, Poll Shows",2020-11-01,article,News,"Joseph R. Biden Jr. leads President Trump in Pennsylvania, Florida, Arizona and, by a wide margin, in Wisconsin, according to a Times/Siena College poll.",The New York Times,Politics,U.S.,"['Presidential Election of 2016', 'Presidential Election of 2020', 'Polls and Public Opinion', 'United States Politics and Government']"
He Already Saw the Election as Good vs. Evil. Then His Tractor Burned.,2020-11-01,article,News,"In Nebraska, President Trump’s supporters hope he wins a second term, and that they get four more years of feeling like the country’s leader understands and defends them.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Rural Areas', 'Agriculture and Farming', 'Vandalism', 'ARSON']"
Trump is counting on efforts to target potential supporters who sat out in 2016.,2020-11-01,article,News,The president’s campaign to identify likely supporters among people who did not vote in 2016 is seen by Democrats as a threat in Pennsylvania in particular.,The New York Times,Politics,U.S.,[]
Mississippi City Spared Loss of Electric Service,2020-11-01,article,News,"Upset over high electricity bills, residents of Itta Bena, Miss., complained, only to discover the city was hundreds of thousands of dollars in debt to its power supplier.",The New York Times,Express,U.S.,"['Electric Light and Power', 'Credit and Debt', 'Local Government', 'Black People', 'Blacks']"
The Week in Business: A Nail-Biter,2020-11-01,article,News,The election’s outcome will shape the economy — and your wallet — for years to come.,The New York Times,SundayBusiness,Business Day,"['Stocks and Bonds', 'United States Economy', 'Coronavirus (2019-nCoV)']"
"Signs Get Snatched, Kicked, Burned as Political Battle Reaches the Front Lawn",2020-11-01,article,News,"Fights over political signs happen every year, but this year seems more intense. “It feels like a war,” one resident said.",The New York Times,National,U.S.,"['Presidential Election of 2020', 'Vandalism', 'Robberies and Thefts']"
We Have Never Had Final Results on Election Day,2020-11-01,article,News,President Trump has been trying to pre-emptively delegitimize ballots counted after Nov. 3. But states have always counted past election night.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Voting and Voters']"
Homes That Sold for Around $1 Million,2020-11-01,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"Enzo Mari, industrial designer who kept things simple, dies at 88.",2020-11-01,article,News,,The New York Times,Foreign,World,['internal-essential']
"For Australians, geographic isolation is now something to embrace.",2020-11-01,article,News,,The New York Times,Foreign,World,['internal-essential']
"After coughing, a State Department official met with European diplomats. Then he tested positive.",2020-11-01,article,News,,The New York Times,Foreign,World,['internal-essential']
"When parents lose their jobs, children suffer. But sometimes there’s a consolation.",2020-11-01,article,News,,The New York Times,National,U.S.,['internal-essential']
"How are Americans catching the virus? Increasingly, they have no idea.",2020-11-01,article,News,,The New York Times,National,U.S.,['internal-essential']
Rescuers Race Against Time to Find Survivors After Quake in Turkey,2020-11-01,article,News,"After the deadly tremor rocked the country’s western coast, razing buildings in the city of Izmir and killing dozens of people, hope began to fade for some of those still trapped under the rubble.",The New York Times,Foreign,World,"['Rescues', 'Earthquakes', 'Deaths (Fatalities)']"
"Tropical Storm Eta Forms, Tying a Record Set 15 Years Ago",2020-11-01,article,News,"Eta became the 28th named storm of the 2020 hurricane season, matching a record set in 2005.",The New York Times,Express,Climate,"['Hurricanes and Tropical Storms', 'Hurricane Zeta (2020)', 'Hurricane Laura (2020)']"
"In Russia’s Idyllic Wine Country, Dark Tales of Dreams Dashed",2020-11-01,article,News,A verdant slice of southern Russia evokes Tuscany and produces surprisingly magical wine. But bureaucratic nightmares and police raids intrude on the aspirations of upstart vintners.,The New York Times,Foreign,World,"['Wines', 'Agriculture and Farming']"
‘We’re in for a whole lot of hurt.’ Fauci’s comments infuriate the White House.,2020-11-01,article,News,,The New York Times,Politics,U.S.,[]
"Trump is visiting five states on Sunday, while Biden focuses on Pennsylvania.",2020-11-01,article,News,"President Trump is visiting five states on Sunday, as Joe Biden focuses his attention on Pennsylvania.",The New York Times,Politics,U.S.,[]
Florida City’s Beloved Swans Find New Homes,2020-11-01,article,News,"Lakeland, Fla., held a lottery to sell some of its 86 swans, which have thrived since Queen Elizabeth II donated a pair in 1957.",The New York Times,Express,U.S.,['Swans']
"To Trump, ‘the Polls That Matter’ Point to Victory. The Rest Are ‘Fake.’",2020-11-01,article,News,"President Trump’s blinkered view of 2020 polling has created something of an alternate universe, even as his campaign struggles to find the voters he needs in the data it has.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Polls and Public Opinion', 'United States Politics and Government', 'Voting and Voters', 'Data-Mining and Database Marketing']"
A Typhoon Spared the Philippine Capital. Will Manila Be So Lucky Next Time?,2020-11-01,article,News,"With climate change heightening the Philippines’ risk of natural disaster, the country is braced for the next catastrophe.",The New York Times,Foreign,World,"['Typhoons', 'Typhoon Goni (2020)', 'Disasters and Emergencies', 'Global Warming']"
"Welcome to November. For Trump, the October Surprise Never Came.",2020-11-01,article,News,"Trump’s hope that an economic recovery, a Covid vaccine or a Biden scandal could shake up the race faded with the last light of October.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Polls and Public Opinion', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']"
Poets and Lovers: Do Rimbaud and Verlaine Belong in France’s Panthéon?,2020-11-01,article,News,"A petition seeks to honor them, but critics ask if it’s about poetry or sexuality, and whether such rebels would be out of place in an august shrine to national heroes.",The New York Times,Foreign,World,"['Pantheon (Paris, France)', 'Poetry and Poets', 'Homosexuality and Bisexuality']"
The Atlantic Retracts Ruth Shalit Barrett Article on Niche Sports,2020-11-01,article,News,Ms. Barrett had been a rising young political reporter in the 1990s before accusations of plagiarism derailed her career as an associate editor at The New Republic.,The New York Times,Express,Business Day,"['Rumors and Misinformation', 'Plagiarism', 'Magazines', 'News and News Media', 'Athletics and Sports']"
"In San Francisco, Virus Is Contained but Schools Are Still Closed",2020-11-01,article,News,"A debate over reopening classrooms pits the mayor against the Board of Education, cutting across class, party and racial lines.",The New York Times,National,U.S.,"['Coronavirus Reopenings', 'Education (K-12)', 'Minorities', 'Coronavirus (2019-nCoV)', 'Teachers and School Employees', 'Disease Rates']"
"Trump, Venezuela and the Tug-of-War Over a Strongman",2020-11-01,article,News,How a yearslong battle over U.S.-Venezuela relations aided President Trump’s campaign in Florida — and left the Maduro regime standing.,The New York Times,Investigative,U.S.,"['Presidential Election of 2020', 'United States International Relations', 'Oil (Petroleum) and Gasoline', 'Embargoes and Sanctions', 'Lobbying and Lobbyists', 'Cuban-Americans']"
"Trump, Biden and the Tough Guy, Nice Guy Politics of 2020",2020-11-01,article,News,"The 2016 election was a referendum on many things, including what Americans thought a woman could do or be. Now it’s a question of what a man should be.",The New York Times,Politics,U.S.,"['Men and Boys', 'Presidential Election of 2020', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']"
"2 Warehouse Halloween Parties Attended by Nearly 1,000 Are Shut Down",2020-11-01,article,News,"Few people were social distancing or wearing masks, New York City authorities said. Twenty-eight people face charges.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Halloween', 'Parties (Social)']"
"In chilly Milwaukee, young canvassers go door to door.",2020-11-01,article,News,,The New York Times,Politics,U.S.,[]
"In Texas, the Polls Open for a Graveyard Shift",2020-11-01,article,News,"Hoping to make voting easier during the pandemic, officials opened several polling sites in Harris County, Texas, for overnight balloting last week. Thousands showed up.",The New York Times,National,U.S.,['Presidential Election of 2020']
Tests Show Genetic Signature of Virus That May Have Infected President Trump,2020-11-01,article,News,"The White House did not take basic steps to investigate its outbreak. We worked with geneticists to sequence the virus that infected two journalists exposed during the outbreak, providing clues to how it may have spread.",The New York Times,Science,Science,"['White House Coronavirus Outbreak (2020)', 'Coronavirus (2019-nCoV)', 'Contact Tracing (Public Health)', 'Genetics and Heredity', 'United States Politics and Government', 'Research', 'your-feed-healthcare', 'your-feed-science']"
Inspiring Black Voters Is Key to Biden’s Prospects in Florida,2020-11-01,article,News,"Democratic groups are pouring money into get-out-the-vote efforts in Black precincts to try to increase turnout from 2016, in a state that is critical to President Trump’s re-election chances.",The New York Times,Politics,U.S.,"['Black People', 'Blacks', 'Presidential Election of 2020', 'Polls and Public Opinion', 'Race and Ethnicity', 'Voting and Voters']"
Caregivers Have Witnessed the Coronavirus’s Pain. How Will They Vote?,2020-11-01,article,News,"In Pennsylvania, deaths in nursing homes account for almost two-thirds of all virus-related fatalities. Some of the people working inside those facilities say the pandemic is shaping their politics.",The New York Times,Politics,U.S.,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Presidential Election of 2020', 'Nursing Homes', 'Voting and Voters', 'Workplace Hazards and Violations']"
"Deadly Taliban Attack Probably Used Drone, a Worrisome Shift",2020-11-01,article,News,"The strike targeted the governor’s compound in Kunduz, a province that has seen heavy fighting despite peace talks between Taliban and Afghan government negotiators.",The New York Times,Foreign,World,"['Civilian Casualties', 'Drones (Pilotless Planes)', 'Afghanistan War (2001- )', 'United States Defense and Military Forces']"
"Texas Supreme Court Denies G.O.P. Push to Throw Out 127,000 Votes",2020-11-01,article,News,"The Republican effort to invalidate the votes from Harris County, which includes Houston and is largely Democratic, now hinges on an effort at the federal level, where a hearing is set for Monday.",The New York Times,Politics,U.S.,"['Voting and Voters', 'Presidential Election of 2020', 'Suits and Litigation (Civil)', 'Supreme Courts (State)']"
Voting System in Maine Threatens Collins in Final Days of Close Senate Race,2020-11-01,article,News,"The state’s new ranked-choice system could prove dangerous for Senator Susan Collins, who is running for a fifth term against Sara Gideon, a Democrat.",The New York Times,Washington,U.S.,"['Elections, Senate', 'United States Politics and Government', 'Voting and Voters']"
Famed Iranian Artist Under #MeToo Cloud Faces Art World Repercussions,2020-11-01,article,News,"In Iran, an exhibit of Aydin Aghdashloo’s work was canceled and a prominent auction is considering dropping him. In Canada, a petition calls for an art festival to cut ties with him.",The New York Times,Foreign,World,"['Art', 'Women and Girls', ""Women's Rights"", '#MeToo Movement', 'Sexual Harassment']"
"Trump defends Texas drivers who surrounded Biden bus, while the president’s supporters block traffic in New York and New Jersey.",2020-11-01,article,News,,The New York Times,Politics,U.S.,[]
"Both Candidates Agree: Trump’s Crowds Are Bigger, and They’re OK With That",2020-11-01,article,News,"While President Trump still thrills to the roar of a crowd, even during a pandemic, Joe Biden has found a new way to get audience feedback: through honking horns at his drive-in rallies.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Quarantine (Life and Culture)']"
Trump Backers Block Highways as Election Tensions Play Out in the Streets,2020-11-02,article,News,"Law enforcement authorities are increasingly worried, not just about what they have already seen, but also about what has been threatened, especially online.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Demonstrations, Protests and Riots', 'Civil Rights and Liberties']"
"In Dash to Finish, Biden and Trump Set Up Showdown in Pennsylvania",2020-11-02,article,News,"Both campaigns were intensifying their efforts in a state increasingly critical to victory, as the candidates and their surrogates planned a final blitz to make their closing arguments.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government']"
"It’s the End of an Era for the Media, No Matter Who Wins the Election",2020-11-02,article,News,Trump made the legacy media great again. Here’s what’s next for them.,The New York Times,Business,Business Day,"['News and News Media', 'Appointments and Executive Changes', 'Computers and the Internet', 'Social Media', 'Television', 'Presidential Election of 2020', 'Newspapers']"
"On Afghan Highways, Even the Police Fear the Taliban’s Toll Collectors",2020-11-02,article,News,"As the U.S. retreats and peace talks stall, the Taliban have increasingly taken over Afghanistan’s highways, raising millions in unofficial taxes and strengthening their negotiating position.",The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'Roads and Traffic', 'Bribery and Kickbacks', 'Extortion and Blackmail']"
"At late-night rally, Trump suggests he may fire Fauci ‘after the election.’",2020-11-02,article,News,"At a late-night rally in Florida, President Trump suggested that he might fire Dr. Anthony S. Fauci, the nation’s top epidemiologist, “after the election.”",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Coronavirus (2019-nCoV)']"
Trump amps up uncertainty and plays down the pandemic as a chaotic campaign races to its conclusion.,2020-11-02,article,News,Worries escalate as a historic campaign races to an uncertain close.,The New York Times,Politics,U.S.,[]
"Almost Like Clockwork, Talk of a Military Coup Follows Thai Protests",2020-11-02,article,News,"“I see a coup as not a bad thing,” said one prominent royalist who publicly called for a military intervention to quell antigovernment rallies in Bangkok and to protect the monarchy.",The New York Times,Foreign,World,"['Defense and Military Forces', ""Coups D'Etat and Attempted Coups D'Etat"", 'Royal Families', 'Demonstrations, Protests and Riots', 'Income Inequality', 'Draft and Recruitment (Military)', 'Politics and Government']"
How to Keep Climbing the Ladder While You Work From Home,2020-11-02,article,News,"Plenty of offices will be empty until well into 2021, so there’s no time like the present to seek feedback from the boss and brush up on your skills.",The New York Times,Business,Business Day,"['Content Type: Service', 'Computers and the Internet', 'Coronavirus (2019-nCoV)', 'Telecommuting', 'Careers and Professions', 'Quarantine (Life and Culture)']"
Virus Rate Fell to 2% From 34% in One Area. But Did Anything Change?,2020-11-02,article,News,Concerns have arisen that communities may be manipulating coronavirus positivity rates by discouraging sick people from being tested.,The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Contact Tracing (Public Health)', 'Tests (Medical)', 'Shutdowns (Institutional)', 'Jews and Judaism', 'Disease Rates', 'Hasidism']"
This Is an Election Story That Mentions Neither Biden Nor Trump,2020-11-02,article,News,Here are the (other) races and issues our national correspondents are watching.,The New York Times,National,U.S.,"['Referendums', 'Elections', 'Elections, Mayors', 'Elections, District Attorneys', 'Elections, County Commissioners', 'Elections, House of Representatives', 'Prisons and Prisoners', 'Flags, Emblems and Insignia', 'Constitutional Amendments', 'Gun Control']"
Mount Everest Empties as Covid-19 Strikes Tourism in Nepal,2020-11-02,article,News,The Himalayan country’s economy has taken a blow from a lack of climbers and a plunge in remittances as infections spread.,The New York Times,Foreign,World,"['Mountaineering', 'Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Remittances', 'Shutdowns (Institutional)', 'Economic Conditions and Trends']"
Prince William had Covid-19 in April but kept it a secret.,2020-11-02,article,News,,The New York Times,Foreign,World,['internal-essential']
Caregivers in Pennsylvania grapple with the coronavirus’s pain. How will they vote?,2020-11-02,article,News,,The New York Times,Politics,U.S.,[]
"Her absentee ballot missing, a Kentucky college student plans to drive 1,052 miles to vote.",2020-11-02,article,News,"In search of her absentee ballot, a student does a bit of detective work, but comes up empty. Now, she has another plan to vote.",The New York Times,Politics,U.S.,[]
Mount Everest empties as Covid-19 strikes tourism in Nepal.,2020-11-02,article,News,,The New York Times,Foreign,World,['internal-essential']
"In Hunt for Virus Source, W.H.O. Let China Take Charge",2020-11-02,article,News,"As it praised Beijing, the World Health Organization concealed concessions to China and may have sacrificed the best chance to unravel the virus’s origins. Now it’s a favorite Trump attack line.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Wildlife Trade and Poaching', 'Rumors and Misinformation', 'International Relations', 'United States International Relations', 'Conspiracy Theories', 'Research']"
"What to Expect From Facebook, Twitter and YouTube on Election Day",2020-11-02,article,News,"The sites are key conduits for communication and information. Here’s how they plan to handle the challenges facing them before, on and after Tuesday.",The New York Times,Business,Technology,"['Presidential Election of 2020', 'Social Media', 'Political Advertising', 'Rumors and Misinformation']"
"Statehouse Seats Are Up for Grabs, and With Them, Great Power",2020-11-02,article,News,"In most states, control of the state legislature comes with the authority to redraw state and federal electoral maps.",The New York Times,National,U.S.,"['Elections, State Legislature', 'Presidential Election of 2020', 'Redistricting and Reapportionment']"
Peak Anxiety? Here Are 10 Ways to Calm Down,2020-11-02,article,News,"If the one-two punch of pandemic stress and election stress feels like more than you can handle, try these tips to help you cope.",The New York Times,Well,Well,"['Content Type: Service', 'Anxiety and Stress', 'Meditation', 'Psychology and Psychologists', 'Aromatherapy', 'Mental Health and Disorders', 'Cortisol (Hormone)']"
The Double Whammy of Seasonal Affective Disorder in a Season of Covid,2020-11-02,article,News,"This winter the pandemic is expected to intensify the depression experienced by many people with the syndrome known as seasonal affective disorder, or SAD.",The New York Times,Well,Well,"['Coronavirus (2019-nCoV)', 'Seasonal Affective Disorder (SAD)', 'Winter (Season)', 'Autumn (Season)', 'Seasons and Months', 'Mental Health and Disorders', 'Sunlight']"
Social Isolation Tied to High Blood Pressure in Women,2020-11-02,article,News,"Women who are socially isolated have an increased risk for high blood pressure, researchers report. But men, not so much.",The New York Times,Well,Well,"['Women and Girls', 'Blood Pressure', 'Hypertension', 'Friendship']"
Wisconsin Faces a Challenge: Getting Out the Vote When Most People Have Already Voted,2020-11-02,article,News,"Early voting has soared in Wisconsin, as have coronavirus cases, moving most campaigning online. But volunteers are working hard to reach the dwindling number of voters who have yet to cast ballots.",The New York Times,Politics,U.S.,['Presidential Election of 2020']
The 2020 Vote Preferences of 102 Common First Names,2020-11-02,article,News,We found some unexpected trends when we sorted our polling data by first name.,The New York Times,NYTNow,Briefing,"['Presidential Election of 2020', 'Names, Personal']"
1.1 Million New Yorkers Voted Early. Lines and Covid Didn’t Stop Them.,2020-11-02,article,News,"New York City residents were enthusiastic about their first chance to cast early ballots in a presidential election, but 88 polling sites weren’t enough.",The New York Times,Metro,New York,"['Presidential Election of 2020', 'Voting and Voters', 'Absentee Voting']"
Shopping for Armoires,2020-11-02,article,News,"When you’ve run out of space to store clothing or work materials, this is one piece of furniture you need.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Design', 'Storage']"
The Quiet Architect of Biden’s Plan to Rescue the Economy,2020-11-02,article,News,"Ben Harris is not a household name, even in economics. But he helped develop a package of tax and spending increases that has not spooked Wall Street.",The New York Times,Washington,Business Day,"['Presidential Election of 2020', 'United States Economy', 'Taxation', 'Federal Budget (US)', 'Federal Taxes (US)', 'Income Inequality', 'Stimulus (Economic)', 'Content Type: Personal Profile']"
"As the Virus Rages, Some Are Convinced It’s Too Late to Stop It",2020-11-02,article,News,"Coronavirus case counts are at record highs, yet many in states like Idaho are embracing a let-it-ride approach. One county with a hospital nearing capacity repealed its mask mandate.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Masks']"
"Taxes, Heroin and Statehood: A Glimpse Into This Year’s Ballot Measures",2020-11-02,article,News,"The coronavirus pandemic has put a dent in the signature-gathering process, but voters still managed to put forward dozens of measures nationwide.",The New York Times,National,U.S.,"['Referendums', 'Taxation', 'Law and Legislation']"
"Win or Lose, Trump and Biden’s Parties Will Plunge Into Uncertainty",2020-11-02,article,News,"No matter who wins, Democrats will be split between younger progressives and a moderate old guard. And a Republican Party redefined in President Trump’s image will start weighing where it goes next.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Conservatism (US Politics)', 'Liberalism (US Politics)']"
‘It’s Just Crazy’ in Pennsylvania: Mail Voting and the Anxiety That Followed,2020-11-02,article,News,"A county northeast of Pittsburgh is a microcosm of the high tension, confusion and deep uncertainty that have accompanied the expansion of mail-in voting.",The New York Times,Politics,U.S.,"['Voter Registration and Requirements', 'Absentee Voting', 'Presidential Election of 2020']"
"A Local’s Tour of Asturias, Spain’s ‘Natural Paradise’",2020-11-02,article,News,"After a decade spent living abroad, a photographer returns to her homeland — and revels in the breadth of its beauty.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Rural Areas', 'National Parks, Monuments and Seashores', 'Trees and Shrubs', 'Cider']"
"As the virus rages, some are convinced it’s too late to stop it.",2020-11-02,article,News,,The New York Times,National,U.S.,['internal-essential']
"Restaurants, wrecked by the pandemic, try creative ways to stay open.",2020-11-02,article,News,,The New York Times,Foreign,World,['internal-essential']
"In San Francisco, the virus is contained but schools are still closed.",2020-11-02,article,News,,The New York Times,Foreign,World,['internal-essential']
"After the battle for the White House ends, both parties will still face big questions.",2020-11-02,article,News,,The New York Times,Politics,U.S.,[]
Wisconsin faces a challenge: Getting out the vote when most people have already voted.,2020-11-02,article,News,"Early voting has soared in Wisconsin, as have coronavirus cases, moving most campaigning online. But volunteers are working hard to reach the dwindling number of voters who have yet to cast ballots.",The New York Times,Politics,U.S.,[]
"Eta, Now a Category 4 Hurricane, Takes Aim at Central America",2020-11-02,article,News,"The storm was expected to strengthen before making landfall late Monday or early Tuesday morning, producing as much as 35 inches of rain.",The New York Times,Express,World,"['Hurricanes and Tropical Storms', 'Weather']"
"Edward Snowden, Expecting a Child, Will Seek Russian Citizenship",2020-11-02,article,News,"The former intelligence contractor, who became a fugitive after revealing mass U.S. surveillance, said he and his wife were taking the step to give the family more freedom crossing borders.",The New York Times,Foreign,World,"['Citizenship and Naturalization', 'Surveillance of Citizens by Government']"
A New York county’s miraculous improvement prompts suspicions.,2020-11-02,article,News,,The New York Times,Foreign,World,['internal-essential']
A Stable Race’s Volatile Finish,2020-11-02,article,News,The polls are pretty steady. Voters’ nerves are another matter. This is your morning tip sheet.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Polls and Public Opinion']"
"65 Hours After Turkey Quake, Toddler Is Pulled Alive From the Rubble",2020-11-02,article,News,"Elif Perincek, 3, clung to the hand of one of her rescuers as she was lifted from her collapsed home in Izmir.",The New York Times,Foreign,World,"['Rescues', 'Earthquakes', 'Fires and Firefighters']"
"Gunmen Storm Kabul University, Killing at Least 19",2020-11-02,article,News,The siege lasted six hours as Afghan forces and U.S. commandos hunted and killed three gunmen. An Afghan branch of the Islamic State was reported to have claimed responsibility.,The New York Times,Foreign,World,"['Terrorism', 'Civilian Casualties', 'Colleges and Universities', 'School Shootings and Armed Attacks']"
"As California Goes, So Goes the Nation’s Business?",2020-11-02,article,News,Some of the state’s ballot propositions could have profound implications for companies.,The New York Times,Business,Business Day,"['Referendums', 'Presidential Election of 2020']"
"Trump hits North Carolina, Pennsylvania, Michigan and Wisconsin as Biden visits Ohio and Pennsylvania.",2020-11-02,article,News,,The New York Times,Politics,U.S.,[]
