headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"Paul LePage, former governor of Maine, aims for a comeback.",2021-07-06,article,News,"A Republican who shunned protocol and employed incendiary rhetoric, Mr. LePage left office with a 40 percent approval rating.",The New York Times,Washington,U.S.,[]
How Convenient Should Voting Be? Court Ruling Leaves No Clear Answer,2021-07-06,article,News,"The Supreme Court’s decision on voting rights suggests that limits to the convenience of voting methods may be relatively permissible, while new burdens on casting a ballot in-person might be more vulnerable.",The New York Times,Politics,U.S.,"['Voter Registration and Requirements', 'Voting Rights Act (1965)', 'Black People', 'Blacks', 'Voter Fraud (Election Fraud)', 'Race and Ethnicity', 'United States Politics and Government']"
"Kathryn Garcia, the former N.Y.C. sanitation commissioner, ran on her experience.",2021-07-06,article,News,,The New York Times,Metro,New York,[]
"Steeped in Soccer Heartbreak, England Holds Its Breath",2021-07-06,article,News,"Raised on 55 years of disappointment, English fans are daring to hope this might be their year for a major championship.",The New York Times,Foreign,World,"['Soccer', 'UEFA European Football Championship']"
Who is Maya Wiley?,2021-07-06,article,News,,The New York Times,Metro,New York,[]
Trudeau Appoints Canada’s First Indigenous Governor General,2021-07-06,article,News,"The appointment of Mary Simon, a former ambassador, comes as Canada grapples with the discovery of hundreds of unmarked graves, mainly of Indigenous children.",The New York Times,Foreign,World,"['Indigenous People', 'Discrimination']"
Colombian Military Leaders Accused of Assassinating Civilians in Civil War,2021-07-06,article,News,"The indictments, issued by a special court, say the military leaders falsely presented 120 victims as combatants in a bid to show the country was winning its long civil war.",The New York Times,Foreign,World,"['Peace Process', 'War Crimes, Genocide and Crimes Against Humanity', 'Civilian Casualties', 'Human Rights and Human Rights Violations']"
New York’s Fiscal Watchdog Sues to End Mayor’s Pandemic Spending Powers,2021-07-06,article,News,"The city comptroller, Scott Stringer, wants to regain oversight of the city’s pandemic spending, which he said has been characterized by “overpayment and overpurchasing.”",The New York Times,Metro,New York,"['Government Contracts and Procurement', 'Coronavirus (2019-nCoV)', 'Suits and Litigation (Civil)']"
France Drops Plans to Enshrine Climate Fight in Constitution,2021-07-06,article,News,"The announcement marked a setback for President Emmanuel Macron, who had framed the constitutional change as the symbolic backbone of his environmental policies.",The New York Times,Foreign,World,"['Global Warming', 'Constitutional Amendments', 'Legislatures and Parliaments', 'Politics and Government']"
Behind the Clash at OPEC: Growing Competition in the Gulf,2021-07-06,article,News,"The United Arab Emirates wants to pump more oil, annoying its giant rival, Saudi Arabia.",The New York Times,Business,Business Day,"['Oil (Petroleum) and Gasoline', 'Production', 'International Trade and World Market']"
"Do We Really Need to Take 10,000 Steps a Day for Our Health?",2021-07-06,article,News,"The advice that we take 10,000 steps a day is more a marketing accident than based on science. Taking far fewer may have notable benefits.",The New York Times,Well,Well,"['Walking', 'Exercise', 'Longevity', 'Medicine and Health', 'Content Type: Service']"
"In Disaster City, Texas, Rescues Are a Way of Life",2021-07-06,article,News,"Emergency workers like those combing through the remains of the condo building in Surfside, Fla., come to East Texas to learn how to save people trapped in rubble.",The New York Times,National,U.S.,"['Disasters and Emergencies', 'Rescues', 'Accidents and Safety', 'Surfside, Fla, Building Collapse (2021)', 'Buildings (Structures)']"
Self-Described Virginia Militiaman Is Arrested in Capitol Breach,2021-07-06,article,News,"Prosecutors did not charge the suspect, Fi Duong, with crimes of violence but accused him of planning to use Molotov cocktails and of conducting surveillance at the Capitol after Jan. 6.",The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Bombs and Explosives', 'Right-Wing Extremism and Alt-Right', 'Demonstrations, Protests and Riots', 'United States Politics and Government']"
Happy? Sad? Stressed? How Drinking Became the Answer to Everything,2021-07-06,article,News,"Alcohol has become so normalized there’s hardly a situation when a drink doesn’t feel appropriate, experts say. Now we’re marketing it to one another.",The New York Times,Gender,U.S.,"['Alcoholic Beverages', 'Women and Girls', 'Alcohol Abuse', 'Anxiety and Stress']"
Coronavirus Briefing: What Happened Today,2021-07-06,article,News,"Cases in New York City remain low, even though less than half of city residents are fully vaccinated.",The New York Times,NYTNow,U.S.,"['Disease Rates', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Taj Mahal', 'Travel and Vacations', 'Drugs (Pharmaceuticals)']"
"Up to 1,500 businesses could be affected by a cyberattack carried out by a Russian group.",2021-07-06,article,News,"“It totally sucks,” said the chief executive of the software company Kaseya, which was compromised Friday along with some of its customers.",The New York Times,Business,Technology,"['Cyberattacks and Hackers', 'Extortion and Blackmail', 'Cyberwarfare and Defense', 'Computers and the Internet', 'Computer Security']"
Rising Oil and Gas Prices Add to U.S. Economic Challenges,2021-07-06,article,News,"Experts say a period of costlier fuel is likely to be brief. But if consumers start to assume otherwise, it could mean problems for Biden and the Fed.",The New York Times,Business,Business Day,"['United States Economy', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Inflation (Economics)', 'United States Politics and Government', 'Production', 'Gasoline Tax (US)', 'Coronavirus (2019-nCoV)', 'Automobiles']"
"The Elections Board resets its deadline (again), promising results by 7:30 p.m. Eastern.",2021-07-06,article,News,,The New York Times,Metro,New York,[]
States and Cities Scramble to Spend $350 Billion Windfall,2021-07-06,article,News,"The Biden administration is betting on the funds to keep the recovery humming, but Republicans say the money is being wasted.",The New York Times,Washington,U.S.,"['American Rescue Plan (2021)', 'United States Politics and Government', 'United States Economy', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)', 'States (US)', 'Local Government', 'Urban Areas']"
Cuomo Declares a Gun Violence Emergency in New York State,2021-07-06,article,News,The governor allocated $139 million to address shootings that are rising even as the pandemic recedes and to create jobs for young people.,The New York Times,Metro,New York,"['Gun Control', 'Murders, Attempted Murders and Homicides', 'Deaths (Fatalities)']"
Why New York’s Election Debacle Is Likely to Fuel Conspiracy Theories,2021-07-06,article,News,Republicans have seized on the botched release of results from the mayor’s race — but the overall effect on public trust goes deeper.,The New York Times,Politics,U.S.,"['Elections, Mayors', 'Rumors and Misinformation', 'Voter Fraud (Election Fraud)', 'United States Politics and Government', 'Ranked-Choice Voting']"
The world is worried about the Delta virus variant. Studies show vaccines are effective against it.,2021-07-06,article,News,Israel reported that the Pfizer vaccine was 64 percent effective against the Delta variant. Other studies suggest a higher rate.,The New York Times,Science,Science,"['Vaccination and Immunization', 'Clinical Trials', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)']"
Prominent Dutch Crime Reporter Is Shot in Center of Amsterdam,2021-07-06,article,News,"Peter R. de Vries, famous for solving cold cases and hosting his own televised crime show, was shot in the head and fighting for his life Tuesday night. His reporting regularly drew death threats.",The New York Times,Foreign,World,"['Murders, Attempted Murders and Homicides', 'News and News Media']"
Man Charged With Hate Crimes After Racist Tirade Is Caught on Video,2021-07-06,article,News,"Edward Cagney Mathews was recorded hurling racist harassment and challenging people to “come see me.” On Monday, his neighbors did just that, staging a protest outside his home.",The New York Times,Metro,New York,"['Hate Crimes', 'Demonstrations, Protests and Riots', 'Race and Ethnicity', 'Black People', 'Blacks', 'Discrimination', 'Video Recordings, Downloads and Streaming']"
Attempted Hack of R.N.C. and Russian Ransomware Attack Test Biden,2021-07-06,article,News,"The breach of a Republican National Committee contractor, also linked to Russia, and the global ransomware attack occurred weeks after a U.S.-Russian summit.",The New York Times,Business,Technology,"['Cyberwarfare and Defense', 'Computer Security', 'Cyberattacks and Hackers', 'Espionage and Intelligence Services', 'United States International Relations']"
"Six months after the Capitol riot, Biden says U.S. survived ‘an existential crisis.’",2021-07-07,article,News,"“We can say unequivocally that democracy did prevail,” the president said in a statement.",The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Democracy (Theory and Philosophy)']"
Eric Adams Wins Democratic Primary for New York City Mayor,2021-07-07,article,News,"Mr. Adams held off Kathryn Garcia after a count of 118,000 absentee ballots saw his substantial lead on primary night narrow to a single percentage point.",The New York Times,Metro,New York,"['Elections, Mayors', 'Primaries and Caucuses', 'Black People', 'Blacks', 'Ranked-Choice Voting', 'Voting and Voters', 'Politics and Government']"
Biden Calls for Door-to-Door Vaccine Push; Experts Say More Is Needed,2021-07-07,article,News,Some public health experts worry that the administration is not being aggressive enough in waging what the president calls a “wartime effort” to vaccinate the country.,The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records', 'Disease Rates', 'Colleges and Universities', 'Workplace Hazards and Violations', 'States (US)', 'United States Politics and Government']"
Brad Lander declares victory in the city comptroller race.,2021-07-07,article,News,,The New York Times,Metro,New York,[]
"Georgia Golf Pro Was Gunned Down After He Witnessed a Crime, Police Say",2021-07-07,article,News,"Four days after a shooting on a golf course near Atlanta turned into a triple homicide, the gunman was still at large, and a motive still eluded the police.",The New York Times,Express,U.S.,"['Murders, Attempted Murders and Homicides']"
Garcia is ‘seeking additional clarity.’ Wiley criticized elections officials.,2021-07-07,article,News,,The New York Times,Metro,New York,[]
North America Has Its Hottest June on Record,2021-07-07,article,News,"An analysis by European scientists found that other parts of the world didn’t fare much better, with Europe logging its second-hottest June.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Weather', 'Heat and Heat Waves']"
How to Support Adult Children Struggling With Mental Health,2021-07-07,article,News,Expert advice on how to gently offer help and compassion.,The New York Times,Well,Well,"['Mental Health and Disorders', 'Parenting', 'Quarantine (Life and Culture)', 'Anxiety and Stress', 'Depression (Mental)']"
How Weight Training May Help With Weight Control,2021-07-07,article,News,People who regularly do muscle-strengthening exercises are about 20 to 30 percent less likely to become obese over time than people who do not.,The New York Times,Well,Well,"['Exercise', 'Weight Lifting', 'Obesity', 'Weight', 'Muscles']"
They Say Only Tourists in New York Look Up. Prove Them Wrong.,2021-07-07,article,News,"Let gorgeous ceilings, celestial views and snapshots of history catch your eye.",The New York Times,Metro,New York,"['ARCHITECTURE', 'Culture (Arts)', 'Museums', 'Summer (Season)', 'Libraries and Librarians']"
Tammy Duckworth on Her Fight to Shield Veterans From Deportation,2021-07-07,article,News,The Democratic senator from Illinois is pushing for legislation that would end the government’s practice of deporting people who have served honorably in the United States military.,The New York Times,Washington,U.S.,"['Immigration and Emigration', 'Illegal Immigration', 'United States Politics and Government', 'Deportation', 'United States Defense and Military Forces']"
"As Delta Risk Looms, New York City Scales Back Covid Monitoring",2021-07-07,article,News,The positive test rate in the city has crept up near 1 percent in recent days.,The New York Times,Metro,New York,"['Contact Tracing (Public Health)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates']"
Start-Ups Aim Beyond Earth,2021-07-07,article,News,Advancements in space technology and new means of financing are driving a flurry of investor interest.,The New York Times,Business,Technology,"['Venture Capital', 'Rocket Science and Propulsion', 'Satellites', 'Computers and the Internet', 'Start-ups', 'Space and Astronomy']"
Critic’s Death Puts Focus on Palestinian Authority’s Authoritarianism,2021-07-07,article,News,Protests against the increasingly autocratic rule of President Mahmoud Abbas and his limits on freedom have been harshly suppressed.,The New York Times,Foreign,World,"['Palestinians', 'Demonstrations, Protests and Riots', 'Freedom of Speech and Expression']"
Slow-Wheeling to the Sea,2021-07-07,article,News,"Using a hand-powered recumbent trike after spine cancer, the author retraces the 35 miles of a pioneering cycling tour of Boston’s North Shore taken more than a century ago.",The New York Times,Travel,Travel,"['Bicycles and Bicycling', 'Travel and Vacations', 'Disabilities']"
‘In the End We Felt Betrayed’: Vietnamese Veterans See Echoes in Afghanistan,2021-07-07,article,News,Those who continued fighting for South Vietnam in 1975 know what it’s like when an American-made military is suddenly left with little support.,The New York Times,National,U.S.,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Vietnam War', 'Vietnamese-Americans', 'Defense and Military Forces']"
"Across Borders and Divides, One ‘Heavenly’ Refresher Cools Summer Heat",2021-07-07,article,News,"India, Pakistan and Bangladesh alike enjoy the sweet and herbal taste of Rooh Afza, a beverage that has endured the region’s turbulent history. Now it is aiming for the palates of a new generation.",The New York Times,Business,Business Day,"['Summer (Season)', 'Taste', 'Juices', 'Factories and Manufacturing', 'Soft Drinks', 'Beverages']"
"Fairfield, Conn.: A ‘Relaxed Beach Town’ Where There’s Plenty to Do",2021-07-07,article,News,"With five miles of Long Island Sound coastline, there are multiple beaches. But this ‘civic-minded’ place also has a walkable downtown and a diverse population.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Content Type: Service']"
"USA Today will make readers pay for its website, joining other top news outlets.",2021-07-07,article,News,USA Today’s shift to a digital subscription model signals the definitive end of an era when newspapers relied primarily on print advertisements for revenue.,The New York Times,Business,Business Day,"['Newspapers', 'Computers and the Internet', 'News and News Media']"
French Court Convicts 11 People of Harassing Teenager Over Anti-Islam Rant,2021-07-07,article,News,"In a case that fueled a fierce debate about free speech and blasphemy, the court found 10 people guilty of harassment and one of making death threats.",The New York Times,Foreign,World,"['Cyberharassment', 'Threats and Threatening Messages', 'Freedom of Speech and Expression', 'Muslims and Islam', 'Hate Speech', 'Social Media', 'Decisions and Verdicts']"
"Over the weekend, New Yorkers re-emerged in a changed city.",2021-07-07,article,News,,The New York Times,Foreign,World,[]
There’s No Right Way to Dress Your Baby,2021-07-07,article,News,"Eventually my son will develop his own style, but what should he wear until then?",The New York Times,Parenting,Parenting,"['Children and Childhood', 'Parenting', 'Fashion and Apparel']"
Haiti says four suspects in assassination have been killed and two arrested.,2021-07-07,article,News,"Jovenel Moïse died in an attack on his private residence on the outskirts of the capital, Port-au-Prince. His wife was also shot. The prime minister said a group of attackers was involved.",The New York Times,Foreign,World,"['Assassinations and Attempted Assassinations', 'Politics and Government']"
Pro golfers and their coaches also went virtual during the pandemic.,2021-07-07,article,News,,The New York Times,Foreign,World,[]
European Commission sees the economy recovering faster than expected.,2021-07-07,article,News,"Nineteen countries in the eurozone are expected to grow 4.8 percent in 2021, half a percentage point more than previously forecast.",The New York Times,Business,Business Day,"['Economic Conditions and Trends', 'Inflation (Economics)']"
Public anger had been rising over Moïse’s attempt to stay in office.,2021-07-07,article,News,,The New York Times,Foreign,World,[]
The president was engaged in a sweeping effort to overhaul the country’s Constitution.,2021-07-07,article,News,,The New York Times,Foreign,World,[]
The Billionaires Have Touched Down in Sun Valley,2021-07-07,article,News,"Top officials from business, government and more have returned to Allen & Company’s annual gathering of power brokers.",The New York Times,Business,Business Day,"['Venture Capital', 'Antitrust Laws and Competition Issues', 'Initial Public Offerings']"
The Japanese Beetles Are Back,2021-07-07,article,News,Here’s what to do if you find them in your garden. (Hint: Forget the traps.),The New York Times,RealEstate,Real Estate,"['Beetles', 'Invasive Species', 'Gardens and Gardening', 'Content Type: Service', 'Real Estate and Housing (Residential)']"
"Taliban Attack a Provincial Capital in Afghanistan’s North, Freeing Prisoners",2021-07-07,article,News,"Continuing their offensive, the Taliban forces seemed poised to overrun the city, though Afghan airstrikes slowed the assault.",The New York Times,Foreign,World,"['United States Defense and Military Forces', 'Civilian Casualties']"
Biden is preparing an executive order targeting noncompete clauses for workers.,2021-07-07,article,News,The order is expected to include several measures aimed at giving workers more leverage to negotiate higher wages or better benefits.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'United States Economy', 'Labor and Jobs', 'Wages and Salaries', 'Antitrust Laws and Competition Issues', 'Executive Orders and Memorandums', 'Regulation and Deregulation of Industry']"
Biden visited a community college in Illinois to pitch his American Families Plan.,2021-07-07,article,News,"The president’s proposal would direct $1.8 trillion toward child care, education and other social programs.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'American Families Plan (2021)']"
"Cryptocurrency Seeks the Spotlight, With Spike Lee’s Help",2021-07-07,article,News,The filmmaker’s commercial for a crypto company is one of many recent marketing efforts to make digital cash palatable for newbies.,The New York Times,Business,Business Day,"['Virtual Currency', 'Advertising and Marketing', 'Celebrities']"
Taking Microsoft’s Windows 11 for a Test Drive,2021-07-07,article,News,A mobile-inspired overhaul makes Microsoft’s newest operating system feel equally modern and unoriginal.,The New York Times,Business,Technology,"['Mobile Applications', 'Computers and the Internet', 'Software', 'Content Type: Service', 'Windows (Operating System)', 'Desktop Computers', 'Smartphones', 'Android (Operating System)', 'Buttons']"
"$1.3 Million Homes in Maine, Ohio and Maryland",2021-07-07,article,News,"An Italianate Victorian house in Kennebunk, a Tudor Revival mansion in Cleveland Heights and a 1911 home outside Washington, D.C.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Content Type: Service']"
"Higher inflation is among the risks facing the economic recovery, the I.M.F. warns.",2021-07-07,article,News,"The U.S. economy is expected to grow 7 percent this year, the fastest pace since 1984, a speedy recovery that could raise the inflation rate, leading to other problems.",The New York Times,Business,Business Day,"['United States Economy', 'Inflation (Economics)', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
Why Some of N.Y.C.’s Essential Workers Skipped a Parade to Honor Them,2021-07-07,article,News,"The Lower Manhattan celebration honored workers’ service during the pandemic, but several unions said they would not participate, citing low pay among other complaints.",The New York Times,Metro,New York,"['Wages and Salaries', 'Parades', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Organized Labor']"
House Hunting in Sri Lanka: Open-Air Grandeur With Ocean Views,2021-07-07,article,News,"Sri Lanka has grown in popularity as a second-home destination for foreigners, though the pandemic offered a window of opportunity for local buyers.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"As world leaders condemn the assassination in Haiti, Biden says he’s ‘shocked and saddened.’",2021-07-07,article,News,,The New York Times,Foreign,World,"['Assassinations and Attempted Assassinations', 'United States International Relations']"
A New Alzheimer’s Drug Offers More Questions Than Answers,2021-07-07,article,News,"The approval of Aduhelm to treat Alzheimer’s disease has raised hope among older adults, but many doctors wonder if it is warranted.",The New York Times,Science,Health,"[""Alzheimer's Disease"", 'Aduhelm (Drug)', 'Drugs (Pharmaceuticals)', 'Elderly', 'Health Insurance and Managed Care', 'your-feed-health', 'your-feed-science']"
Woman Is Killed in Montana Bear Attack,2021-07-07,article,News,"A bear fatally attacked a camper in western Montana, the latest in a handful of serious incidents between humans and bears in the state.",The New York Times,Express,U.S.,"['Bears', 'Deaths (Fatalities)']"
The Real Toll From Prison Covid Cases May Be Higher Than Reported,2021-07-07,article,News,Some deaths were not counted as part of prison virus tallies because hospitalized inmates were officially released from custody before they died.,The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Prisons and Prisoners', 'Hospitals', 'Disease Rates']"
Why Voters Favored Centrists in the New York City Mayor’s Race,2021-07-07,article,News,Kathryn Garcia and Maya Wiley both conceded to Eric Adams in the mayor’s race. Progressives had hoped that a left-leaning candidate would win.,The New York Times,Metro,New York,"['Elections, Mayors', 'Primaries and Caucuses']"
Bill Gates Can Remove Melinda French Gates From Foundation in Two Years,2021-07-07,article,News,"Following their divorce, they will continue to work together for now at the foundation, which they gave an additional $15 billion in resources, and will add new independent trustees.",The New York Times,Business,Business Day,"['Divorce, Separations and Annulments', 'Philanthropy', 'High Net Worth Individuals']"
Fitbits Detect Lasting Changes After Covid-19,2021-07-07,article,News,"Some people recovering from a coronavirus infection had an elevated heart rate for months, according to a new study.",The New York Times,Science,Health,"['your-feed-science', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Research', 'Wearable Computing', 'Mobile Applications']"
"Nearly two weeks after the collapse, little hope remains of finding survivors.",2021-07-07,article,News,,The New York Times,National,U.S.,[]
Tropical Storm Elsa Brings Flooding Threat to New York Area,2021-07-07,article,News,The storm was expected to move across the Mid-Atlantic and Northeast on Friday.,The New York Times,Express,U.S.,"['Hurricane Elsa (2021)', 'Surfside, Fla, Building Collapse (2021)', 'Global Warming', 'internal-storyline-no']"
How the Assassination of Haiti’s President Follows Years of Strife and Gridlock,2021-07-07,article,News,"The country freed by slaves from French colonial overlords more than 200 years ago has struggled with a legacy of corruption, violence and political paralysis.",The New York Times,Foreign,World,['Assassinations and Attempted Assassinations']
"Trump sues tech firms for blocking him, and fund-raises off it.",2021-07-07,article,News,"Speaking about “freedom of speech” and the First Amendment — which applies to the government, not to private-sector companies — Mr. Trump called his lawsuit a “very beautiful development.”",The New York Times,Washington,U.S.,"['Freedom of Speech and Expression', 'Suits and Litigation (Civil)', 'Social Media', 'First Amendment (US Constitution)']"
Government Tech Moves Too Slooowly,2021-07-07,article,News,"An inherent flaw in government purchasing of technology: Budget cycles take forever, tech changes fast.",The New York Times,Business,Technology,"['Computers and the Internet', 'Government Contracts and Procurement', 'United States Defense and Military Forces']"
"Hello Mother, Hello Father: Summer Camp Is Getting a Lot Hotter",2021-07-07,article,News,"Organizers are being forced to deal with extreme heat, drought and wilder storms.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Camps and Camping', 'Heatstroke', 'Trees and Shrubs', 'Urban Areas']"
Didi’s Regulatory Troubles Might Just Be Getting Started,2021-07-07,article,News,"After Beijing removed it from app stores over data concerns, the newly listed ride-hailing platform could face further scrutiny in China — and in the United States.",The New York Times,Business,Business Day,"['Regulation and Deregulation of Industry', 'Politics and Government', 'Antitrust Laws and Competition Issues', 'Stocks and Bonds', 'Banking and Financial Institutions', 'Initial Public Offerings']"
"Delta, as expected, is now the dominant virus variant in the U.S., the C.D.C. estimates.",2021-07-07,article,News,"Research suggests that most vaccines still provide good protection against it and remain highly effective at preventing hospitalizations and deaths. New cases and deaths, as well as hospitalizations, are significantly down across the country from ...",The New York Times,Science,Health,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'States (US)']"
How Swarms of Fireflies Sync Their Flashes,2021-07-07,article,News,You can believe your eyes because lightning bugs really are coordinating their nightly glows.,The New York Times,Science,Science,"['Fireflies', 'Reproduction (Biological)', 'Research', 'your-feed-science', 'your-feed-animals']"
Fed officials were divided over inflation risks and bond-buying when they met in June.,2021-07-07,article,News,The Federal Reserve’s policymakers debated the risks of overheating and the path ahead for policy at the central bank’s last meeting.,The New York Times,Business,Business Day,"['United States Economy', 'Interest Rates', 'Inflation (Economics)', 'Stocks and Bonds', 'Quantitative Easing']"
"Ever Given, the Ship That Blocked the Suez Canal, Is Moving On",2021-07-07,article,News,"The giant container ship had been held in the Suez Canal since March, as Egyptian authorities and the ship’s owners argued over compensation. On Wednesday, it finally began the journey out.",The New York Times,Foreign,World,"['Ships and Shipping', 'Canals']"
What is an ‘état de siège’? No one seems quite sure.,2021-07-07,article,News,"Two prime ministers, two Constitutions and many questions as Haiti ponders its next steps.",The New York Times,Foreign,World,"['Assassinations and Attempted Assassinations', 'Politics and Government']"
The Return of Communal Emotion,2021-07-07,article,News,At the movies.,The New York Times,AtHome,At Home,['Content Type: Service']
"A federal judge declines, for now, to block parts of Georgia’s voting law.",2021-07-07,article,News,The order was based on the imminence of runoff elections scheduled for July 13 and was not a ruling on the merits of the case.,The New York Times,Washington,U.S.,"['Elections', 'Decisions and Verdicts', 'Suits and Litigation (Civil)']"
"Air Force Is Most to Blame for 2017 Church Shooting, Judge Rules",2021-07-07,article,News,"The ruling in the case, which was brought by the families of the victims, found that the Air Force was “60 percent responsible” for the massacre in Sutherland Springs, Texas.",The New York Times,Express,U.S.,"['Supreme Courts (State)', 'Sutherland Springs, Tex, Shooting (2017)', 'Domestic Violence', 'Mass Shootings', 'Decisions and Verdicts', 'Murders, Attempted Murders and Homicides', 'Suits and Litigation (Civil)']"
Coronavirus Briefing: What Happened Today,2021-07-07,article,News,Researchers are trying to discern whether vaccines work on the Delta variant.,The New York Times,NYTNow,U.S.,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Clinical Trials', 'Drugs (Pharmaceuticals)']"
He Went from Banana Exporter to President: ‘I Am Not a Dictator’,2021-07-07,article,News,The president clung to power in a protracted political battle that earned him many enemies.,The New York Times,Foreign,World,['Assassinations and Attempted Assassinations']
U.S. promises not to imprison Julian Assange under harsh conditions if Britain extradites him.,2021-07-07,article,News,The Biden administration told a British court that the WikiLeaks founder would not be isolated and could serve out any sentence in Australia.,The New York Times,Washington,U.S.,['Extradition']
Officials are ending the search for survivors in the Surfside condo collapse.,2021-07-07,article,News,Families of the missing were told in a private briefing that the operation would transition to recovery efforts.,The New York Times,National,U.S.,"['Surfside, Fla, Building Collapse (2021)']"
Biden Insists He Can Do More With Less on the Economy,2021-07-07,article,News,"The president’s aides say they have found ways to replace lead pipes, wire homes for broadband and build charging hubs for electric cars, for less money than initially proposed.",The New York Times,Washington,Business Day,"['American Jobs Plan (2021)', 'United States Economy', 'American Families Plan (2021)', 'United States Politics and Government', 'Infrastructure (Public Works)']"
"In the Haitian Diaspora: Shock, Sadness and a Fear of What Comes Next",2021-07-07,article,News,Both opponents and supporters of the Haitian president saw his assassination as a worrisome sign that the already fragile country was descending into greater turmoil.,The New York Times,Foreign,World,"['Haitian-Americans', 'Politics and Government', 'Assassinations and Attempted Assassinations', 'Corruption (Institutional)']"
The fencing built around the Capitol after the Jan. 6 riot is coming down.,2021-07-07,article,News,The fence was viewed by many as a physical manifestation of the consequences of the Capitol riot.,The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']"
A magnet for exploitation: Haiti over the centuries.,2021-07-07,article,News,What often stands between Haiti and economic success is the rest of the world.,The New York Times,Foreign,World,['Poverty']
"Jacob Zuma, Former South African President, Is Arrested",2021-07-07,article,News,The Constitutional Court had found him guilty of contempt for failing to appear before a commission investigating corruption accusations that tainted a president once best known for fighting apartheid.,The New York Times,Foreign,World,"['Corruption (Institutional)', 'Politics and Government', 'Apartheid (Policy)', 'Demonstrations, Protests and Riots']"
"Haiti’s President Assassinated in Nighttime Raid, Shaking a Fragile Nation",2021-07-07,article,News,"A group of assailants stormed Mr. Moïse’s residence early on Wednesday, shooting him and wounding his wife. The interim prime minister declared a “state of siege.”",The New York Times,Foreign,World,"['Assassinations and Attempted Assassinations', 'Politics and Government']"
Dozens of States Sue Google Over App Store Fees,2021-07-07,article,News,Software developers have accused the company of harsh policies and taking a large cut of financial transactions in their apps.,The New York Times,Business,Technology,"['Suits and Litigation (Civil)', 'States (US)', 'Antitrust Laws and Competition Issues', 'Computers and the Internet', 'Attorneys General', 'Mobile Applications', 'Prices (Fares, Fees and Rates)']"
"Climate Change Drove Western Heat Wave’s Extreme Records, Analysis Finds",2021-07-07,article,News,A rapid analysis of last week’s record-breaking heat found that it would have been virtually impossible without the influence of human-caused climate change.,The New York Times,Climate,Climate,"['Global Warming', 'Weather', 'Heat and Heat Waves']"
Bystander Killed in Police Crash Is Uncle of Teen Who Filmed George Floyd’s Death,2021-07-07,article,News,A Minneapolis police officer slammed his vehicle into Leneal Frazier’s car while chasing a different car. His niece Darnella Frazier said his death was a “big loss” for her family.,The New York Times,National,U.S.,['George Floyd Protests (2020)']
Abbott Opens Texas G.O.P.’s Push to Limit Voting and Reshape the State,2021-07-07,article,News,"Calling a special session of the Legislature, Gov. Greg Abbott commenced a fierce political clash as state Republicans seek to restrict voting, transgender rights and how schools teach about racism.",The New York Times,Politics,U.S.,"['State Legislatures', 'Law and Legislation', 'Voter Registration and Requirements', 'Transgender and Transsexuals', 'Discrimination', 'Race and Ethnicity', 'United States Politics and Government']"
"Eric Adams, Once a Political Outsider, Conquers the Inside Game",2021-07-08,article,News,Mr. Adams won the Democratic primary for mayor of New York City by portraying himself as a working-class politician who understood the concerns of average New Yorkers.,The New York Times,Metro,New York,"['Elections, Mayors', 'Police', 'Black People', 'Blacks', 'Primaries and Caucuses', 'Content Type: Personal Profile']"
