headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
What You Need to Know About Your Vaccine Card,2021-04-01,article,News,"For now, the best way to show that you’ve been inoculated against the coronavirus is a simple white card. Here, your key questions answered.",The New York Times,Travel,Travel,"['Content Type: Service', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records']"
Women Are Calling Out ‘Rape Culture’ in U.K. Schools,2021-04-01,article,News,Thousands of anonymous online accounts have shined a spotlight on sexual violence against young women and girls.,The New York Times,Foreign,World,"['Women and Girls', 'Sexual Harassment', 'Sex Crimes', 'Child Abuse and Neglect', 'Private and Sectarian Schools', 'Colleges and Universities', 'Education (K-12)', 'Social Media']"
New York Will End Long-Term Solitary Confinement in Prisons and Jails,2021-04-01,article,News,Isolation for more than 15 consecutive days will be barred in prisons and jails starting next March after years of efforts to restrict the practice.,The New York Times,Metro,New York,"['Solitary Confinement', 'Prisons and Prisoners', 'Prison Guards and Corrections Officers', 'Law and Legislation', 'Mental Health and Disorders']"
Biden Says He Would Support Moving All-Star Game Over Georgia Voting Law,2021-04-01,article,News,"In an interview on ESPN, President Biden discussed the restrictions passed by the state’s Republicans last week and encouraged baseball fans to abide by social-distancing protocols.",The New York Times,Washington,U.S.,"['Baseball', 'Stadiums and Arenas', 'Law and Legislation', 'Voting and Voters', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'United States Politics and Government']"
"The Push to Vaccinate 20,000 Holocaust Survivors in New York",2021-04-01,article,News,"One survivor who got her vaccine, Eva Rose, 96, said the last year has been “lousy,” but added: “I am still here, thank God.”",The New York Times,Metro,New York,"['Holocaust and the Nazi Era', 'Jews and Judaism', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
How N.Y.C.’s Population Expert Says the City Will Bounce Back,2021-04-01,article,News,"Joseph J. Salvo, who is retiring after nearly 30 years as New York City’s chief demographer, is optimistic about New York City’s recovery after the pandemic.",The New York Times,Metro,New York,"['Population', 'Census', 'Immigration and Emigration', 'Content Type: Personal Profile', 'Coronavirus (2019-nCoV)']"
Science Plays the Long Game. But People Have Mental Health Issues Now.,2021-04-01,article,News,"I’ve reported on behavior and mental health for 20 years. As I exit, I can’t help but wonder why researchers have placed so little emphasis on helping people in distress today.",The New York Times,Science,Health,"['Research', 'Mental Health and Disorders', 'Depression (Mental)', 'Brain', 'Psychiatry and Psychiatrists', 'Psychology and Psychologists', 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Memory', 'Science and Technology']"
"A Man Found 15,000 Bees in His Car After Grocery Shopping",2021-04-01,article,News,"An off-duty firefighter in Las Cruces, N.M., whose hobby is beekeeping, safely removed the swarm from the man’s car in an Albertsons supermarket parking lot.",The New York Times,Express,U.S.,['Bees']
An Accidental Disclosure Exposes a $1 Billion Tax Fight With Bristol Myers,2021-04-01,article,News,The I.R.S. believes the American drugmaker used an abusive offshore scheme to avoid federal taxes.,The New York Times,Business,Business Day,"['Tax Shelters', 'Tax Evasion', 'Corporate Taxes', 'Federal Taxes (US)', 'ACCOUNTING AND ACCOUNTANTS', 'Legal Profession']"
‘They Told Us Not to Resist’: Sexual Violence Pervades Ethiopia’s War,2021-04-01,article,News,"Rape is being used as a weapon as fighting rages in remote parts of Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.”",The New York Times,Foreign,World,"['Defense and Military Forces', 'War Crimes, Genocide and Crimes Against Humanity', 'Sex Crimes', 'Women and Girls', 'War and Armed Conflicts', 'Refugees and Displaced Persons', 'Politics and Government']"
Virus Surge in Michigan Is a ‘Gut Punch’ to Hopes of Pandemic’s End,2021-04-01,article,News,"The U.S. has entered a disconcerting phase: Vaccines are rolling out quickly, but upticks in cases raise the prospect of a new surge.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Hospitals', 'Vaccination and Immunization', 'Disease Rates', 'States (US)']"
"Turning Away From Nursing Homes, to What?",2021-04-01,article,News,Covid-19 has driven down Americans’ demand for senior care facilities. Building support for more elders to remain at home requires systemic changes.,The New York Times,SundayBusiness,Business Day,"['Elder Care', 'Retirement', 'Elderly', 'Nursing Homes', 'Coronavirus (2019-nCoV)', 'Medicare', 'Medicaid', 'Content Type: Service']"
What the History of Pandemics Can Teach Us About Resilience,2021-04-01,article,News,Widespread disease outbreaks have the potential to shock societies into new ways of living.,The New York Times,SpecialSections,Health,"['Epidemics', 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'Income Inequality', 'History (Academic Subject)']"
‘It Takes Time’: I.C.U. Workers Help Their Former Covid Patients Mend,2021-04-01,article,News,"They survived serious cases of Covid-19, sometimes spending weeks on a ventilator, but not without complications. Now, a special clinic at an L.A. hospital is helping them get back to their lives.",The New York Times,Science,U.S.,"['Coronavirus (2019-nCoV)', 'Chronic Condition (Health)', 'Therapy and Rehabilitation', 'Hospitals', 'Mental Health and Disorders', 'Ventilators (Medical)']"
That Spotty Wi-Fi? There’s $100 Billion to Fix It.,2021-04-01,article,News,"President Biden's infrastructure proposal aims to close the digital divide, which has existed since the Clinton administration.",The New York Times,Business,Technology,"['Rural Areas', 'Computers and the Internet', 'Wireless Communications', 'E-Learning', 'Education (K-12)', 'Infrastructure (Public Works)', 'United States Politics and Government', 'American Jobs Plan (2021)']"
Deals Designed to Lure Travelers Off Their Couches,2021-04-01,article,News,"For better or for worse, travel companies are trying hard to get people, especially those who are vaccinated, back on the road (or on a plane) again.",The New York Times,Travel,Travel,"['Budget Travel', 'Discount Selling', 'Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Content Type: Service']"
Looking for Signs of Economic Hope,2021-04-01,article,News,"Unemployment claims increased slightly last week, but remained near pandemic lows. A manufacturing index rose sharply.",The New York Times,Business,Business Day,"['Layoffs and Job Reductions', 'Unemployment', 'Unemployment Insurance', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'United States Economy']"
"150,000 Painted Hearts, Each for a Life Lost to Covid-19 in Britain",2021-04-01,article,News,"The National Covid Memorial Wall in London aims to remember those who die during the pandemic. “It’s therapeutic,” said a volunteering painter who lost her grandmother to the disease.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']"
Biden Administration Announces Ad Campaign to Combat Vaccine Hesitancy,2021-04-01,article,News,The public awareness push includes 275 participating organizations that will speak to communities where skepticism of the coronavirus vaccine remains high.,The New York Times,Washington,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Polls and Public Opinion', 'Online Advertising', 'Television', 'Minorities', 'United States Politics and Government']"
"It Looks Like a Vespa, Rides Like a Vespa, but Doesn’t Smell Like a Vespa",2021-04-01,article,News,An Irish mechanic in London has developed a kit to transform classic Italian scooters into clean-riding electric machines.,The New York Times,Business,Business Day,"['Electric and Hybrid Vehicles', 'Motorcycles, Motor Bikes and Motorscooters', 'Batteries', 'Fuel Emissions (Transportation)', 'Content Type: Personal Profile']"
OPEC and Its Allies Agree toGradual Increases in Oil Production,2021-04-01,article,News,Some members wanted to take advantage of what they saw as a growing global thirst for oil as economies slowly expand after pandemic lockdowns.,The New York Times,Business,Business Day,['Oil (Petroleum) and Gasoline']
"Fact, or Corporate Fiction?",2021-04-01,article,News,Companies still can’t resist April Fools’ Day.,The New York Times,Business,Business Day,"['Black People', 'Blacks', 'Athletics and Sports', 'Regulation and Deregulation of Industry', 'Law and Legislation', 'Hoaxes and Pranks']"
"Wall Street Hits Another Record, Lifted by Tech Rally and Economic Optimism",2021-04-01,article,News,"Gains were largely driven by technology shares, and the record close was the latest in a series of new highs for the S&P 500.",The New York Times,Business,Business Day,"['Stocks and Bonds', 'Infrastructure (Public Works)', ""Standard & Poor's 500-Stock Index"", 'Nasdaq Composite Index', 'United States Economy', 'United States Politics and Government', 'American Jobs Plan (2021)']"
The pandemic showed how broken nursing homes are. But the alternatives aren’t easy.,2021-04-01,article,News,,The New York Times,Business,Business Day,[]
"If You Build It, They Will Bike: Pop-Up Lanes Increased Cycling During Pandemic",2021-04-01,article,News,"A study of European cities adds to a growing body of evidence that investments in cycling infrastructure can encourage bike commuting, which helps cut greenhouse gas emissions.",The New York Times,Climate,Climate,"['Bicycles and Bicycling', 'Commuting', 'Urban Areas', 'Global Warming', 'Coronavirus (2019-nCoV)', 'Medicine and Health', 'Research', 'Greenhouse Gas Emissions', 'Air Pollution']"
"In the Philippines, Attacks on Asian-Americans Threaten ‘Family’",2021-04-01,article,News,The country’s foreign secretary responded forcefully to the recent assault on a Filipino immigrant in New York City. Some have called it hypocritical.,The New York Times,Express,World,"['Asian-Americans', 'Hate Crimes']"
Biden’s infrastructure plan proposes a formula for economic growth profoundly different from the G.O.P. one.,2021-04-01,article,News,,The New York Times,Washington,U.S.,[]
Homes for Sale in New York and New Jersey,2021-04-01,article,News,"This week’s properties are a five-bedroom house in Bellmore, N.Y., and a four-bedroom house in Watchung, N.J.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"Homes for Sale in Brooklyn, Manhattan and the Bronx",2021-04-01,article,News,"This week’s properties are in Williamsburg, TriBeCa and Concourse Village.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Frontier Airlines I.P.O. Signals a Travel Industry Recovery,2021-04-01,article,News,The discount airline became the second to sell shares in a public offering this year as more people begin traveling again.,The New York Times,Business,Business Day,"['AIRLINES AND AIRPLANES', 'Budget Travel', 'Stocks and Bonds', 'Initial Public Offerings', 'Discount Selling', 'Travel and Vacations', 'Prices (Fares, Fees and Rates)', 'Airports']"
The Brooklyn-Manhattan Rent Gap Is Shrinking Fast,2021-04-01,article,News,"During the pandemic, the difference between the median rent in the two boroughs nearly vanished.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Coronavirus (2019-nCoV)']"
"BBC Correspondent Leaves China, Citing Growing Risks",2021-04-01,article,News,John Sudworth left with his family after a propaganda campaign against him that followed coverage of the origins of Covid-19 and of a crackdown on Muslim minorities.,The New York Times,Foreign,World,"['News and News Media', 'Politics and Government', 'Propaganda', 'Human Rights and Human Rights Violations', 'Coronavirus (2019-nCoV)', 'Freedom of the Press']"
How to Start Healing During a Season of Grief,2021-04-01,article,News,There is no singular way to respond to heartache or sorrow. Find the strategy that works best for you.,The New York Times,Well,Well,"['Grief (Emotion)', 'Coronavirus (2019-nCoV)', 'Content Type: Service', 'Therapy and Rehabilitation']"
"Myanmar Soldiers, Aiming to Silence Protests, Target Journalists",2021-04-01,article,News,"The security forces have arrested at least 56 reporters, outlawed online news outlets and crippled communications. Young people have stepped in with their phones to help document the brutality.",The New York Times,Foreign,World,"['News and News Media', 'Freedom of the Press', ""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces', 'Censorship', 'Demonstrations, Protests and Riots', 'Computers and the Internet', 'Social Media', 'Politics and Government']"
"What we know about Courteney Ross, George Floyd’s former girlfriend.",2021-04-01,article,News,Ms. Ross was called on by the prosecution to testify on Thursday.,The New York Times,National,U.S.,[]
Japan Is Finding It Harder to Stay Quiet on China’s Abuse of Uyghurs,2021-04-01,article,News,"Public awareness of the issue is growing in the country, spurred in part by the work of Uyghur activists, and that is increasing pressure on the government to take action.",The New York Times,Foreign,World,"['Forced Labor', 'Embargoes and Sanctions', 'Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)']"
A key witness in the state’s case against Derek Chauvin will likely plead the fifth.,2021-04-01,article,News,"The witness, Morries Lester Hall, was seated in the passenger seat of Mr. Floyd’s car when Minneapolis police officers approached him.",The New York Times,National,U.S.,[]
New Mexico Is Set to Legalize Recreational Marijuana,2021-04-01,article,News,"The governor is expected to sign the law, which would make New Mexico the 16th state to permit recreational use.",The New York Times,Express,U.S.,"['Marijuana', 'Law and Legislation']"
"George Floyd’s girlfriend described their relationship: A shared struggle with addiction, their first kiss, a ‘dad selfie.’",2021-04-01,article,News,"Courteney Ross, 45, said she and Mr. Floyd had started taking opioids when they were prescribed for chronic pain.",The New York Times,National,U.S.,[]
Maine will open Covid-19 vaccination to anyone 16 or older on Wednesday. Virginia will do so on April 19.,2021-04-01,article,News,"The states join dozens of others, heeding a call from the president, to rapidly expand eligibility.",The New York Times,National,U.S.,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
"Charlottesville Can Remove Confederate Statues, High Court Rules",2021-04-01,article,News,"Monuments to the Confederate generals Robert E. Lee and Stonewall Jackson are not protected by state law and can come down, the Virginia Supreme Court ruled on Thursday.",The New York Times,Express,U.S.,"['Decisions and Verdicts', 'Monuments and Memorials (Structures)', 'Charlottesville, Va, Violence (August, 2017)', 'Civil War (US) (1861-65)', 'Right-Wing Extremism and Alt-Right', 'Supreme Courts (State)']"
London Police Officer Convicted of Membership in Neo-Nazi Group,2021-04-01,article,News,"Benjamin Hannam, 22, is the first British police officer to be convicted of a terrorism offense, according to the local news media. He joined the neo-Nazi group National Action in 2016 and became a police officer in 2018.",The New York Times,Foreign,World,"['Neo Nazi Groups', 'Fringe Groups and Movements', 'Terrorism', 'Right-Wing Extremism and Alt-Right', 'Police']"
Lawyers for George Floyd’s family say jurors should look past his drug use after hearing testimony about his addiction.,2021-04-01,article,News,"Many people who are addicted to drugs “are treated with dignity, respect and support, not brutality,” the lawyers said.",The New York Times,National,U.S.,"['Police Brutality, Misconduct and Shootings']"
How to Spot Depression in Young Children,2021-04-01,article,News,"We tend to think of childhood as a time of innocence and joy, but as many as 2 to 3 percent of children from ages 6 to 12 can have serious depression.",The New York Times,Well,Well,"['Children and Childhood', 'Depression (Mental)', 'Parenting', 'Anxiety and Stress', 'Content Type: Service', 'Suicides and Suicide Attempts']"
Supreme Court Lets F.C.C. Relax Limits on Media Ownership,2021-04-01,article,News,The justices said the commission had adequately considered whether easing rules on cross-ownership of radio and TV stations and newspapers would hurt female and minority ownership of media outlets.,The New York Times,Washington,U.S.,"['Television', 'Newspapers', 'Cable Television', 'Radio', 'News and News Media']"
Just tuning in to Day 4 of the Derek Chauvin trial? Here’s what happened this morning.,2021-04-01,article,News,"Testimony continued on the fourth day of the trial of Derek Chauvin, with appearances from George Floyd’s girlfriend and a paramedic who responded to the scene.",The New York Times,National,U.S.,[]
"Italy Bans Cruise Liners From Venice Lagoon, With a Catch",2021-04-01,article,News,"Though environmental groups praised the decision to detour big ships outside the fragile area, they are concerned about plans to temporarily dock them at Marghera, the lagoon’s industrial hub.",The New York Times,Foreign,World,['Ships and Shipping']
Merkel’s Latest Pandemic Challenge: Leading as a Lame Duck,2021-04-01,article,News,"The German chancellor, known for her cool, solution-oriented response in the pandemic’s early stages, faces her greatest challenge yet as cases rise and patience plummets months before her final term ends.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Vaccination and Immunization', 'Quarantines']"
The Interior Department’s chief of staff shifts jobs after ignoring coronavirus guidance and planning an indoor party.,2021-04-01,article,News,Jennifer Van der Heide will remain at the department as a senior counselor to Interior Secretary Deb Haaland.,The New York Times,Washington,U.S.,['United States Politics and Government']
"As Nation Speeds to Vaccinate All, Maryland’s Path Shows Challenges Ahead",2021-04-01,article,News,The state is wrestling with most of the issues and trade-offs that come with such a giant undertaking.,The New York Times,Science,Health,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'States (US)', 'your-feed-healthcare']"
"George Floyd was dead by the time medical help arrived, a paramedic testified.",2021-04-01,article,News,"Derek Smith, the paramedic, said that he had first felt Mr. Floyd’s neck for a pulse while police officers were still on top of him and that he could not find one.",The New York Times,National,U.S.,[]
United Airlines restarts pilot hiring as ticket sales rebound.,2021-04-01,article,News,United will start by hiring the roughly 300 pilots who either had a conditional job offer last year or whose start dates had been canceled because of the pandemic.,The New York Times,Business,Business Day,"['AIRLINES AND AIRPLANES', 'Pilots']"
Man Arrested in Road Rage Attack on Couple That Killed Mother of 6,2021-04-01,article,News,The police said a “road rage encounter unknowingly developed” after a couple’s S.U.V. came close to another car during a merge from one highway lane to another.,The New York Times,Express,U.S.,"['Murders, Attempted Murders and Homicides', 'Traffic Accidents and Safety']"
"Toyota sales jump, but G.M. and Ford’s rebounds are weaker.",2021-04-01,article,News,G.M. and Ford continue to be affected by a shortage of computer chips. Toyota’s big jump helped it outsell Ford.,The New York Times,Business,Business Day,"['Automobiles', 'Company Reports', 'Shortages', 'Computer Chips']"
Delta and Coca-Cola face backlash from Republicans after opposing Georgia voting law.,2021-04-01,article,News,"Hours after the companies made their statements, Georgia’s governor took aim at the chief executive of Delta. And Republicans in the Georgia state legislature floated the idea of increasing taxes on Delta as retribution.",The New York Times,Business,Business Day,['Voting and Voters']
"A global aid program championed by Ivanka Trump has serious problems, a report finds.",2021-04-01,article,News,So haphazard was management of the program that an independent watchdog was unable to determine whether it actually worked.,The New York Times,Washington,U.S.,['United States Politics and Government']
Doctors Accuse UnitedHealthcare of Stifling Competition,2021-04-01,article,News,"A multistate group of anesthesiologists filed cases in Texas and Colorado, accusing the insurance giant of squeezing them like a “boa constrictor.”",The New York Times,Science,Health,"['Doctors', 'Health Insurance and Managed Care', 'Suits and Litigation (Civil)', 'Anesthesia and Anesthetics', 'Hospitals', 'your-feed-healthcare']"
Scenes from Minneapolis on Day 4 of the Chauvin trial.,2021-04-01,article,News,"Outside the courthouse and beyond, protesters and signs called for police reform and justice for George Floyd.",The New York Times,National,U.S.,['George Floyd Protests (2020)']
Why We Redesigned the Virus Trackers,2021-04-01,article,News,Here’s what’s new on our coronavirus tracking pages.,The New York Times,Graphics,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates']"
Takeaways from Day 4 of the Derek Chauvin trial.,2021-04-01,article,News,"Paramedics who responded to the scene said they did not see any signs of life in George Floyd. “In lay terms, I thought he was dead,” one said.",The New York Times,National,U.S.,"['Police Brutality, Misconduct and Shootings']"
Coronavirus Briefing: What Happened Today,2021-04-01,article,News,"Two states, Maryland and Michigan, offer microcosms of the issues facing the U.S.",The New York Times,NYTNow,U.S.,[]
"Texas lawmakers advance a bill that would make voting more difficult, drawing comparisons to Georgia.",2021-04-01,article,News,"The Texas measure comes on the heels of efforts in Iowa and Georgia, where lawmakers significantly tightened voting rules last month.",The New York Times,Washington,U.S.,"['Voting and Voters', 'Voter Fraud (Election Fraud)', 'Law and Legislation', 'State Legislatures', 'United States Politics and Government']"
"To Build Support for Plan, Biden Offers His Own Take on ‘Bipartisan’",2021-04-01,article,News,President Biden’s $2 trillion infrastructure proposal is a test of his belief that he can generate popular backing across the country as Republicans seek to block him on Capitol Hill.,The New York Times,Washington,U.S.,"['American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'Law and Legislation', 'United States Politics and Government', 'United States Economy', 'Taxation']"
Biden Faces ‘a Very Precarious Point’ in the Coronavirus Response,2021-04-01,article,News,"With case counts rising, the president is in a complicated situation.",The New York Times,Politics,U.S.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Polls and Public Opinion']"
"Officers should have stopped restraining George Floyd sooner, a former supervisor of Derek Chauvin’s testified.",2021-04-01,article,News,"Mr. Chauvin said the officers had to restrain Mr. Floyd because he would not stay in the back of a police car. “He was going crazy,” he said.",The New York Times,National,U.S.,['Police']
A decline in testing may be masking the spread of the virus in some U.S. states.,2021-04-01,article,News,"Efforts to speed up vaccinations have diverted resources from screening, and fewer people seem to seek out a test unless they are ill.",The New York Times,Science,U.S.,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Disease Rates']"
"Can Vaccinated People Spread the Virus? We Don’t Know, Scientists Say.",2021-04-01,article,News,Researchers pushed back after the C.D.C. director asserted that vaccinated people “do not carry the virus.”,The New York Times,Science,Health,"['Clinical Trials', 'Vaccination and Immunization', 'Masks', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Research', 'your-feed-science']"
Biden Seeks to Use Infrastructure Plan to Address Racial Inequities,2021-04-01,article,News,"The president’s $2 trillion proposal allocates money to help communities of color, like a New Orleans neighborhood devastated by a highway project a half-century ago.",The New York Times,Washington,U.S.,"['Infrastructure (Public Works)', 'Race and Ethnicity', 'Black People', 'Blacks', 'United States Economy', 'United States Politics and Government', 'Roads and Traffic', 'Bridges and Tunnels', 'Minorities', 'Income Inequality', 'Discrimination', 'American Jobs Plan (2021)']"
George Floyd’s Girlfriend Says Opioid Addiction Was a Struggle They Shared,2021-04-02,article,News,"The testimony was partly an effort by the prosecution to show that Mr. Floyd had a high tolerance for fentanyl, which could undercut any argument that he died of a drug overdose.",The New York Times,National,U.S.,"['Murders, Attempted Murders and Homicides', 'Police Brutality, Misconduct and Shootings', 'Drug Abuse and Traffic', 'Opioids and Opiates', 'Fentanyl', 'Black People', 'Blacks']"
Justice Dept. Inquiry Into Matt Gaetz Said to Be Focused on Cash Paid to Women,2021-04-02,article,News,"The congressman and a former official in Florida sent money to the women using cash apps, receipts showed.",The New York Times,Washington,U.S.,"['Sex Crimes', 'Child Abuse and Neglect', 'Human Trafficking', 'Women and Girls', 'United States Politics and Government']"
Taiwan Train Crash Kills Dozens in Deadliest Accident in Decades,2021-04-02,article,News,The Taroko Express train derailed and crashed in a tunnel on the first day of a long holiday weekend.,The New York Times,Foreign,World,"['Railroad Accidents and Safety', 'Bridges and Tunnels', 'Deaths (Fatalities)']"
7 Texas Officers Are Fired in Death of Black Man Restrained in Jail,2021-04-02,article,News,A 26-year-old man detained at the Collin County Jail on a misdemeanor marijuana charge died after being pepper-sprayed and placed in a spit hood.,The New York Times,Express,U.S.,"['Deaths (Fatalities)', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks']"
"Manhattan Sales Market Is Poised for a Revival, Just a Year After It Collapsed",2021-04-02,article,News,"First-time buyers, significant price cuts and progress on vaccines in New York City helped boost first-quarter sales.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']"
"Shut Out on Vaccines, Tiny San Marino Turns to Old Friend: Russia",2021-04-02,article,News,"A microstate surrounded by Italy, San Marino feared being left behind in Europe’s inoculation campaign. Now it has jumped ahead, with the Sputnik vaccine sent by an unlikely, faraway friend.",The New York Times,Foreign,World,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'International Relations']"
"Virginia, the Old Confederacy’s Heart, Becomes a Voting Rights Bastion",2021-04-02,article,News,"For nearly 50 years, the state was subject to Voting Rights Act rules meant to deter racial discrimination. Those federal guidelines are now shredded, but Virginia just recreated them on its own.",The New York Times,Politics,U.S.,"['Voter Registration and Requirements', 'Law and Legislation', 'Politics and Government', 'State Legislatures', 'Voting Rights Act (1965)', 'Black People', 'Blacks', 'Voting and Voters', 'Civil Rights and Liberties']"
Seven Infrastructure Problems in Urgent Need of Fixing,2021-04-02,article,News,"The Biden administration has pledged a $2 trillion investment in the nation’s infrastructure. With century-old water systems and schools vulnerable to earthquakes, there is no shortage of need.",The New York Times,National,U.S.,"['Infrastructure (Public Works)', 'Bridges and Tunnels', 'Levees and Dams', 'Roads and Traffic', 'Water', 'Transit Systems', 'Earthquakes', 'Floods', 'Global Warming', 'United States Politics and Government', 'American Jobs Plan (2021)']"
Is the Fight Against Sexism in Australia’s Politics Different This Time?,2021-04-02,article,News,"Six weeks after Brittany Higgins spoke up with her allegation of rape in the defense minister’s office, some things have changed and some things have not.",The New York Times,Foreign,World,"['Politics and Government', 'Workplace Hazards and Violations', 'Legislatures and Parliaments', 'Sex Crimes']"
Vaccine ‘Fiasco’ Damages Europe’s Credibility,2021-04-02,article,News,"The European Union’s failure to secure adequate vaccine supplies, followed by an export ban, has dented the reputation of the bloc’s leaders. It may also hurt their ability to act in other areas.",The New York Times,Foreign,World,"['Politics and Government', 'Stimulus (Economic)', 'International Trade and World Market', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Government Contracts and Procurement', 'Deaths (Fatalities)']"
Strong U.S. Job Growth in March Fuels Optimism on Recovery,2021-04-02,article,News,"The gain of 916,000 was the biggest since August, and unemployment fell to 6 percent. Barring a setback in fighting the virus, the outlook is bullish.",The New York Times,Business,Business Day,"['United States Economy', 'Unemployment', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions']"
Why We Romanticize the Past,2021-04-02,article,News,"Ah, the good old days. Were they really that good?",The New York Times,Smarter Living,Smarter Living,"['Content Type: Service', 'Memory', 'Emotions', 'Loneliness']"
