headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Bernie Sanders Leads Tight Race in New Iowa Poll,2020-01-10,article,News,"Mr. Sanders edged out his competitors in The Des Moines Register/CNN poll released on Friday, the first significant survey from Iowa in nearly two months.",The New York Times,Politics,U.S.,"['Polls and Public Opinion', 'Presidential Election of 2020', 'United States Politics and Government', 'Primaries and Caucuses', 'Voting and Voters']"
"Fieldston, Elite Private School, Faces Backlash From Jewish Parents",2020-01-10,article,News,"The New York City school is once again embroiled in a debate over its handling of race, religion and ethnicity.",The New York Times,Metro,New York,"['Education (K-12)', 'Private and Sectarian Schools', 'Teachers and School Employees', 'ANTI-SEMITISM', 'Jews and Judaism', 'Parenting']"
Buckle Up for Another Facebook Election,2020-01-10,article,News,"By opting not to change the company’s political advertising rules, Mark Zuckerberg has ensured another election shaped by the social network.",The New York Times,Business,Technology,"['Presidential Election of 2020', 'Political Advertising', 'Online Advertising', 'Rumors and Misinformation', 'Social Media', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']"
"Taco Bell to Test Paying Managers $100,000 a Year",2020-01-10,article,News,"Current manager salaries for the restaurant range from $50,000 to $80,000, the company said, while one retail analyst said raising pay is a “necessary move” in the current labor market.",The New York Times,Express,Business Day,"['Fast Food Industry', 'Labor and Jobs', 'Wages and Salaries', 'Restaurants']"
Trump Says 4 Embassies Had Been Targeted by Iranians,2020-01-10,article,News,The president also asserted that he did not believe American citizens had a right to more details on the intelligence that prompted the killing of an Iranian general.,The New York Times,Washington,World,['United States International Relations']
"With Earthquakes and Storms, Puerto Rico’s Power Grid Can’t Catch a Break",2020-01-10,article,News,"The lines and poles rebuilt after Hurricane Maria held up, but some power plants did not, leading to another worrying blackout.",The New York Times,National,U.S.,"['Earthquakes', 'Power Failures and Blackouts', 'Deaths (Fatalities)', 'Electric Light and Power', 'Humanitarian Aid', 'Politics and Government']"
Black Britons Wonder What Took Harry and Meghan so Long,2020-01-10,article,News,"“Thank God they are free,” one Londoner said. “All of this is about her race. I know it because as a Caribbean woman who did not grow up here, I have experienced it myself.”",The New York Times,Foreign,World,"['Black People', 'Blacks', 'Discrimination', 'Royal Families']"
"Alcohol Deaths Have Risen Sharply, Particularly Among Women",2020-01-10,article,News,An analysis of death certificates over nearly two decades contained several troubling findings.,The New York Times,Science,Health,"['Women and Girls', 'Alcohol Abuse', 'Deaths (Fatalities)', 'Research', 'your-feed-healthcare']"
A Female Rage Reading List: 16 Books That Scream to Be Read,2020-01-10,article,News,An increasing number of novels are putting women’s anger front and center. Here are some of our favorites.,The New York Times,Gender,U.S.,"['Women and Girls', 'Writing and Writers', 'Books and Literature', ""Women's Rights""]"
Who Signs Up to Fight? Makeup of U.S. Recruits Shows Glaring Disparity,2020-01-10,article,News,"More and more, new recruits come from the same small number of counties and are the children of old recruits.",The New York Times,National,U.S.,"['Draft and Recruitment (Military)', 'United States Defense and Military Forces']"
What to Know About Taiwan’s Presidential Election,2020-01-10,article,News,President Tsai Ing-wen’s prospects in the vote Saturday have been buoyed by a stronger economy and her promises to stand up to China.,The New York Times,Foreign,World,"['Politics and Government', 'Elections']"
Northern Ireland Breaks a Three-Year Political Stalemate,2020-01-10,article,News,The pressure of an impending Brexit pushed the warring parties into a deal that restores the power sharing government. But can they work together effectively?,The New York Times,Foreign,World,"['Politics and Government', 'Language and Languages', 'Gaelic Language']"
2-Month-Old Twins in City-Funded Homeless Shelter Die,2020-01-10,article,News,"The boy and girl were taken to the hospital after a call about a cardiac arrest, officials said.",The New York Times,Metro,New York,"['Homeless Persons', 'Babies and Infants', 'Deaths (Fatalities)']"
Fired Boeing C.E.O. Muilenburg Will Get More Than $60 Million,2020-01-10,article,News,"Dennis A. Muilenburg, who was ousted last month, forfeited stock awards worth some $14.6 million, but he is still contractually entitled to receive other benefits.",The New York Times,Business,Business Day,"['Executive Compensation', 'AIRLINES AND AIRPLANES', 'Boeing 737 Max Groundings and Safety Concerns (2019)', 'Aviation Accidents, Safety and Disasters', 'Appointments and Executive Changes']"
How to Find an Apartment When You’re Moving Across the Country,2020-01-10,article,News,"Moving for work, love or just a change of pace? Here’s how to find a place you’ll love to live in before you make the journey.",The New York Times,Smarter Living,Smarter Living,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Real Estate Brokers']"
"As U.S.-Iran Tensions Flare, Iraq Is Caught in the Middle",2020-01-10,article,News,"After U.S. airstrikes killed an Iranian leader, Iraq’s Parliament voted to expel American forces. Some Iraqi officials say that would be disastrous for Iraq.",The New York Times,Foreign,World,"['United States International Relations', 'United States Defense and Military Forces', 'Politics and Government', 'Defense and Military Forces', 'Embargoes and Sanctions', 'Legislatures and Parliaments']"
"House Democrats Push Environmental Bills, but Victories Are Few",2020-01-10,article,News,Climate and environmental activists are growing impatient with a Democratic-led House that they view as not doing enough to enact their agenda.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Law and Legislation', 'Global Warming', 'Hazardous and Toxic Substances', 'Politics and Government', 'Water Pollution', 'Environment', 'Regulation and Deregulation of Industry']"
‘I Honestly Don’t Trust Many People at Boeing’: A Broken Culture Exposed,2020-01-10,article,News,A trove of internal employee communications shows that the aviation giant’s troubles go beyond one poorly designed plane.,The New York Times,Business,Business Day,"['Workplace Environment', 'AIRLINES AND AIRPLANES', 'Boeing 737 Max Groundings and Safety Concerns (2019)', 'Aviation Accidents, Safety and Disasters', 'E-Mail', 'Regulation and Deregulation of Industry']"
She Was 92 and Loved Cats. An Attack Left Her Dead on the Street.,2020-01-11,article,News,"“It’s crazy that you could harm somebody like that,” said a neighbor in Queens.",The New York Times,Metro,New York,"['Murders, Attempted Murders and Homicides', 'Elderly']"
"Your Impeachment Questions, Answered",2020-01-11,article,News,"Times reporters fielded questions from readers, covering topics like the chief justice’s role and the odds of a second impeachment.",The New York Times,Washington,U.S.,['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']
"Iran, United by Loss of General, Is Divided Over Plane Crash",2020-01-11,article,News,A debate of how much blame the government bears for the downing of a Ukrainian jetliner threatens to destroy a moment of national solidarity.,The New York Times,Foreign,World,"['Aviation Accidents, Safety and Disasters', 'Ukraine International Airlines Flight 752', 'United States International Relations']"
Stephanie Grisham: Trump’s Press Secretary Who Doesn’t Meet the Press,2020-01-11,article,News,"A presidency in crisis, a nation on the brink of war — and a White House press secretary who was largely out of sight.",The New York Times,Business,Business Day,"['News and News Media', 'United States Politics and Government']"
"Texas Governor Shuts State to Refugees, Using New Power Granted by Trump",2020-01-11,article,News,Gov. Greg Abbott told the State Department that Texas would not accept refugees this year.,The New York Times,Washington,U.S.,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'Executive Orders and Memorandums', 'United States Politics and Government', 'Local Government']"
Iran Is Expected to Announce Cause of Ukrainian Jet Crash,2020-01-11,article,News,"The announcement comes as American and allied intelligence assessments have suggested that Iranian missiles brought down the plane, most likely by accident.",The New York Times,Washington,World,"['Defense and Military Forces', 'Aviation Accidents, Safety and Disasters', 'Ukraine International Airlines Flight 752', 'United States International Relations', 'Missiles and Missile Defense Systems']"
"F.B.I. Apologizes to Court for Botching Surveillance of Trump Adviser, and Pledges Fixes",2020-01-11,article,News,"In a rare public filing, the bureau said it would extend wiretap changes to other tools for collecting data on suspected spies and terrorists.",The New York Times,Washington,U.S.,"['Surveillance of Citizens by Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Foreign Intelligence Surveillance Act (FISA)', 'United States Politics and Government', 'Espionage and Intelligence Services', 'Inspectors General']"
China Reports First Death From New Virus,2020-01-11,article,News,"The coronavirus, which surfaced in the city of Wuhan, has put the region on alert, but there is no evidence that it can spread among humans.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Viruses']"
A Distant Missile Strike Spreads Grief Across Canada,2020-01-11,article,News,"The downing of an airliner near Tehran, apparently by an Iranian missile, has created a diplomatic crisis.",The New York Times,Foreign,World,[]
CNN Agrees to Pay $76 Million to Settle Allegations It Violated Federal Labor Law,2020-01-11,article,News,The National Labor Relations Board said the settlement with unionized broadcast technicians was the largest monetary remedy in its 84-year history.,The New York Times,Express,Business Day,"['Workplace Hazards and Violations', 'Organized Labor', 'Labor and Jobs']"
Plane Crash Leaves Iranian Diaspora in Canada Grief-Stricken,2020-01-11,article,News,"Of the 176 victims, 57 Canadians died on the flight that crashed on its way from Tehran to Ukraine. Many were students or faculty at the University of Alberta in Edmonton.",The New York Times,Foreign,World,['Deaths (Fatalities)']
How a High Schooler Scooped Everyone on the Iowa Poll,2020-01-11,article,News,"Three times now, Arjav Rawal has tweeted the results before their official release, beating even CNN, a poll sponsor.",The New York Times,Business,Business Day,"['Polls and Public Opinion', 'Primaries and Caucuses', 'Presidential Election of 2020']"
Sheep That Survived Cargo Ship Disaster Cheat Death Again,2020-01-11,article,News,"Weeks after more than 14,000 sheep died in the Black Sea near Romania, 180 lucky ones have been rescued by animal welfare groups, which pledged to protect them from slaughter.",The New York Times,Express,World,"['Animal Abuse, Rights and Welfare', 'Maritime Accidents and Safety', 'Ships and Shipping', 'Sheep', 'Rescues', 'Agriculture and Farming']"
Iran Says It Unintentionally Shot Down Ukrainian Airliner,2020-01-11,article,News,"“The Islamic Republic of Iran deeply regrets this disastrous mistake,” President Hassan Rouhani said, as Iran reversed its claims that mechanical failure was to blame.",The New York Times,Foreign,World,"['Ukraine International Airlines Flight 752', 'Aviation Accidents, Safety and Disasters', 'Defense and Military Forces', 'AIRLINES AND AIRPLANES', 'Politics and Government', 'United States Defense and Military Forces', 'United States International Relations']"
"Plane Shot Down Because of Human Error, Iran Says",2020-01-11,article,News,The military said that the Ukraine passenger jet had been misidentified as a cruise missile flying over Tehran.,The New York Times,Foreign,World,"['Aviation Accidents, Safety and Disasters', 'Deaths (Fatalities)']"
"Iran, Endorsements and a Debate Surprise: This Week in the 2020 Race",2020-01-11,article,News,"The 2020 Democrats criticized President Trump’s Iran strategy and top candidates notched significant endorsements, with the Iowa caucuses less than a month away.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Debates (Political)', 'Endorsements', 'Politics and Government']"
Officials Called ‘Redmen’ a Racist Mascot. Then Voters Weighed In.,2020-01-11,article,News,"The symbol was removed in a Connecticut town. Now, newly empowered Republicans are restoring it.",The New York Times,Metro,New York,"['Mascots', 'Native Americans', 'Discrimination', 'Names, Organizational', 'Education (K-12)', 'Politics and Government']"
He Overcame Setbacks to Thrive in Information Technology,2020-01-11,article,News,"Five years ago, Darius Jones had trouble coming up with subway fare. Today, he is an I.T. analyst for one of the world’s most exclusive luxury brands.",The New York Times,Metro,Neediest Cases,[]
11 of Our Best Weekend Reads,2020-01-11,article,News,"Fifty-two places to go in 2020. Carlos Ghosn defends his legacy. The sudden departure of the Sussexes. The dimming of a major star, and more.",The New York Times,NewsDesk,Briefing,[]
Sanders and Biden Look for Dominance in Early States,2020-01-11,article,News,"Bernie Sanders and Joseph R. Biden Jr. have been seeking to take control of the race in its early stages, trying to deny momentum to their top two rivals, Elizabeth Warren and Pete Buttigieg.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Vera Rubin Gets a Telescope of Her Own,2020-01-11,article,News,The astronomer missed her Nobel Prize. But she now has a whole new observatory to her name.,The New York Times,Science,Science,"['Large Synoptic Survey Telescope', 'Telescopes and Observatories', 'Space and Astronomy', 'Stars and Galaxies', 'Dark Matter (Astronomy)', 'Dark Energy (Astronomy)', 'Women and Girls', 'Nobel Prizes', 'Gravitation and Gravity', 'Physics', 'your-feed-science']"
How’s Your Internship Going? This Teen Found a Planet,2020-01-11,article,News,"Wolf Cukier, 17, was analyzing brightness of stars during an internship with NASA last year when he made the discovery.",The New York Times,Express,Science,"['Planets', 'Internships']"
"Happy Birthday, Trump Tells Kim. Not Enough, North Korea Says.",2020-01-11,article,News,"A senior aide said the North’s leader, Kim Jong-un, had “good personal feelings” about President Trump, but that did not affect policy.",The New York Times,Foreign,World,"['Politics and Government', 'Letters', 'Birthdays', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Embargoes and Sanctions', 'United States International Relations']"
"Far-Right Trolls, Not Grannies, Drive Outrage Over German Satire",2020-01-11,article,News,A song about a grandmother and her gas-guzzling motorcycle fuels a national debate in Germany. At the wheel were right-wing actors who wanted it that way.,The New York Times,Foreign,World,"['Social Media', 'Computers and the Internet', 'Neo Nazi Groups', 'Politics and Government', 'News and News Media']"
How Many Animals Have Died in Australia’s Wildfires?,2020-01-11,article,News,A professor estimated this week that a billion animals had died in Australia’s wildfires. But where are these numbers coming from?,The New York Times,Express,World,"['ANIMALS', 'Fires and Firefighters', 'Animal Behavior', 'Koalas']"
"In Disney Races, Cartoonish Gear Is the Front-Runner",2020-01-11,article,News,"“Think about which parts of the costume are actually touching your skin, because chafing is one thing you can’t do anything about,” one runner says.",The New York Times,Well,Well,"['Running', 'Marathon Running', 'AMUSEMENT AND THEME PARKS']"
The Merchants of Thirst,2020-01-11,article,News,"In Nepal and many other countries, private tanker operators profit from growing water scarcity.",The New York Times,SundayBusiness,Business Day,"['Shortages', 'Water', 'Infrastructure (Public Works)', 'Urban Areas', 'AQUIFERS', 'Poverty', 'Privatization', 'Global Warming', 'Water Pollution']"
"In Blow to Beijing, Taiwan Re-elects Tsai Ing-wen as President",2020-01-11,article,News,The victory was a remarkable comeback for Ms. Tsai and suggested that Beijing’s pressure campaign had backfired.,The New York Times,Foreign,World,"['Elections', 'Politics and Government']"
Jet Crash in Iran Has Eerie Historical Parallel,2020-01-11,article,News,"The United States accidentally downed an Iranian passenger jet in 1988, killing all 290 people aboard, amid a battle with Iranian forces in the Persian Gulf.",The New York Times,Express,World,"['United States Defense and Military Forces', 'Aviation Accidents, Safety and Disasters', 'Ukraine International Airlines Flight 752']"
Could ‘Megxit’ Be a Royal Fairy Tale for Canada?,2020-01-11,article,News,"The possibility that Prince Harry and his wife, Meghan, might settle in Canada has unleashed a frenzy of excitement and offers of free coffee — but also some dissent.",The New York Times,Foreign,World,['Royal Families']
"At 16, She’s a Pioneer in the Fight to Cure Sickle Cell Disease",2020-01-11,article,News,"Helen Obando is the youngest person ever to get a gene therapy that scientists hope will cure the disease, which afflicts 100,000 Americans.",The New York Times,Science,Health,"['Sickle Cell Anemia', 'Genetics and Heredity', 'Genetic Engineering', 'Stem Cells', 'Clinical Trials']"
"Harry, Meghan and Britain: When Did the Fairy Tale Go Sour?",2020-01-11,article,News,"Not that long ago, the Duke and Duchess of Sussex were golden in the eyes of the news media and public. What happened?",The New York Times,Foreign,World,['Royal Families']
What Happens if Your Landlord Raises the Rent Without Notice?,2020-01-11,article,News,"Changes to New York rent laws have provided market rate tenants with some protections, but you still have to tread carefully.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']"
"Migrant Boat Sinks Near Greek Island, Killing at Least 12",2020-01-11,article,News,"The vessel may have had around 50 people aboard, the Greek Coast Guard said, and a major search-and-rescue mission was underway.",The New York Times,Foreign,World,"['Maritime Accidents and Safety', 'Drownings', 'Rescues', 'Middle East and Africa Migrant Crisis']"
"19 Creamy, Dreamy White Bean Recipes",2020-01-11,article,News,"Cheesy white bean-tomato bake, white bean stew and more recipes.",The New York Times,Dining,Admin,[]
Logjam Over Impeachment Trial Leaves Trump Prosecutors Little Time to Prepare,2020-01-11,article,News,"Speaker Nancy Pelosi has waited to name the representatives who will present the case to the Senate, making an already fraught job even more difficult.",The New York Times,Washington,U.S.,"['Impeachment', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']"
Carlos Ghosn Skipped Bail. This Man Was Left Behind.,2020-01-11,article,News,"The former Nissan executive remains in Tokyo, awaiting a trial on criminal charges that he helped Mr. Ghosn hide his compensation.",The New York Times,Business,Business Day,"['Securities and Commodities Violations', 'Automobiles']"
"Does Running a City of 100,000 People Make You Presidential Material?",2020-01-11,article,News,Mayors ponder the City Hall to White House leap.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Mayors', 'United States Politics and Government']"
Two U.S. Service Members Killed in Afghanistan,2020-01-11,article,News,"The Taliban claimed responsibility for the attack, a roadside bomb that hit a U.S. forces vehicle.",The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'United States Defense and Military Forces']"
"Former Marine Posed as Security Member for Trump’s Marine One, Officials Say",2020-01-11,article,News,"Brandon M. Magnan claimed to be part of security for the president’s helicopter and was able to get through two checkpoints at Palm Beach International Airport, the authorities said.",The New York Times,Express,U.S.,"['Marine One (Helicopter)', 'Impostors (Criminal)', 'United States Defense and Military Forces', 'Airport Security', 'United States Politics and Government']"
This Town Is Known For Opioids: Can It Escape That Image?,2020-01-11,article,News,"Portsmouth, Ohio, is trying. But when an area gets labeled — say Appalachia with poverty or Chicago with gun violence — how do you get people to realize it is also about a lot more?",The New York Times,National,U.S.,"['Drug Abuse and Traffic', 'News and News Media', 'Opioids and Opiates']"
‘Too Much’: Dread Fills Puerto Ricans as New Earthquake Stuns Island,2020-01-11,article,News,A 5.9-magnitude aftershock came on the 15th day since tremors large and small began terrorizing southern Puerto Rico.,The New York Times,National,U.S.,"['Earthquakes', 'Power Failures and Blackouts', 'Humanitarian Aid']"
Furor in Iran and Abroad After Tehran Admits Downing Ukrainian Jetliner,2020-01-11,article,News,Ukrainian officials suggest Iran would not have admitted responsibility if investigators from Ukraine had not found missile debris in the crash wreckage.,The New York Times,Foreign,World,"['Ukraine International Airlines Flight 752', 'Defense and Military Forces', 'United States International Relations', 'Politics and Government', 'Aviation Accidents, Safety and Disasters', 'AIRLINES AND AIRPLANES', 'Deaths (Fatalities)', 'Missiles and Missile Defense Systems', 'Targeted Killings']"
Seven Days in January: How Trump Pushed U.S. and Iran to the Brink of War,2020-01-11,article,News,"The story of that week, and the secret planning in the months preceding it, ranks as the most perilous chapter so far in President Trump’s three years in office.",The New York Times,Washington,U.S.,"['United States Defense and Military Forces', 'United States International Relations', 'Targeted Killings', 'Diplomatic Service, Embassies and Consulates', 'Drones (Pilotless Planes)', 'Military Bases and Installations']"
10 Die in Storm as Tornadoes and Squalls Pummel U.S.,2020-01-11,article,News,"Officials warned of floods, hail and snow as the vast storm moved east.",The New York Times,National,U.S.,"['Weather', 'Tornadoes']"
Oprah Winfrey Pulls Out of Documentary on the Music Mogul Russell Simmons,2020-01-11,article,News,"She attributed her move to creative differences. “In my opinion,” she said, “there is more work to be done on the film to illuminate the full scope” of the women’s allegations of sexual abuse.",The New York Times,Business,Business Day,"['Movies', 'Sundance Film Festival (Park City, Utah)', '#MeToo Movement', 'Sexual Harassment', 'Documentary Films and Programs', 'Rap and Hip-Hop', 'Sex Crimes']"
Macron Scraps Proposal to Raise Retirement Age in France,2020-01-11,article,News,"Faced with an unrelenting protest over proposed changes in France’s generous pension system, officials withdraw a move to raise the full-benefit retirement age to 64 from the present 62.",The New York Times,Foreign,World,"['Retirement', 'Organized Labor', 'Pensions and Retirement Plans']"
Oman’s New Sultan Vows to Continue Country’s Peacemaking Path,2020-01-11,article,News,"Sultan Haitham bin Tariq took power after the death of Sultan Qaboos, who ruled the country for 50 years, and he pledged to follow his predecessor’s quiet diplomacy.",The New York Times,Foreign,World,"['Politics and Government', 'United States International Relations', 'Appointments and Executive Changes']"
Professor Fired After Joking That Iran Should Pick U.S. Sites to Bomb,2020-01-11,article,News,Asheen Phansey said he regretted his “bad attempt at humor” and had hoped the college would have defended his right to free speech.,The New York Times,Express,U.S.,"['Colleges and Universities', 'Social Media', 'Freedom of Speech and Expression']"
Michael Bloomberg Is Open to Spending $1 Billion to Defeat Trump,2020-01-11,article,News,"The Democratic presidential candidate said he would spend big even if the nominee was someone he had sharp differences with, like Bernie Sanders or Elizabeth Warren.",The New York Times,Politics,U.S.,"['Campaign Finance', 'Presidential Election of 2020', 'Primaries and Caucuses']"
"‘We Lived in Brooklyn, but We Were New York Yankees Fans’",2020-01-12,article,News,"Teenage friends at the ’47 World Series, a windy Manhattan day and more reader tales of New York City in this week’s Metropolitan Diary.",The New York Times,Metropolitan,New York,[]
Australia’s Leader Calls for Inquiry Into Government Response to Fires,2020-01-12,article,News,"In an interview with the local media, Prime Minister Scott Morrison expressed regret but reiterated that economic concerns would still play a key role in climate policies.",The New York Times,Foreign,World,"['Wildfires', 'Politics and Government', 'Greenhouse Gas Emissions', 'Global Warming']"
She Hustled to Create Her Art. Then Unemployment Hit.,2020-01-12,article,News,"For years, day jobs helped Carolyn Coleman pursue a career in music. Now job training is helping her get back on track.",The New York Times,Metro,Neediest Cases,[]
Trump Took Credit for Lower Cancer Death Rates. Advocates Say Not So Fast.,2020-01-12,article,News,"President Trump’s recent suggestion that his administration was responsible for the decline drew a rebuttal from the American Cancer Society, which published the findings.",The New York Times,Express,U.S.,"['Cancer', 'Deaths (Fatalities)', 'United States Politics and Government']"
Lawmakers Got Lurid Accusations About a State Senator. From His Brother.,2020-01-12,article,News,The State Senator in New York told his Democratic colleagues that the 13-page letter was unequivocally false.,The New York Times,Metro,New York,"['Extortion and Blackmail', 'Politics and Government', 'State Legislatures']"
"Homes That Sold for Around $450,000",2020-01-12,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Los Angeles Rethinks Taxis as Uber and Lyft Dominate the Streets,2020-01-12,article,News,The cab business is down 75 percent in less than a decade. The plan is to make taxis a lot more like their app-hailed rivals.,The New York Times,Business,Business Day,"['Car Services and Livery Cabs', 'Taxicabs and Taxicab Drivers', 'Automobiles', 'Regulation and Deregulation of Industry', 'AIRPORTS', 'Mobile Applications']"
"‘I Lost My Legs’: Wounded in Iraq, He Sued Iran",2020-01-12,article,News,Americans who lost limbs or loved ones in the Iraq war and fought to prove that General Suleimani played a role see justice in his death by a missile strike.,The New York Times,National,U.S.,"['United States Defense and Military Forces', 'Iraq War (2003-11)', 'Suits and Litigation (Civil)']"
Libyan Rivals Announce a Truce in the Battle for Tripoli,2020-01-12,article,News,"A cease-fire, first put forward by Turkey and Russia, stirred hopes for an end to the fight for Libya’s capital.",The New York Times,Foreign,World,['Defense and Military Forces']
"A New Home for French Socialists, on Paris’s Periphery",2020-01-12,article,News,"Short of cash, the Socialist Party has moved its headquarters from a Parisian mansion once owned by a princess to a converted factory in the suburbs.",The New York Times,Foreign,World,['Politics and Government']
Warnings of ‘Volcanic Tsunami’ After Eruption in Philippines,2020-01-12,article,News,"Tens of thousands were evacuated and tremors were felt in nearby villages amid an eruption of the country’s second-most-active volcano, the Taal, near Manila.",The New York Times,Foreign,World,"['Volcanoes', 'Evacuations and Evacuees']"
The Week in Business: Flying Ubers and Pricey French Cheese,2020-01-12,article,News,,The New York Times,SundayBusiness,Business Day,"['Automobiles', 'Taxicabs and Taxicab Drivers']"
U.S. Rejects Extradition Request for Driver in Fatal U.K. Accident,2020-01-12,article,News,"The State Department called the request for Anne Sacoolas, whose husband was working as an American diplomat in Britain, “highly inappropriate.”",The New York Times,Foreign,World,"['United States International Relations', 'Traffic Accidents and Safety', 'Extradition', 'Diplomatic Immunity', 'Diplomatic Service, Embassies and Consulates']"
"France Summons African Leaders, Threatening Troop Pullout",2020-01-12,article,News,"Facing hostility in five former colonies over a stalled fight against extremists, President Emmanuel Macron has taken a harsh public stance. Few expect him to follow through.",The New York Times,Foreign,World,"['Terrorism', 'Civilian Casualties']"
"Esper Says He Saw No Evidence Iran Targeted 4 Embassies, as Story Shifts Again",2020-01-12,article,News,The disparity between the defense secretary and President Trump added another twist to an ever-evolving explanation for a strike on an Iranian general that led to the brink of war.,The New York Times,Washington,U.S.,"['Diplomatic Service, Embassies and Consulates', 'Targeted Killings', 'United States Politics and Government', 'United States International Relations', 'Espionage and Intelligence Services', 'United States Defense and Military Forces']"
"Ontario Alert Warned of a Nuclear ‘Emergency,’ Then Backed Down",2020-01-12,article,News,"Millions were greeted with a screeching alert on their phones. An hour and a half later, another message followed: The alarm “was issued in error.”",The New York Times,Foreign,World,"['Security and Warning Systems', 'Nuclear Energy']"
A Growing U.S. Base Made This Afghan Town. Now It’s Dying.,2020-01-12,article,News,"Bagram’s economy is tightly bound to the American military, but what once made it a boom town today leaves it more a target.",The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'Military Bases and Installations']"
"Local New Hampshire Union Backs Bernie Sanders, Bucking National Affiliate",2020-01-12,article,News,The move by SEA/SEIU Local 1984 stood in contrast to its national affiliate’s decision so far to stay neutral in the presidential race.,The New York Times,Politics,U.S.,"['Endorsements', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Organized Labor']"
U.S. to Expel a Dozen Saudi Military Trainees After Pensacola Shooting,2020-01-12,article,News,"A review did not find that the students aided the gunman, a Saudi trainee, but concluded that some had ties to extremist movements and others had pornography, a taboo in Saudi Arabia.",The New York Times,National,U.S.,"['Naval Air Station Pensacola Shooting (2019)', 'United States Defense and Military Forces', 'Defense and Military Forces', 'United States International Relations']"
"Diego, the Tortoise Whose High Sex Drive Helped Save His Species, Retires",2020-01-12,article,News,"With the future secured, he’s finally going home. Good job, Diego.",The New York Times,Express,World,"['Turtles and Tortoises', 'Endangered and Extinct Species', 'Breeding of Animals']"
"‘Mona Lisa of Mustangs,’ Raced in ‘Bullitt,’ Sets Auction Record",2020-01-12,article,News,Steve McQueen’s hero car from a renowned Hollywood chase scene breaks expectations in a sale for $3.74 million.,The New York Times,Business,Business Day,"['Automobiles', 'Auctions', 'Collectors and Collections', 'Antique and Classic Cars']"
The Decimation of Local News Has Lawmakers Crossing the Aisle,2020-01-12,article,News,Lawmakers from both parties blame companies like Facebook and Google for the struggles of local newspapers.,The New York Times,Business,Technology,"['Newspapers', 'News and News Media', 'Computers and the Internet', 'Online Advertising', 'Law and Legislation', 'Antitrust Laws and Competition Issues', 'United States Politics and Government']"
Elizabeth Warren Says Bernie Sanders Sent Volunteers ‘Out to Trash Me’,2020-01-12,article,News,Ms. Warren said she was “disappointed” the Sanders campaign had used a script for volunteers that suggested she appealed mainly to highly educated voters. Mr. Sanders called her a good friend and said reports of tension were overblown.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
Judge Judy Has Issued Her Decision: She Likes Michael Bloomberg,2020-01-12,article,News,"Judith Sheindlin, the no-nonsense TV megastar, is entering politics by campaigning for Mr. Bloomberg, the former New York mayor. It was not as unlikely a pairing as it might seem.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Endorsements', 'Primaries and Caucuses']"
Labor Dept. Rule to Curb Lawsuits by Franchise Workers,2020-01-12,article,News,The rule could limit the exposure of companies like McDonald’s to wage claims and other complaints. It effectively replaces a more labor-friendly Obama-era approach.,The New York Times,Business,Business Day,"['Regulation and Deregulation of Industry', 'Labor and Jobs', 'Franchises', 'Fast Food Industry', 'Corporations', 'Suits and Litigation (Civil)']"
"How the Police Use Facial Recognition, and Where It Falls Short",2020-01-12,article,News,"Records from Florida, where law enforcement has long used the controversial technology, offer an inside look at its risks and rewards.",The New York Times,Investigative,Technology,"['Facial Recognition Software', 'Police', 'Crime and Criminals', 'Privacy']"
"Trump, Shifting Arguments, Urges Swift Dismissal of Impeachment Charges",2020-01-12,article,News,The president injected new instability into his looming impeachment trial as Speaker Nancy Pelosi warned that nothing could “erase” the stain on his presidency.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
