headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Here’s How the Cuomo Sexual Harassment Investigation Could Play Out,2021-03-02,article,News,"The attorney general’s investigation into Gov. Andrew Cuomo will give her far-ranging subpoena powers to request documents and call witnesses, including the governor himself.",The New York Times,Metro,New York,"['Elections, Governors', 'Sexual Harassment', 'Workplace Hazards and Violations', 'State Legislatures', 'Women and Girls']"
Defective Birth Control Blamed for Scores of Unplanned Pregnancies in Chile,2021-03-02,article,News,"The public health system delivered, and then quietly recalled, 276,890 potentially flawed packets of birth control pills. At least 140 women believe they got pregnant because of the error.",The New York Times,Foreign,World,"['Birth Control and Family Planning', 'Defective Products', 'Women and Girls', ""Women's Rights"", 'Abortion', 'Politics and Government']"
Miami Says It Can Adapt to Rising Seas. Not Everyone Is Convinced.,2021-03-02,article,News,"Officials have a new plan to manage rising water. Succeed or fail, it will very likely become a case study for other cities facing climate threats.",The New York Times,Climate,Climate,"['Floods', 'Coastal Areas', 'Real Estate and Housing (Residential)', 'Local Government', 'Area Planning and Renewal', 'Global Warming', 'Coast Erosion', 'Income Inequality']"
"Farther, Faster and No Sweat: Bike-Sharing and the E-Bike Boom",2021-03-02,article,News,"Social-distancing, sustainability and accessibility helped accelerate e-biking during the pandemic, and the trend is showing up in urban bike-sharing programs.",The New York Times,Travel,Travel,"['Bicycles and Bicycling', 'Travel and Vacations', 'Electric and Hybrid Vehicles', 'Transit Systems', 'Coronavirus (2019-nCoV)']"
How to Bring Nature Inside With the Right Houseplants,2021-03-02,article,News,It’s no surprise that greenery has gained popularity during the pandemic. Here’s how to make the most of it at home.,The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Flowers and Plants', 'Trees and Shrubs', 'Gardens and Gardening', 'Quarantine (Life and Culture)', 'Content Type: Service']"
Amazon Workers’ Union Drive Reaches Far Beyond Alabama,2021-03-02,article,News,"A vote on whether to form a union at the e-commerce giant’s warehouse in Bessemer, Ala., has become a labor showdown, drawing the attention of N.F.L. players, and the White House.",The New York Times,Business,Business Day,"['Organized Labor', 'Black People', 'Blacks', 'E-Commerce', 'United States Politics and Government']"
"How to Pretend You’re in the Riviera Maya, Mexico, Today",2021-03-02,article,News,"You might not be able to travel on spring break this year, but you can immerse yourself in Maya culture from home.",The New York Times,Travel,Travel,"['Quarantine (Life and Culture)', 'Cooking and Cookbooks', 'Travel and Vacations', 'Culture (Arts)', 'Historic Buildings and Sites', 'Music', 'Books and Literature', 'World Heritage Sites', 'Myths and Mythical Creatures', 'Sinkholes', 'Archaeology and Anthropology', 'Mayans', 'Indigenous People']"
New Technique Reveals Centuries of Secrets in Locked Letters,2021-03-02,article,News,M.I.T. researchers have devised a virtual-reality technique that lets them read old letters that were mailed not in envelopes but in the writing paper itself after being folded into elaborate enclosures.,The New York Times,Science,Science,"['Letters', 'Archives and Records', 'Cryptography, Codes and Ciphers', 'Research', 'your-feed-science']"
Colleges That Require Virus-Screening Tech Struggle to Say Whether It Works,2021-03-02,article,News,Many schools that use fever scanners and symptom checkers have not rigorously studied if the technology has slowed the spread of Covid-19 on campuses.,The New York Times,Business,Technology,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Colleges and Universities', 'Tests (Medical)', 'Mobile Applications', 'Wearable Computing', 'Disease Rates']"
"Can’t get a Covid vaccine? In this county, everybody is eligible.",2021-03-02,article,News,,The New York Times,Foreign,World,['internal-essential']
Volvo Plans to Sell Only Electric Cars by 2030,2021-03-02,article,News,The Swedish company would phase out internal combustion engine vehicles faster than other automakers.,The New York Times,Business,Business Day,"['Electric and Hybrid Vehicles', 'Batteries', 'Automobiles', 'Factories and Manufacturing']"
Colleges that require virus-screening tech struggle to say whether it works.,2021-03-02,article,News,,The New York Times,Foreign,World,['internal-essential']
The cookbooks of 2020 tell the story of our pandemic kitchens.,2021-03-02,article,News,,The New York Times,Foreign,World,['internal-essential']
