headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"In Hong Kong, a Proxy Battle Over Internet Freedom Begins",2020-07-07,article,News,"As the city grapples with new restrictions on online speech, American tech giants are on the front line of a clash between China and the United States over the internet’s future.",The New York Times,Business,Business Day,"['Surveillance of Citizens by Government', 'Censorship', 'Hong Kong Protests (2019)', 'Computers and the Internet', 'Social Media', 'Freedom of Speech and Expression', 'United States International Relations', 'Politics and Government']"
Britain looks to replace seasonal workers kept away by the virus.,2020-07-07,article,News,,The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Labor and Jobs']"
"A Bird? A Plane? No, It’s a Google Balloon Beaming the Internet",2020-07-07,article,News,"A commercial deal in Kenya marks the first application of balloon-powered internet in Africa, the region with the lowest percentage of internet users globally.",The New York Times,Foreign,World,"['Balloons (Aeronautics)', 'Computers and the Internet', 'Wireless Communications', 'Hurricane Maria (2017)', 'Cellular Telephones']"
Fauci Paints a Dire Picture,2020-07-07,article,News,"A virus testing crisis grows, and Trump tries out new dog whistles: This is your morning tip sheet.",The New York Times,Politics,U.S.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'States (US)', 'Presidential Election of 2020', 'Race and Ethnicity', 'Discrimination']"
Follow the Money,2020-07-07,article,News,We now know the names of many of the businesses that received $521 billion in small-business rescue loans. Some of the recipients will raise eyebrows.,The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Colleges and Universities', 'Coronavirus Reopenings']"
Magic Leap Hires Top Microsoft Executive as C.E.O.,2020-07-07,article,News,"Peggy Johnson, who led Microsoft’s business development, will take over the struggling virtual reality start-up in August.",The New York Times,Business,Technology,"['Computers and the Internet', 'Appointments and Executive Changes', 'Enterprise Computing', 'Software', 'Venture Capital', 'Headphones and Headsets', 'Virtual Reality (Computers)']"
Technology Bridges the Gap to Better Sight,2020-07-07,article,News,More than 6 million Americans have vision problems that cannot be corrected by glasses or contact lenses. Companies like IrisVision are creating headsets to help them see better.,The New York Times,SpecialSections,Health,"['Eyes and Eyesight', 'Disabilities', 'Headphones and Headsets', 'Blindness', 'Glaucoma', 'Macular Degeneration', 'Virtual Reality (Computers)', 'Innovation']"
"London Police Stop Star Athletes, Setting Off Racial Profiling Debate",2020-07-07,article,News,"Bianca Williams, a European gold medalist, accused the officers of targeting her and her partner, a fellow sprinter, because they are Black and drive an expensive car.",The New York Times,Foreign,World,"['Black Lives Matter Movement', 'Black People', 'Blacks', 'Racial Profiling', 'Police Brutality, Misconduct and Shootings', 'Discrimination', 'Race and Ethnicity']"
"Patient Is Reported Free of H.I.V., but Scientists Urge Caution",2020-07-07,article,News,Brazilian scientists say the man no longer shows signs of the infection after taking a powerful drug cocktail. But the preliminary results require confirmation.,The New York Times,Science,Health,"['Acquired Immune Deficiency Syndrome', 'Tests (Medical)', 'Drugs (Pharmaceuticals)', 'your-feed-science']"
A Shot to Protect Against H.I.V.,2020-07-07,article,News,"A drug injected every two months is more effective at preventing H.I.V. infection than a daily pill, scientists report.",The New York Times,Science,Health,"['Acquired Immune Deficiency Syndrome', 'Truvada (Drug)', 'Drugs (Pharmaceuticals)', 'Women and Girls', 'Transgender and Transsexuals', 'Clinical Trials', 'your-feed-science']"
‘Time Is Always Money’: Pandemic Lockdowns Hasten Infrastructure Work,2020-07-07,article,News,"Improvement of roads and rails has accelerated, but the crisis has strained budgets, muddling prospects for the projects and the real estate developments that count on them.",The New York Times,Business,Business Day,"['Infrastructure (Public Works)', 'Real Estate (Commercial)', 'Coronavirus (2019-nCoV)', 'Building (Construction)']"
Deutsche Bank Settles Over Ignored Red Flags on Jeffrey Epstein,2020-07-07,article,News,"The German lender repeatedly overlooked suspicious transactions, including payments to people a New York regulator described as his co-conspirators.",The New York Times,Business,Business Day,"['Regulation and Deregulation of Industry', 'Banking and Financial Institutions', 'Money Laundering', 'Sex Crimes', 'Child Abuse and Neglect', 'Prostitution', 'Human Trafficking']"
"Hogan, Maryland Governor, Plans Book Tour as He Eyes 2024 White House Run",2020-07-07,article,News,"Larry Hogan, the Republican governor of a solidly Democratic state, who has drawn attention for his criticism of President Trump’s coronavirus response, writes at length about the experience.",The New York Times,Washington,U.S.,"['Politics and Government', 'Governors (US)', 'Presidential Election of 2024', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Books and Literature']"
Randy Rainbow’s (Upper) West Side Story,2020-07-07,article,News,"The writer, performer and self-described ‘Cuomosexual’ is finally living in the apartment he always dreamed of.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings']"
Sweden Has Become the World’s Cautionary Tale,2020-07-07,article,News,Its decision to carry on in the face of the pandemic has yielded a surge of deaths without sparing its economy from damage — a red flag as the United States and Britain move to lift lockdowns.,The New York Times,Business,Business Day,"['Economic Conditions and Trends', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'International Trade and World Market', 'Coronavirus Reopenings', 'Unemployment', 'Labor and Jobs', 'Disease Rates']"
Dogs May Be Good for Children’s Psychological Development,2020-07-07,article,News,"Compared to young children without dogs, those who had them were less likely to have conduct problems or problems relating to peers.",The New York Times,Well,Well,"['Dogs', 'Children and Childhood']"
President Bolsonaro of Brazil Tests Positive for Coronavirus,2020-07-07,article,News,"After months of denying the seriousness of the pandemic and brushing aside protective measures, Mr. Bolsonaro felt symptoms of Covid-19. More than 65,000 Brazilians have died of the virus.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Politics and Government']"
Travel Restrictions on Americans Erode a Sense of Passport Privilege,2020-07-07,article,News,"As countries across the world ease coronavirus restrictions but block American travelers, a long-held sense that the U.S. passport was a golden ticket is losing its luster.",The New York Times,Foreign,World,"['Travel Warnings', 'Passports', 'Coronavirus Reopenings', 'United States International Relations', 'Coronavirus (2019-nCoV)']"
"Russia Arrests Space Agency Official, Accusing Him of Treason",2020-07-07,article,News,"The detention of Ivan Safronov, a former journalist who had been working as an adviser at Roscosmos, took many by surprise. He was accused of passing secrets to an unnamed NATO country.",The New York Times,Foreign,World,"['Classified Information and State Secrets', 'Espionage and Intelligence Services', 'News and News Media', 'Freedom of the Press', 'Treason and Sedition']"
Mary Trump’s Book Accuses the President of Embracing ‘Cheating as a Way of Life’,2020-07-07,article,News,"The president’s niece, Mary L. Trump, is the first to break ranks with the family and release a tell-all memoir.",The New York Times,Washington,U.S.,['Books and Literature']
"As November Looms, So Does the Most Litigious Election Ever",2020-07-07,article,News,"Last week alone, three federal rulings set election parameters in three states. And scores of legal fights spawned by the pandemic are shaping who will vote and how.",The New York Times,National,U.S.,"['Voter Registration and Requirements', 'Presidential Election of 2020', 'Suits and Litigation (Civil)', 'Coronavirus (2019-nCoV)', 'Primaries and Caucuses', 'Absentee Voting']"
Jaime Harrison and Amy McGrath Rake In Cash in Democratic Senate Bids,2020-07-07,article,News,"Mr. Harrison raised nearly $14 million as he tries to unseat Lindsey Graham in South Carolina, and Ms. McGrath, who is challenging Mitch McConnell in Kentucky, brought in $17.4 million.",The New York Times,Politics,U.S.,"['Campaign Finance', 'Elections, Senate', 'United States Politics and Government']"
Killing of Security Analyst Seen as Message to Iraqi Government,2020-07-07,article,News,"The analyst, Hisham al-Hashimi, was a proponent of government efforts to rein in the Islamic State and Iraq’s Shiite militias. Suspicion fell on both groups.",The New York Times,Foreign,World,"['Terrorism', 'Civilian Casualties', 'Politics and Government', 'Assassinations and Attempted Assassinations']"
Internet Powers Collide in Hong Kong,2020-07-07,article,News,"Tech giants suspend handing over information to Hong Kong, setting up a collision with China.",The New York Times,NewsDesk,Technology,"['Computers and the Internet', 'Social Media']"
Intense Arctic Wildfires Set a Pollution Record,2020-07-07,article,News,High temperatures and dry soil mean ideal conditions for fires. Blazes in June produced more carbon emissions than any other fires in almost two decades of monitoring.,The New York Times,Climate,Climate,"['Wildfires', 'Global Warming', 'Environment', 'Greenhouse Gas Emissions']"
Recent Commercial Real Estate Transactions,2020-07-07,article,News,Recent commercial real estate transactions in New York.,The New York Times,Business,Business Day,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']"
They Can’t Stomach Trump. They’re Sufficiently Comfortable With Biden.,2020-07-07,article,News,"Some voters who disliked both nominees in 2016 chose a third-party candidate instead. Now, many of them are shunning President Trump and are ready to back Joe Biden.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Presidential Election of 2016', 'Third-Party Politics (US)', 'Voting and Voters']"
DeSean Jackson Apologizes for Sharing Anti-Semitic Quotation,2020-07-07,article,News,"The Philadelphia Eagles condemned social media posts by Jackson, the team’s star wide receiver, saying they were “absolutely appalling.”",The New York Times,Express,U.S.,"['Football', 'Black Lives Matter Movement', 'ANTI-SEMITISM', 'Social Media']"
The Pandemic’s Economic Damage Is Growing,2020-07-07,article,News,"Soaring unemployment will take years to control, and Europe’s recession looks deeper than it did in May, two reports find.",The New York Times,Business,Business Day,"['Labor and Jobs', 'Recession and Depression', 'Layoffs and Job Reductions', 'Coronavirus (2019-nCoV)', 'Unemployment', 'Economic Conditions and Trends']"
"When Washington Helped Small Business, Washington Was Helped",2020-07-07,article,News,The loan program to help firms keep paying their workers had many beneficiaries. Among them was the capital’s permanent political class.,The New York Times,Washington,U.S.,"['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Small Business', 'Lobbying and Lobbyists', 'Consultants', 'Political Action Committees', 'Think Tanks', 'Campaign Finance', 'United States Politics and Government', 'United States Economy', 'Presidential Election of 2020']"
‘A Colossal Error’: Mexican Leader Under Fire for Plan to Visit Trump,2020-07-07,article,News,"President Andrés Manuel López Obrador will meet in the White House this week with President Trump, and he said he planned to praise the administration for its “respectful treatment” of Mexicans.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'International Trade and World Market']"
Facebook Fails to Appease Organizers of Ad Boycott,2020-07-07,article,News,"Mark Zuckerberg and Sheryl Sandberg, Facebook’s top executives, engaged in “spin” during a meeting over hate speech, civil rights groups said.",The New York Times,Business,Technology,"['Rumors and Misinformation', 'Boycotts', 'Online Advertising', 'Social Media', 'Discrimination', 'Corporate Social Responsibility', 'Computers and the Internet', 'Hate Speech']"
A Kennedy Wins N.J. Primary to Take on Trump Loyalist,2020-07-07,article,News,"Amy Kennedy, a former teacher, is married to Patrick Kennedy, a retired congressman. She will face Representative Jeff Van Drew, who quit the Democratic Party and is backed by President Trump.",The New York Times,Metro,New York,"['Elections, House of Representatives', 'United States Politics and Government', 'Primaries and Caucuses', 'Coronavirus Reopenings']"
W.H.O. to Review Evidence of Airborne Transmission of Coronavirus,2020-07-07,article,News,The World Health Organization plans to update its advice after hundreds of experts urged the agency to reconsider the risk of aerosol transmission.,The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'your-feed-science', 'Coronavirus Reopenings', 'Epidemics', 'Disease Rates', 'Coronavirus Risks and Safety Concerns']"
New Data Sheds Light on Who Is Moving Because of the Pandemic,2020-07-07,article,News,"Young people are more likely to pack their bags — often for fear of infection — than other age groups, a Pew Research Center survey finds.",The New York Times,Express,U.S.,"['Coronavirus (2019-nCoV)', 'Moving and Moving Industry', 'Polls and Public Opinion', 'Unemployment', 'Coronavirus Risks and Safety Concerns']"
Consumer Bureau Scraps Restrictions on Payday Loans,2020-07-07,article,News,Lenders spent years battling planned new rules that they said would gut a short-term lending market that often leaves borrowers trapped in debt.,The New York Times,Business,Business Day,"['Consumer Protection', 'Payday Loans', 'Regulation and Deregulation of Industry', 'Lobbying and Lobbyists']"
Britain Says It Will Resume Arms Sales to Saudi Arabia,2020-07-07,article,News,"Military sales were suspended over concerns about Saudi human rights violations in Yemen. Now, Britain argues that Saudi violations there are “isolated incidents.”",The New York Times,Foreign,World,"['Arms Trade', 'Defense and Military Forces', 'Human Rights and Human Rights Violations', 'Embargoes and Sanctions']"
United pares its flights after a surge in virus cases crimps demand.,2020-07-07,article,News,,The New York Times,Business,Business Day,[]
Judge Puts Cloud Over Settlement of Roundup Cancer Claims,2020-07-07,article,News,An agreement for the weedkiller’s maker to pay more than $10 billion to end litigation may not get court approval.,The New York Times,Business,Business Day,"['Hazardous and Toxic Substances', 'Suits and Litigation (Civil)', 'Defoliants and Herbicides', ""Non-Hodgkin's Lymphoma""]"
"Scrutinizing SpaceX, NASA Overlooked Some Boeing Software Problems",2020-07-07,article,News,The agency identified the causes of mishaps in orbit during an uncrewed test flight of its Starliner spacecraft in December.,The New York Times,Science,Science,"['Private Spaceflight', 'Space and Astronomy', 'Rocket Science and Propulsion', 'Computers and the Internet']"
Who Tore Down This Frederick Douglass Statue?,2020-07-07,article,News,"President Trump and others have speculated about why vandals destroyed a Rochester, N.Y., statue of the prominent Black abolitionist even as protests against systemic racism continue.",The New York Times,Metro,New York,"['Vandalism', 'Monuments and Memorials (Structures)', 'Black Lives Matter Movement', 'Slavery (Historical)']"
"Years After 43 Mexican Students Vanished, a Victim’s Remains Are Found",2020-07-07,article,News,The identification of one victim’s remains is the first sign of progress in years in a case that traumatized Mexico and became a symbol of corruption and injustice.,The New York Times,Foreign,World,['Human Rights and Human Rights Violations']
State Department Bars Chinese Officials Who Restrict Access to Tibet,2020-07-07,article,News,Secretary of State Mike Pompeo said international access to Tibet was a matter of regional and environmental security. He did not say how many Chinese officials were being blocked from the U.S.,The New York Times,Washington,World,"['United States International Relations', 'Embargoes and Sanctions', 'United States Politics and Government', 'Human Rights and Human Rights Violations']"
Trump Administration Signals Formal Withdrawal From W.H.O.,2020-07-07,article,News,"Health experts widely condemned the departure, which brings an end to threats President Trump had been making for months.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'United States International Relations']"
Election Day in Paradise (New Jersey),2020-07-07,article,News,Today’s primaries are the perfect excuse to check in on our newsletter writer’s favorite state.,The New York Times,Politics,U.S.,"['Elections, House of Representatives', 'Presidential Election of 2020']"
Case Against Amy Cooper Lacks Key Element: Victim’s Cooperation,2020-07-07,article,News,"Ms. Cooper, who is white, is facing a charge of filing a false police report after she claimed a Black bird-watcher threatened her in Central Park during a dispute over her dog.",The New York Times,Metro,New York,"['Criminal Justice', 'Black People', 'Blacks', 'Race and Ethnicity', 'Discrimination']"
The Inside Story of Why Mary Trump Wrote a Tell-All Memoir,2020-07-07,article,News,President Trump’s niece was a family outcast. Her new book casts a cold light on the relatives she describes as dysfunctional.,The New York Times,Metro,New York,"['Books and Literature', 'United States Politics and Government']"
Trump Visa Rules Seen as Way to Pressure Colleges on Reopening,2020-07-07,article,News,"International students will be required to take at least one in-person class to keep their visas, at a time when many universities are prioritizing online instruction.",The New York Times,National,U.S.,"['Visas', 'Foreign Students (in US)', 'Colleges and Universities', 'Coronavirus Reopenings']"
2 People Charged With Hate Crime After Black Lives Matter Mural Is Vandalized,2020-07-07,article,News,"If convicted, the two residents of Martinez, Calif., could face up to a year in jail, prosecutors say.",The New York Times,Express,U.S.,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Vandalism', 'Hate Crimes', 'Murals']"
"White House Warns Against Chinese Investment, Citing Risk of Further Sanctions",2020-07-08,article,News,Economic and security officials warned a federal fund against putting retirement savings in China at “a time of mounting uncertainty” for the relationship.,The New York Times,Washington,Business Day,"['United States International Relations', 'Defense and Military Forces', 'Coronavirus (2019-nCoV)', 'Foreign Investments', 'Pensions and Retirement Plans', 'Railroads']"
Trump Leans on Schools to Reopen as Virus Continues Its Spread,2020-07-08,article,News,"President Trump spearheaded an administration-wide push to pry open the nation’s elementary and secondary schools, the next phase of his effort to get the economy on its feet.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Education (K-12)', 'Shutdowns (Institutional)', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'E-Learning', 'Colleges and Universities', 'Federal-State Relations (US)']"
"In New Book, Trump’s Niece Describes Him as Still a Child, Seeking Attention",2020-07-08,article,News,The release of Mary L. Trump’s “Too Much and Never Enough” has been widely anticipated.,The New York Times,Washington,U.S.,"['Books and Literature', 'United States Politics and Government']"
Drivers Are Hitting Protesters as Memes of Car Attacks Spread,2020-07-08,article,News,"In recent days, one person was killed in Seattle and two people were injured in Bloomington, Ind. Dozens of similar incidents have occurred across the United States.",The New York Times,National,U.S.,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Murders, Attempted Murders and Homicides', 'Fringe Groups and Movements']"
CBS Fires Producer of ‘Magnum P.I.’ After Workplace Complaints,2020-07-08,article,News,"The longtime showrunner Peter Lenkov apologized, saying “It’s difficult to hear that the working environment I ran was not the working environment my colleagues deserved.”",The New York Times,Business,Business Day,"['Television', 'Appointments and Executive Changes', 'Workplace Hazards and Violations']"
"Over 180 Bodies Found Dumped in Burkina Faso Town, Report Says",2020-07-08,article,News,"For months, terrified residents of Djibo, a town in the West African nation, kept discovering corpses of men who had been shot, blindfolded and bound. They blame the military.",The New York Times,Foreign,World,"['Human Rights and Human Rights Violations', 'Murders, Attempted Murders and Homicides']"
Chief Justice Roberts Was Hospitalized Last Month With a Head Injury,2020-07-08,article,News,A court spokeswoman said the chief justice had fallen while walking for exercise and blamed dehydration.,The New York Times,Washington,U.S.,['Falls']
"Missouri Man Surrenders After ‘Unprovoked Attack’ on 12-Year-Old Performer, Police Say",2020-07-08,article,News,The boy’s mother said she wondered what had provoked the attacker “to lash out at a child.”,The New York Times,Express,U.S.,"['Assaults', 'Dancing', 'Child Abuse and Neglect']"
Tammy Duckworth Confronts Nativist Smears From Tucker Carlson,2020-07-08,article,News,"Ms. Duckworth, an Illinois senator who is Thai-American and lost both legs fighting in Iraq, has been the target of two nights of attacks from the Fox News host; some were amplified by President Trump.",The New York Times,Politics,U.S.,"['News and News Media', 'Television', 'Presidential Election of 2020', 'Discrimination', 'Race and Ethnicity', 'United States Politics and Government']"
"Japan Flooding Deaths Rise to 58, With More Rain on Horizon",2020-07-08,article,News,"Tens of thousands of troops, police officers and other rescue workers have worked their way through mud and debris in the hardest-hit riverside towns to evacuate residents.",The New York Times,Foreign,World,"['Floods', 'Deaths (Fatalities)', 'Rain', 'Rivers', 'Rescues']"
Mexican Leader Vows ‘Dignity’ at Trump’s Side; Critics Fear Humiliation,2020-07-08,article,News,"President Andrés Manuel López Obrador, visiting the White House Wednesday, has avoided fighting the Trump administration. Critics say he is too willing to bend to the American president’s will.",The New York Times,Foreign,World,"['United States Politics and Government', 'United States International Relations', 'Economic Conditions and Trends', 'Illegal Immigration', 'International Trade and World Market', 'Politics and Government']"
"Facebook’s Decisions Were ‘Setbacks for Civil Rights,’ Audit Finds",2020-07-08,article,News,An independent audit faulted the social network for allowing hate speech and disinformation to thrive — potentially posing a threat to the November elections.,The New York Times,Business,Technology,"['Rumors and Misinformation', 'Discrimination', 'Freedom of Speech and Expression', 'Online Advertising', 'Political Advertising', 'Social Media', 'Computers and the Internet', 'Civil Rights and Liberties', 'Presidential Election of 2020', 'United States Politics and Government', 'Hate Speech']"
Islamists Block Construction of First Hindu Temple in Islamabad,2020-07-08,article,News,"The government hailed the temple as a sign of Pakistan’s growing tolerance under Prime Minister Imran Khan. But pressure from clerics mounted, and the government gave in.",The New York Times,Foreign,World,"['Hinduism', 'Muslims and Islam', 'Politics and Government', 'Minorities', 'Religion and Belief', 'Vandalism']"
What’s the Best Exercise for You? Twins Can Provide an Answer,2020-07-08,article,News,"Almost everyone responds to the right exercise program, but the right program is not genetics-dependent.",The New York Times,Well,Well,"['Exercise', 'Twins', 'Genetics and Heredity', 'DNA (Deoxyribonucleic Acid)']"
Charles Booker Says Progressives Should ‘Show Up and Listen’ to Deep Red Districts,2020-07-08,article,News,"Mr. Booker, who narrowly lost a Democratic Senate primary in Kentucky, talked about how to get rural voters on board with a progressive message, saying structural inequality affects all people who feel left behind.",The New York Times,Politics,U.S.,"['Elections, Senate', 'Primaries and Caucuses']"
The Cafe Has Black Lives Matter Signs. The Owner Voted for Trump.,2020-07-08,article,News,"“I’m a liberal guy,” said Thomas Bosco, who is facing backlash after he said in an MSNBC interview that he voted for the president in 2016 and was likely to do so again.",The New York Times,Metro,New York,"['Restaurants', 'Black Lives Matter Movement', 'Presidential Election of 2016', 'Presidential Election of 2020']"
Ady Barkan Endorses Joe Biden for President,2020-07-08,article,News,"The endorsement by Mr. Barkan, an activist who supports “Medicare for all,” signaled that some progressives were increasingly willing to back Mr. Biden.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Endorsements', 'Health Insurance and Managed Care', 'United States Politics and Government']"
What Counts as a Streaming Hit? A Start-Up May Have Answers,2020-07-08,article,News,"Unlike Nielsen, which measure audience size, Parrot Analytics says it can track viewer enthusiasm. That’s more important to subscription services.",The New York Times,Business,Business Day,"['Television', 'Web-Original Programming', 'Ratings (Audience Measurement)', 'Computers and the Internet']"
"Erdogan Talks of Making Hagia Sophia a Mosque Again, to International Dismay",2020-07-08,article,News,"The World Heritage site was once a potent symbol of Christian-Muslim rivalry, and it could become one once more.",The New York Times,Foreign,World,"['Mosques', 'Historic Buildings and Sites', 'Byzantine Civilization', 'Ottoman Empire', 'Museums', 'World Heritage Sites', 'Muslims and Islam', 'Politics and Government', 'International Relations']"
Is This the End of New Pipelines?,2020-07-08,article,News,"Defeats at three projects reflect increasingly sophisticated legal challenges, shifting economics and growing demands by states to fight climate change.",The New York Times,Climate,Climate,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Natural Gas', 'Pipelines', 'Keystone Pipeline System', 'Energy and Power', 'Shale', 'Infrastructure (Public Works)', 'Regulation and Deregulation of Industry']"
"Visa Waivers, Vouchers, Flight Discounts and Other Travel Lures",2020-07-08,article,News,"Desperate to revive tourism, countries around the globe are offering incentives to visit — but Americans, barred from most of these destinations, won’t be able to take advantage of them.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']"
"As Virus Spreads, States Face a Truth: ‘We Cannot Test Our Way Out of This’",2020-07-08,article,News,"Tennessee’s governor said anyone in his state could be tested for the coronavirus, and the state would pay. That did not stop the virus from roaring back.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Disease Rates', 'Coronavirus Reopenings', 'States (US)', 'Politics and Government', 'United States Economy', 'United States Politics and Government']"
"On Some Planes, Empty Rows While Passengers Crowd Together",2020-07-08,article,News,"Airlines vowed to bring social distancing to the air. In practice, some are and some aren’t.",The New York Times,Travel,Travel,"['AIRLINES AND AIRPLANES', 'Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Coronavirus Risks and Safety Concerns']"
Pandemic Plunges Puerto Rico Into Yet Another Dire Emergency,2020-07-08,article,News,"The island has had to weather a hurricane, a political crisis and earthquakes, but those crises did not lead to the widespread unemployment caused by the response to the coronavirus pandemic.",The New York Times,National,U.S.,"['Economic Conditions and Trends', 'Unemployment', 'Unemployment Insurance', 'Politics and Government', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Shutdowns (Institutional)', 'Quarantines']"
Virus-Tracing Apps Are Rife With Problems. Governments Are Rushing to Fix Them.,2020-07-08,article,News,"As countries race to deploy coronavirus-tracking software, researchers are reporting privacy and security risks that could affect millions of people and undermine trust in public health efforts.",The New York Times,Business,Technology,"['Coronavirus (2019-nCoV)', 'Contact Tracing (Public Health)', 'Mobile Applications', 'Privacy', 'Computer Security', 'Data-Mining and Database Marketing', 'Surveillance of Citizens by Government']"
Churches Were Eager to Reopen. Now They Are Confronting Coronavirus Cases.,2020-07-08,article,News,"The virus has infiltrated Sunday services, church meetings and youth camps. More than 650 cases have been linked to religious facilities during the pandemic.",The New York Times,National,U.S.,"['Ministers (Protestant)', 'Churches (Buildings)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Christians and Christianity', 'Disease Rates']"
Disney World Draws Excitement and Incredulity as Reopening Nears,2020-07-08,article,News,"The mega-resort will welcome back visitors on Saturday even as coronavirus cases in Florida remain high. In doing so, Disney steps into a politicized debate.",The New York Times,Business,Business Day,"['AMUSEMENT AND THEME PARKS', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Hygiene and Cleanliness', 'Masks', 'Organized Labor', 'Disease Rates']"
See That Fridge on the Sidewalk? It’s Full of Free Food,2020-07-08,article,News,"For many New Yorkers, healthy meals are hard to come by these days. Now activists are stocking refrigerators for those in need.",The New York Times,Metropolitan,New York,"['Food Banks and Pantries', 'Food', 'Refrigerators', 'Coronavirus (2019-nCoV)', 'Food Insecurity']"
"Island Heights, N.J.: A ‘Magical Place’ That’s a Step Out of Time",2020-07-08,article,News,"Founded in the 19th century as a Methodist camp meeting site, this Ocean County borough retains an old-fashioned feeling, even as newcomers move in.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
At Least 5 States Set Single-Day Coronavirus Case Records,2020-07-08,article,News,Tulsa’s top health official said the Trump rally last month may have contributed to a local surge in cases. A study in England provided more evidence of crucial risk factors for Covid-19 deaths.,The New York Times,National,World,['Coronavirus (2019-nCoV)']
What It’s Like to Enter the Work Force From Your Childhood Bedroom,2020-07-08,article,News,"They studied for years to get full-time jobs. Now, they’re right back where they started.",The New York Times,Express,Business Day,"['Coronavirus (2019-nCoV)', 'Telecommuting', 'Labor and Jobs', 'Colleges and Universities', 'Quarantines', 'Generation Z']"
Woman Says She Was Fired Because Her Children Disrupted Her Work Calls,2020-07-08,article,News,Drisana Rios of San Diego said in a lawsuit that she lost her job with an insurance brokerage firm after a supervisor complained that her children were being noisy during meetings.,The New York Times,Express,U.S.,"['Telecommuting', 'Parenting', 'Work-Life Balance', 'Women and Girls', 'Discrimination', 'Suits and Litigation (Civil)', 'Coronavirus (2019-nCoV)', 'Quarantines']"
Designing a Garden? You’ll Need a Plan,2020-07-08,article,News,"Whether you want to frame a view or block one, sometimes all it takes is a few well-placed plants — and some guiding principles.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Flowers and Plants', 'Content Type: Service']"
Stocks drop as Wall Street cools off after five-day rally.,2020-07-08,article,News,,The New York Times,Business,Business Day,[]
Trump Signals a Brewing Battle Over School Reopenings,2020-07-08,article,News,Trump and public health experts diverge on another front: This is your morning tip sheet.,The New York Times,Politics,U.S.,"['Education (K-12)', 'Coronavirus Reopenings']"
"China’s Leash on Hong Kong Tightens, Choking a Broadcaster",2020-07-08,article,News,"RTHK, a government-funded news organization, has a fierce independent streak that has long angered the authorities.",The New York Times,Foreign,World,"['Politics and Government', 'Hong Kong Protests (2019)', 'News and News Media', 'Freedom of the Press']"
Facebook’s Big Meeting Didn’t Go So Well,2020-07-08,article,News,"Civil rights groups criticized the company’s top executives, Mark Zuckerberg and Sheryl Sandberg, after a meeting about its policies on hate speech.",The New York Times,Business,Business Day,"['Social Media', 'Coronavirus (2019-nCoV)', 'Online Advertising', 'Civil Rights and Liberties']"
"New Red Algae Are Threatening Hawaii’s Coral Reefs, Scientists Say",2020-07-08,article,News,The recently discovered species covers coral in a thick layer and suffocates it. Scientists don’t know where it came from.,The New York Times,Express,Science,"['ALGAE', 'Seaweed', 'Invasive Species', 'Coral', 'Reefs']"
House Hunting in Canada: A Modern House in Vancouver for $4.3 Million,2020-07-08,article,News,"Home prices came surging back in June, despite the coronavirus shutdown in March and an earlier slowdown in the market.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']"
"$650,000 Homes in Minnesota, Tennessee and Virginia",2020-07-08,article,News,"A Tudor Revival home in St. Paul, a rebuilt 1875 farmhouse in Nashville and a 1910 rowhouse in Richmond.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
