headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Airport Lounges: 7 Questions About Getting Back to Business,2021-09-01,article,News,"The majority of airport lounges serving international passengers remain closed, but domestic locations are reopening — offering varying experiences, that is. Here’s what air travelers need to know.",The New York Times,Travel,Travel,"['AIRLINES AND AIRPLANES', 'Airports', 'Travel and Vacations', 'Quarantine (Life and Culture)', 'Credit Cards', 'Coronavirus Reopenings']"
"Summer Days, Drifting Away",2021-09-01,article,News,"It’s not over just yet, but we’re getting ready to bid the season farewell. (Plus, cocktail and ice cream recommendations!)",The New York Times,Metro,New York,"['Summer (Season)', 'Bars and Nightclubs', 'Ice Cream and Frozen Desserts', 'Cocktails and Mixed Drinks', 'Alcoholic Beverages']"
Naomi Osaka on Tennis and Childhood: ‘Home Is Queens and These Courts’,2021-09-01,article,News,"The defending U.S. Open champion got her start playing with her family in a city park in Jamaica, Queens.",The New York Times,Metropolitan,New York,"['Tennis', 'United States Open (Tennis)', 'Content Type: Personal Profile']"
She’s the Investor Guru for Online Creators,2021-09-01,article,News,"Li Jin, 31, began backing creators years ago. She has raised her own fund to invest in influencer-related start-ups.",The New York Times,Business,Technology,"['Venture Capital', 'Social Media', 'Entrepreneurship', 'Start-ups', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Content Type: Personal Profile']"
Is Brooklyn Leading New York City Out of the Pandemic?,2021-09-01,article,News,"The emptying of Manhattan’s office districts has benefited Brooklyn neighborhoods where residents worked from home, testing the balance of power between the city’s boroughs.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Relocation of Business', 'Coronavirus Reopenings', 'Economic Conditions and Trends', 'Small Business']"
"It’s Election Season in Germany. No Charisma, Please!",2021-09-01,article,News,"The race to replace Chancellor Angela Merkel after 16 years in office is the tightest in years. But the two leading candidates are anything but exciting, and that’s how Germans like it.",The New York Times,Foreign,World,"['Politics and Government', 'Elections', 'Debates (Political)', 'Voting and Voters', 'Polls and Public Opinion', 'Legislatures and Parliaments']"
Covert Evacuations and Planned Demolitions: How the C.I.A. Left Its Last Base in Afghanistan,2021-09-01,article,News,A compound outside Kabul was one of the most secretive — and notorious — in Afghanistan. Our visual analysis shows how the spy agency shut down its operations there — and how the Taliban then entered the site.,The New York Times,Video,World,"['Afghanistan War (2001- )', 'Espionage and Intelligence Services', 'Evacuations and Evacuees', 'Demolition', 'your-feed-visual-investigations']"
"Rye Brook, N.Y.: A ‘Low-Profile’ Village With Good Schools",2021-09-01,article,News,"In this southeastern Westchester community, ‘you don’t have the showiness that you do in some of the nearby towns.’",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Content Type: Service']"
Arizona Banned School Mask Mandates. Now Some Kids Are Sick and Parents Are Angry.,2021-09-01,article,News,"Gov. Doug Ducey, a Republican who is not allowing schools to impose mask mandates but is a vocal supporter of Covid vaccinations, has been battered from all political sides.",The New York Times,National,U.S.,"['Politics and Government', 'Governors (US)', 'Parenting', 'Masks', 'Education (K-12)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates']"
G.O.P. Election Reviews Create a New Kind of Security Threat,2021-09-01,article,News,"As Republicans continue to challenge the 2020 results, voting equipment is being compromised when partisan insiders and unvetted operatives gain access.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'State Legislatures', 'Computer Security', 'Voting Machines', 'Infrastructure (Public Works)', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Conspiracy Theories', 'Rumors and Misinformation', 'United States Politics and Government']"
Afghanistan Before the Fall,2021-09-01,article,News,It all happened so fast.,The New York Times,Foreign,World,['Afghanistan War (2001- )']
The Taliban are poised to name a supreme leader and map out their government.,2021-09-01,article,News,,The New York Times,Foreign,World,[]
Hurricane Larry Brings Snow to Parts of Greenland,2021-09-01,article,News,The storm stayed out to sea but brought a hurricane season oddity to some parts of the island: snow caused by the remnants of a tropical storm.,The New York Times,Express,U.S.,"['Hurricanes and Tropical Storms', 'Weather', 'Global Warming']"
New Zealand struggles as it tries to eliminate the Delta variant.,2021-09-01,article,News,"Two weeks later, New Zealand is still in lockdown, one that will last at least another 14 days.",The New York Times,Foreign,World,[]
"Kenny Malone, a premier drummer for top Nashville names, dies of Covid.",2021-09-01,article,News,,The New York Times,Foreign,World,[]
Five Missing After Navy Helicopter Crashes Near San Diego,2021-09-01,article,News,"One person was rescued from a helicopter after it crashed into the sea, the Navy said.",The New York Times,Express,U.S.,"['Helicopters', 'Aviation Accidents, Safety and Disasters', 'United States Defense and Military Forces', 'Rescues']"
Why You Should Do Your Spring Planting in the Fall,2021-09-01,article,News,Conventional wisdom says you should do the same tasks in the same order every year. The director of horticulture at Brooklyn Bridge Park has a better idea.,The New York Times,RealEstate,Real Estate,"['Gardens and Gardening', 'Birds', 'Butterflies and Moths', 'Content Type: Service', 'Autumn (Season)']"
Ida’s wind-driven remnants pummel the New York City region.,2021-09-01,article,News,"The city shut most of its subway system and banned residents from traveling until 5 a.m., as elements of the former hurricane created life-threatening flooding.",The New York Times,Express,U.S.,"['Hurricane Ida (2021)', 'Floods']"
Meet the Spotted Skunks. They’ve Been Keeping a Secret From Us.,2021-09-01,article,News,"New research using hundreds of DNA samples showed that there are seven species of these hand-standing, stink-spraying mammals.",The New York Times,Science,Science,"['SKUNKS', 'Reproduction (Biological)', 'DNA (Deoxyribonucleic Acid)', 'Research', 'your-feed-science', 'your-feed-animals']"
He Confronted a Reporter Live on the Air. Now He’s in Custody.,2021-09-01,article,News,"Benjamin Eugene Dagley interrupted an NBC reporter covering Hurricane Ida in Mississippi, the police said. Three days later, U.S. marshals arrested him in Ohio.",The New York Times,Express,Business Day,"['News and News Media', 'Television', 'Hurricane Ida (2021)', 'Assaults']"
When Will Offices Be Full Again?,2021-09-01,article,News,Companies keep delaying their return dates and altering other workplace policies as the pandemic persists.,The New York Times,Business,Business Day,"[""Standard & Poor's 500-Stock Index"", 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Securities and Commodities Violations', 'Stocks and Bonds']"
New surveys show how pandemic workplace policies are shifting.,2021-09-01,article,News,"Most companies now have plans to require that employees get vaccinated by the end of the year, one survey shows.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Business Travel', 'Vaccination and Immunization', 'Workplace Environment']"
"Unvaccinated Americans should avoid Labor Day travel, the C.D.C. director says.",2021-09-01,article,News,"With the Delta variant spreading and cases, hospitalizations and deaths rising, Dr. Rochelle P. Walensky is urging caution.",The New York Times,Express,U.S.,"['Labor Day', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Travel and Vacations']"
Pope Criticizes Western Intervention in Afghanistan,2021-09-01,article,News,"In a wide-ranging interview with a Spanish-language radio network, Francis said he was in good health after colon surgery in July, and insisted that he had not considered resigning.",The New York Times,Foreign,World,"['Politics and Government', 'Middle East and Africa Migrant Crisis', 'United States International Relations', 'Child Abuse and Neglect']"
The Associated Press Names a New Top Editor,2021-09-01,article,News,"Julie Pace, The A.P.’s Washington bureau chief, started out wanting to be an international correspondent. Now she has the top newsroom job.",The New York Times,Business,Business Day,"['News and News Media', 'Appointments and Executive Changes']"
Another Hidden Covid Risk: Lingering Kidney Problems,2021-09-01,article,News,"In a study of veterans, Covid survivors were 35 percent more likely than other patients to have long-term kidney damage or declines in kidney function.",The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Chronic Condition (Health)', 'Kidneys', 'Veterans', 'your-feed-science']"
Salman Rushdie Enters His Substack Period,2021-09-01,article,News,"The Booker Prize-winning author has reached a deal with the newsletter platform, where he plans to publish fiction and interact with readers.",The New York Times,Business,Business Day,"['Books and Literature', 'Writing and Writers', 'Computers and the Internet', 'Social Media', 'Book Trade and Publishing', 'Content Type: Personal Profile']"
4 Fast Mobile Camera Tips That Help You Get the Shot,2021-09-01,article,News,Don’t get slowed down by the lock screen or stuck in the wrong shooting mode when you’re trying to capture those spur-of-the-moment photos and videos.,The New York Times,Business,Technology,"['Smartphones', 'Photography', 'Cameras', 'Mobile Applications', 'Content Type: Service', 'Computers and the Internet', 'Android (Operating System)', 'iPhone']"
"$650,000 Homes in New York, Indiana and Texas",2021-09-01,article,News,"A converted 19th-century blacksmith shop in Blooming Grove, a two-story rowhouse in Indianapolis and a 1956 ranch house in Austin.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
New Research Helps Explain a Sudden Population Crash for Rare Whales,2021-09-01,article,News,"North Atlantic right whales had been making a slow recovery, but ocean changes linked to global warming are pushing down their numbers again, scientists say.",The New York Times,Climate,Climate,"['Whales and Whaling', 'Endangered and Extinct Species', 'Research', 'Oceans and Seas', 'Global Warming', 'Fishing, Commercial']"
Piers Morgan Cleared for Criticizing Meghan After Oprah Interview,2021-09-01,article,News,Mr. Morgan had been under investigation after he said on air that he did not believe Meghan’s claims that palace officials had refused her requests for mental health treatment.,The New York Times,Foreign,World,"['News and News Media', 'Freedom of the Press']"
"House Hunting in Latvia: A Sprawling Forest Compound for $513,000",2021-09-01,article,News,"Outside the capital city of Riga, local buyers are starting to make up for a dearth of foreigners, leading brokers to ‘change the profile of the buyer.’",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Minister Who Married R. Kelly and Aaliyah Describes Illegal Wedding,2021-09-01,article,News,"The 1994 ceremony in a hotel room lasted 10 minutes, the minister, speaking publicly for the first time, said during Mr. Kelly’s trial on Wednesday.",The New York Times,Metro,New York,"['Racketeering and Racketeers', 'Sexually Transmitted Diseases', 'Sex Crimes', 'Child Abuse and Neglect']"
Tips to avoid carbon monoxide poisoning when you try to stay powered up.,2021-09-01,article,News,"Running a generator can come with risks, and the most insidious can be carbon monoxide.",The New York Times,National,U.S.,"['Carbon Monoxide', 'Hurricane Ida (2021)']"
One Night on the Fire Lines at Lake Tahoe,2021-09-01,article,News,"Well after dark, our reporter and photographer followed the Caldor fire as it engulfed trees with a crackling sound that crescendoed into a roar.",The New York Times,National,U.S.,"['Wildfires', 'Fires and Firefighters']"
Answers to Your Questions on When to Start Collecting Social Security,2021-09-01,article,News,More details on why experts advise to wait to claim benefits and on benefits for divorced spouses.,The New York Times,SundayBusiness,Your Money,"['Social Security (US)', 'Individual Retirement Accounts', 'Pensions and Retirement Plans', 'Retirement', 'Age, Chronological', 'Personal Finances', 'Income Tax', 'Divorce, Separations and Annulments', 'Content Type: Service', 'Widows and Widowers']"
Three Officers and Two Paramedics Are Charged in Elijah McClain’s Death,2021-09-01,article,News,"A grand jury has issued charges in the 2019 death of Mr. McClain, a young Black man who was put in a chokehold while walking home from a convenience store.",The New York Times,National,U.S.,"['Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks']"
When Will the Delta Surge End?,2021-09-01,article,News,"The variant retreated unexpectedly in Britain and India, but has begun to rebound. The United States may take an even bumpier path, scientists said.",The New York Times,Science,Health,"['your-feed-science', 'Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Reopenings', 'Deaths (Fatalities)']"
Will the World Formally Recognize the Taliban?,2021-09-01,article,News,"The extremist group back in charge of Afghanistan has been a pariah to much of the world for its legacy of brutality, and the prospects for greater acceptance remain unclear.",The New York Times,Foreign,World,"['Terrorism', 'Afghanistan War (2001- )', 'Refugees and Displaced Persons', 'Foreign Aid', 'Human Rights and Human Rights Violations', ""Women's Rights"", 'Humanitarian Aid']"
"After Proudly Celebrating Women, Alibaba Faces Reckoning Over Harassment",2021-09-01,article,News,A rape accusation at the Chinese e-commerce giant has shed light on a work culture that some former employees say is humiliating and toxic.,The New York Times,Business,Technology,"['Sex Crimes', 'Sexual Harassment', 'Women and Girls', 'Discrimination', 'Workplace Hazards and Violations', 'E-Commerce']"
A Monster Storm Tests New Orleans,2021-09-01,article,News,"Flood defenses mostly held as Ida battered the city, but the power grid didn’t. Here’s what it means.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Hurricane Ida (2021)', 'Floods', 'Water Pollution', 'Wildfires', 'Hazardous and Toxic Substances', 'Afghanistan War (2001- )', 'Regulation and Deregulation of Industry']"
"Mask Wars, Part Two",2021-09-01,article,News,The Biden administration is investigating states that block mask mandates.,The New York Times,National,U.S.,"['Education (K-12)', 'Federal-State Relations (US)', 'Masks', 'Private and Sectarian Schools', 'Coronavirus (2019-nCoV)', 'Education', 'Children and Childhood', 'Youth', 'Civil Rights and Liberties', 'Parenting', 'Suits and Litigation (Civil)', 'Interscholastic Athletics', 'Reading and Writing Skills (Education)']"
"On Afghanistan, G.O.P. Assails the Pullout It Had Supported Under Trump",2021-09-01,article,News,"Eager to denounce President Biden, some Republicans have flip-flopped on bringing U.S. troops home — making it difficult to discern what they actually believe.",The New York Times,Politics,U.S.,"['Afghanistan War (2001- )', 'United States Politics and Government', 'United States Defense and Military Forces', 'United States International Relations']"
New York Passes Bill Extending Eviction Moratorium to January,2021-09-01,article,News,New York is the first state to pass a new measure to protect struggling renters since the Supreme Court whittled away at existing shields against eviction.,The New York Times,Metro,New York,"['Evictions', 'Politics and Government', 'Law and Legislation', 'Renting and Leasing (Real Estate)', 'Landlords', 'Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)']"
"‘Finally, I Am Safe’: U.S. Air Base Becomes Temporary Refuge for Afghans",2021-09-01,article,News,"About a fifth of all people evacuated from Kabul were brought to Ramstein Air Base in Germany, where they await the next leg of their journey, to the United States.",The New York Times,Foreign,World,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Military Bases and Installations', 'Evacuations and Evacuees']"
Tesla is ordered to turn over Autopilot data to a federal safety agency.,2021-09-01,article,News,The request by the National Highway Traffic Safety Administration is part of an investigation into Tesla cars crashing into parked emergency vehicles.,The New York Times,Business,Business Day,"['Driverless and Semiautonomous Vehicles', 'Automobile Safety Features and Defects', 'Traffic Accidents and Safety']"
N.Y.C.’s mayor directs city employees to return to the office full-time soon.,2021-09-01,article,News,"There are more than 300,000 city workers overall, but many of them are essential employees who have already been reporting to job sites.",The New York Times,Metro,New York,"['Coronavirus Reopenings', 'Coronavirus Delta Variant', 'Workplace Environment', 'Coronavirus (2019-nCoV)', 'Telecommuting', 'Government Employees']"
"Shifting to Governing, Taliban Will Name Supreme Afghan Leader",2021-09-01,article,News,"Facing immense challenges in a devastated country, and a hard transition from war to administration, the Islamist movement is preparing to name a new, theocratic government.",The New York Times,Foreign,World,"['Politics and Government', 'Afghanistan War (2001- )', 'Food Insecurity', 'United States International Relations', 'Terrorism', 'Refugees and Displaced Persons', 'Shortages']"
Businesses Push Biden to Develop China Trade Policy,2021-09-01,article,News,"Seven months into a new administration, companies want the White House to drop tariffs on Chinese goods and provide clarity about a critical trade relationship.",The New York Times,Business,Business Day,"['International Trade and World Market', 'Customs (Tariff)', 'United States Economy', 'United States International Relations', 'United States Politics and Government', 'Corporations']"
Vatican Clears Brooklyn Bishop of Child Abuse Charges From 1970s,2021-09-01,article,News,"Bishop Nicholas DiMarzio still faces two lawsuits based on the allegations, which date to his time as a young priest in Jersey City.",The New York Times,Metro,New York,"['Priests', 'Sex Crimes', 'Child Abuse and Neglect']"
Worried About Breakthrough Infections? Here’s How to Navigate This Phase of the Pandemic.,2021-09-01,article,News,"If you’re vaccinated, you should think about a number of variables, including your overall health, where you live and the risks you take.",The New York Times,Well,Well,"['Coronavirus Risks and Safety Concerns', 'Disease Rates', 'Coronavirus Delta Variant', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Content Type: Service']"
Lack of Power Hinders Assessment of Toxic Pollution Caused by Ida,2021-09-01,article,News,More than 100 industrial sites that handle large amounts of hazardous substances are in and around parishes still without power.,The New York Times,Climate,Climate,"['Hurricane Ida (2021)', 'Hazardous and Toxic Substances', 'Disasters and Emergencies', 'Oil (Petroleum) and Gasoline', 'Power Failures and Blackouts', 'Global Warming', 'Chemicals', 'Factories and Manufacturing']"
"After Quick Victory, Taliban Find Governing Is Harder",2021-09-01,article,News,"The two weeks since the fall of Kabul have been a scramble for Taliban officials, who are trying to take up the functions of a new government on the eve of its announcement.",The New York Times,Foreign,World,"['Politics and Government', 'Economic Conditions and Trends', 'Afghanistan War (2001- )']"
Paramount Pictures pushes the release of ‘Top Gun: Maverick’ to May.,2021-09-01,article,News,The studio cited uncertainty about the willingness of moviegoers to brave the fast-spreading Delta variant.,The New York Times,Business,Business Day,"['Movies', 'Quarantine (Life and Culture)']"
"Ethiopian Rebels Looted American Aid Stores, U.S. Official Says",2021-09-01,article,News,The top American aid official in Ethiopia accused forces from Tigray of taking food supplies as Ethiopia’s ruinous civil war spills into new areas and a famine threatens.,The New York Times,Foreign,World,"['Tigrayans (Ethnic Group)', 'Humanitarian Aid', 'War and Armed Conflicts']"
Purdue Pharma Is Dissolved and Sacklers Pay $4.5 Billion to Settle Opioid Claims,2021-09-01,article,News,The ruling in bankruptcy court caps a long legal battle over the fate of a company accused of fueling the opioid epidemic and the family that owns it.,The New York Times,Science,Health,"['Suits and Litigation (Civil)', 'Bankruptcies', 'Compensation for Damages (Law)', 'OxyContin (Drug)', 'Opioids and Opiates', 'Pain-Relieving Drugs', 'Drug Abuse and Traffic', 'Drugs (Pharmaceuticals)', 'your-feed-healthcare']"
How to Keep the Days From Blurring Together,2021-09-01,article,News,Marking time with church bells and bike rides.,The New York Times,AtHome,At Home,"['Content Type: Service', 'internal-sub-only']"
"A San Diego hospital system reported a small resurgence of Covid, even among vaccinated workers.",2021-09-01,article,News,"Breakthrough infections tend to be mild, and vaccines are still highly effective against severe disease and death from the Delta variant.",The New York Times,Science,Health,"['Coronavirus Delta Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
The W.H.O. opens a Berlin hub to head off the next pandemic.,2021-09-01,article,News,"“Viruses must move fast, but data can move even faster,” the W.H.O.’s director said in inaugurating the new international project.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Politics and Government']"
"With Afghan Retreat, Biden Bucks Foreign Policy Elite",2021-09-01,article,News,"The president, following one of his core beliefs, has put himself at odds with much of the establishment, on the right and left, in Washington and across Europe.",The New York Times,Foreign,World,"['United States International Relations', 'Afghanistan War (2001- )']"
Afghan siblings recount the perils of the first day of Taliban rule.,2021-09-01,article,News,"A young man ventured out to explore the new world of Afghanistan. For his sister, it seemed safer to watch through the window.",The New York Times,Foreign,World,[]
Health officials plead for vaccine donations to Latin America and the Caribbean.,2021-09-01,article,News,"Although every country in the region now has some vaccines, only one person in four there has been fully vaccinated.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Vaccination and Immunization']"
Biden Affirms Support Against ‘Russian Aggression’ in Meeting With Ukraine’s Leader,2021-09-01,article,News,"The Ukrainian president got the Oval Office reception he had long been seeking, after earlier efforts led to his becoming entangled in former President Donald J. Trump’s first impeachment trial.",The New York Times,Washington,U.S.,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States International Relations', 'Foreign Aid']"
"Joe Rogan, a podcasting giant who has been dismissive of vaccination, has Covid.",2021-09-01,article,News,"“I got fevers, sweats, and I knew what was going on,” he said in a video on Instagram on Wednesday, after returning from a series of shows in Florida.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Podcasts', 'Drugs (Pharmaceuticals)']"
Coronavirus Briefing: What Happened Today,2021-09-01,article,News,Cases may start rising again in September.,The New York Times,NYTNow,U.S.,"['Coronavirus Risks and Safety Concerns', 'Coronavirus Delta Variant', 'Disease Rates', 'Masks', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Vaccination and Immunization', 'Kidneys']"
"Breakthrough infections are less likely to lead to long Covid, a study suggests.",2021-09-01,article,News,Vaccination halves the odds of experiencing long-term symptoms after infection.,The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Risks and Safety Concerns', 'Chronic Condition (Health)', 'Research']"
Pentagon Leaders Wary of Working With Taliban,2021-09-01,article,News,"Cooperation with the group in fighting an Islamic State affiliate is “possible,” the chairman of the Joint Chiefs of Staff said.",The New York Times,Washington,U.S.,"['Politics and Government', 'Evacuations and Evacuees', 'Terrorism', 'United States Defense and Military Forces', 'United States International Relations', 'United States Politics and Government']"
Want to Know Who Might Run for Governor? Check the N.Y. State Fair.,2021-09-01,article,News,"Amid cows and crowds, the State Fair became a destination for potential challengers to Gov. Kathy Hochul, including Letitia James, the state attorney general.",The New York Times,Metro,New York,"['Elections, Governors', 'Politics and Government', 'Primaries and Caucuses']"
Answers to Questions About the Texas Abortion Law,2021-09-01,article,News,"The law prohibits abortions before many women even know they’re pregnant, and it will be hard to challenge in the courts.",The New York Times,Science,Health,"['your-feed-science', 'Law and Legislation', 'Pregnancy and Childbirth', 'Abortion', 'Black People', 'Blacks', 'Women and Girls', 'Heart', 'Suits and Litigation (Civil)', 'Roe v Wade (Supreme Court Decision)']"
"Over 60,000 Fake Applications Submitted in Student Aid Scheme, California Says",2021-09-01,article,News,"It was unclear how much money, if any, was disbursed to the suspicious students. The federal Education Department said it was investigating the suspected fraud.",The New York Times,Express,Education,"['Financial Aid (Education)', 'Colleges and Universities', 'Community Colleges']"
McCarthy Threatens Technology Firms That Comply With Riot Inquiry,2021-09-01,article,News,The top House Republican said his party would retaliate against any company that cooperated with an order to preserve the phone and social media records of G.O.P. lawmakers.,The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Right-Wing Extremism and Alt-Right', 'Rumors and Misinformation', 'Presidential Election of 2020', 'United States Politics and Government', 'Telephones and Telecommunications', 'Social Media', 'Text Messaging', 'Computers and the Internet']"
Justice Dept. Is Said to Accelerate Google Advertising Inquiry,2021-09-01,article,News,The moves may result in a second antitrust lawsuit against Google before the end of the year.,The New York Times,Business,Technology,"['Antitrust Laws and Competition Issues', 'Online Advertising', 'Computers and the Internet', 'Data-Mining and Database Marketing', 'Suits and Litigation (Civil)', 'Social Media', 'United States Politics and Government']"
Ida’s Heavy Rains Send Louisiana Residents on a Hunt for Clean Water,2021-09-01,article,News,"Nearly everyone in Jefferson Parish, next to New Orleans, was experiencing problems with their water service after the power went out. Lines for bottled water were growing.",The New York Times,National,U.S.,"['Hurricane Ida (2021)', 'Water', 'Shortages', 'Power Failures and Blackouts', 'Infrastructure (Public Works)', 'Levees and Dams', 'Deaths (Fatalities)']"
Mueller Scrutinized an Unidentified Member of News Media in Russia Inquiry,2021-09-02,article,News,The scrutiny was one of several new disclosures the Justice Department made about investigative actions involving the news media during the Trump years.,The New York Times,Washington,U.S.,"['News and News Media', 'United States Politics and Government', 'News Sources, Confidential Status of', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
"The pandemic is associated with a rise in childhood obesity, a study finds.",2021-09-02,article,News,"Researchers analyzing data on nearly 200,000 young people in Southern California found a 9 percent increase in obesity among those ages 5 to 11.",The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Obesity']"
Apple plans another tweak to its strict app store rules.,2021-09-02,article,News,"The change, which affects apps like Spotify and Netflix, will allow developers to steer users to their websites rather than the App Store.",The New York Times,Business,Technology,"['Mobile Applications', 'Mobile Commerce and Payments']"
"Climate Change Is ‘Not a Geostrategic Weapon,’ Kerry Tells Chinese Leaders",2021-09-02,article,News,President Biden’s climate envoy ended talks in China with a pledge to continue negotiations. But Beijing warned that broader U.S.-China tensions hurt cooperation.,The New York Times,Foreign,World,"['Greenhouse Gas Emissions', 'Global Warming', 'Weather', 'Carbon Caps and Emissions Trading Programs', 'Coal']"
Philadelphia is inundated by floodwaters as Ida leaves a trail of destruction in the Mid-Atlantic.,2021-09-02,article,News,Tornadoes touched down in Maryland and in the Philadelphia suburbs. Rain-swollen rivers were still rising. Many were without power.,The New York Times,National,U.S.,"['Hurricane Ida (2021)', 'Floods']"
Scenes from New York City as Ida paralyzes region.,2021-09-02,article,News,"The sudden inundation from the remnants of Ida transformed familiar moments of life in New York City and its suburbs into something otherworldly, waterlogged and frightening.",The New York Times,Express,New York,"['Floods', 'Hurricane Ida (2021)']"
New York City faces the first ‘flash flood emergency’ in its history.,2021-09-02,article,News,Record rainfall prompted the warning of “a severe threat to human life.”,The New York Times,Express,New York,[]
