headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"Independent Voters See Economy Improving, a Potential Boon to Trump",2020-02-01,article,News,"Consumer confidence has rebounded since recession warnings in the summer, particularly among voters who don’t lean toward either major party.",The New York Times,Business,Business Day,"['United States Economy', 'Presidential Election of 2020', 'Income Inequality', 'Polls and Public Opinion', 'Voting and Voters']"
"125 Years Later, Native American Tribe in Montana Gets Federal Recognition",2020-02-01,article,News,"For decades, the Little Shell tribe had no legal status. That changed in December, when Congress granted recognition to the tribe’s 5,300 members.",The New York Times,National,U.S.,['Native Americans']
"With Brexit Official, Britons Start a ‘Brexodus’ From Brussels",2020-02-01,article,News,"For many, it was an awkward and wrenching week of farewells. But most are racing to claim different passports, so they might keep lucrative jobs.",The New York Times,Foreign,World,"['Great Britain Withdrawal from EU (Brexit)', 'Passports', 'Legislatures and Parliaments']"
Indonesia Deports U.S. Journalist Jailed Over Visa Issue,2020-02-01,article,News,"Philip Jacobson, who works for the environmental news organization Mongabay, was put on a plane to New York.",The New York Times,Foreign,World,['Immigration Detention']
"Iowa, Iowa, Iowa: This Week in the 2020 Race",2020-02-01,article,News,"It’s all Iowa, all the time. You may not have been there, but we were. Here’s a rundown of what happened.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
A Former F.B.I. Negotiator and His Tips for Travel,2020-02-01,article,News,"Chris Voss details how empathy, bargaining and other tactics can be applied to landing travel perks, avoiding travel penalties and more.",The New York Times,Travel,Travel,"['Travel and Vacations', 'AIRLINES AND AIRPLANES', 'Hotels and Travel Lodgings', 'Books and Literature']"
Asteroid That Killed the Dinosaurs Was Great for Bacteria,2020-02-01,article,News,The smoldering crater left by the apocalyptic space rock became a nice home for blue-green algae within years of the impact.,The New York Times,Science,Science,['your-feed-science']
Why Jill Biden Is Taking Time Off to Help Her Husband Get a Job,2020-02-01,article,News,"She is a forceful surrogate for Joe Biden’s campaign, in part because voters like that she has retained her own professional identity: “I admire how she’s always worked.”",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Primaries and Caucuses']"
"On Roofs or in Basements, a New Way to Ice Skate",2020-02-01,article,News,"With stackable plastic panels, a company called Glice wants to be rink-builder to a warming world.",The New York Times,SundayBusiness,Business Day,"['Ice', 'Ice Skating', 'Hockey, Ice']"
How Will the Winner of the Iowa Caucuses Be Chosen? Here’s What You Should Know,2020-02-01,article,News,"As if the caucusing wasn’t confusing enough, officials will release raw vote totals that could allow candidates to spin the results.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses', 'News and News Media']"
Venezuela’s Capital Is Booming. Is This the End of the Revolution?,2020-02-01,article,News,"American sanctions, intended to oust an authoritarian president, forced changes that have eased tensions and improved life — for some. Others see a more unequal country that has turned away from its socialist-inspired revolution.",The New York Times,Foreign,World,"['Economic Conditions and Trends', 'Embargoes and Sanctions', 'Income Inequality', 'Politics and Government', 'Regulation and Deregulation of Industry', 'Capitalism (Theory and Philosophy)', 'Nationalization of Industry']"
5 New Standout Resorts in the Caribbean,2020-02-01,article,News,"In the aftermath of hurricanes Irma and Maria, many hoteliers in the Caribbean have regrouped and rebuilt — and are ushering in a new age of hospitality.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Hotels and Travel Lodgings', 'Islands']"
"In a Long History of Sexist Ads and Outrage, It’s the Apology That’s New",2020-02-01,article,News,"A KFC ad in Australia that infuriated women’s groups showed the power of the #MeToo movement, even as it called back to the many sexist ads of the past.",The New York Times,Express,Business Day,"['ADVERTISING AND MARKETING', '#MeToo Movement', 'Women and Girls', 'Discrimination', 'Social Media', 'Two Thousands (Decade)', ""Women's Rights"", 'Online Advertising']"
A Cancer Patient Stole Groceries Worth $109.63. She Was Sentenced to 10 Months.,2020-02-01,article,News,"The lieutenant governor of Pennsylvania, John Fetterman, said the punishment was overly harsh and offered to personally repay the grocery store.",The New York Times,National,U.S.,"['Criminal Justice', 'Politics and Government', 'Amnesties, Commutations and Pardons', 'Sentences (Criminal)', 'Shoplifting and Employee Theft (Retail)']"
A 2020 Democratic Primary Endorsement Digest,2020-02-01,article,News,Joe Biden has a hold on the Democratic establishment. Much of the far left supports Bernie Sanders. Mayors are backing Pete Buttigieg and Mike Bloomberg. And then there are the celebrities.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Endorsements']"
Coronavirus Thwarts Business Travelers Who ‘Need to Be in the Room’,2020-02-01,article,News,The growing uncertainty over the safety of visiting or leaving China is bedeviling companies around the world.,The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Business Travel', 'Epidemics', 'AIRLINES AND AIRPLANES', 'Travel Warnings']"
How to Take Equity Out of a Co-op,2020-02-01,article,News,"Like banks, co-ops set rules about how much shareholders can borrow. But there are ways to find the equity you seek in your home.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Cooperatives']"
Caramelized! Shallot! Pasta!,2020-02-01,article,News,"Alison Roman’s new pasta, candied oranges, and more recipes.",The New York Times,Dining,Admin,[]
"Greece’s Answer to Migrants, a Floating Barrier, Is Called a ‘Disgrace’",2020-02-01,article,News,"Rights groups have condemned the plan, warning that it would increase the dangers faced by asylum seekers.",The New York Times,Foreign,World,"['Middle East and Africa Migrant Crisis', 'Border Barriers', 'Smuggling']"
What if Brexit Works?,2020-02-01,article,News,"Britain is remaking itself again. The shape of its society and economy, and its place in the world, are very much up for grabs.",The New York Times,Foreign,World,"['Great Britain Withdrawal from EU (Brexit)', 'Politics and Government', 'International Trade and World Market', 'Economic Conditions and Trends']"
‘Angels’ in Hell: The Culture of Misogyny Inside Victoria’s Secret,2020-02-01,article,News,A Times investigation found widespread bullying and harassment of employees and models. The company expresses “regret.”,The New York Times,Business,Business Day,"['Models (Professional)', 'Lingerie and Underwear', 'Sexual Harassment', 'Women and Girls', 'Discrimination', 'Workplace Hazards and Violations']"
Fact-Checking Bernie Sanders Before the Iowa Caucuses,2020-02-01,article,News,"The Vermont senator has made exaggerated claims or statements that lacked context about “Medicare for all,” his antiwar record and his history of bipartisanship.",The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Politics and Government']"
Modi’s Budget Offers Few Solutions to Revive India’s Weak Economy,2020-02-01,article,News,"As the slowing economy threatens Prime Minister Narendra Modi’s grip on power, the government unveiled a modest budget that one economist called “smoke and mirrors.”",The New York Times,Foreign,World,"['Politics and Government', 'Budgets and Budgeting', 'Economic Conditions and Trends']"
Democratic Candidates Focus on All-Consuming Hunger to Unseat Trump,2020-02-01,article,News,"With the Iowa caucuses set to kick off the primary season on Monday night, a Democratic race that began as a contest of ideas and ideologies has given way to a fixation on electability.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
Bloomberg Proposes $5 Trillion in Taxes on the Rich and Corporations,2020-02-01,article,News,"Michael R. Bloomberg, the billionaire presidential hopeful, is including more new taxes in his plan than his moderate rival Joe Biden but less than Bernie Sanders or Elizabeth Warren.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Federal Taxes (US)', 'Tax Cuts and Jobs Act (2017)', 'Corporate Taxes', 'Income Tax', 'Taxation']"
"As New Coronavirus Spread, China’s Old Habits Delayed Fight",2020-02-01,article,News,"At critical turning points, Chinese authorities put secrecy and order ahead of openly confronting the growing crisis and risking public alarm or political embarrassment.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Epidemics', 'SARS (Severe Acute Respiratory Syndrome)']"
WeWork Names Veteran Real Estate Executive as New Chief,2020-02-01,article,News,"Sandeep Mathrani will take over the operator of shared office space, which was on the brink of financial collapse last year.",The New York Times,Business,Business Day,"['Appointments and Executive Changes', 'Real Estate (Commercial)', 'Co-Working', 'Renting and Leasing (Real Estate)']"
"Trump Threw Weighty Refugee Decisions to Local Government, With Painful Results",2020-02-01,article,News,President Trump’s executive order granting local officials veto power over refugee resettlement has divided communities and left immigrants feeling unwanted.,The New York Times,Washington,World,"['Executive Orders and Memorandums', 'Refugees and Displaced Persons', 'Local Government', 'Immigration and Emigration', 'Vetoes (US)', 'United States Politics and Government']"
"U.S. Tweets Support for Iranian Chess Official, but Ban Wouldn’t Let Her In",2020-02-01,article,News,American embassies appeared to sympathize with an Iranian woman who feared returning to Iran after an image of her looking like she was not wearing a hijab circulated online.,The New York Times,Express,U.S.,"['Chess', 'Muslim Veiling', 'United States Politics and Government', 'Muslims and Islam', 'Women and Girls']"
"While Stained in History, Trump Will Emerge From Trial Triumphant and Unshackled",2020-02-01,article,News,"His acquittal in the Senate assured, the emboldened president will take his victory and grievance to the campaign trail, no longer worried about congressional constraint.",The New York Times,Washington,U.S.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government']"
NOAA Leaders Privately Disowned Agency’s Rebuke of Scientists Who Contradicted Trump,2020-02-01,article,News,Newly released emails show officials at NOAA told the agency’s scientists it did “not approve or support” a controversial agency statement issued after the president falsely said that Alabama was at risk from Hurricane Dorian.,The New York Times,Climate,Climate,"['Hurricane Dorian (2019)', 'Hurricanes and Tropical Storms', 'United States Politics and Government']"
Student Suspended Over Dreadlocks Is Invited to the Oscars,2020-02-01,article,News,DeAndre Arnold was told his dreadlocks violated his Texas high school’s dress code. Now he has been invited to the Oscars by the celebrity couple Gabrielle Union and Dwyane Wade.,The New York Times,Express,U.S.,"['Hair', 'Black People', 'Blacks', 'Discrimination', 'Academy Awards (Oscars)', 'Movies', 'Education (K-12)']"
Iraq Names New Prime Minister Who Praises ‘Bravery’ of Protesters,2020-02-01,article,News,"Anti-government demonstrations have been raging since October, demanding an end to political corruption.",The New York Times,Foreign,World,"['Politics and Government', 'Corruption (Institutional)', 'Demonstrations, Protests and Riots', 'United States Defense and Military Forces']"
China Increasingly Walled Off as Countries Seek to Stem Coronavirus,2020-02-01,article,News,"The number of deaths from the virus outbreak rose to 304 and the number of cases soared to more than 14,000 as Australia and Japan joined the United States in imposing travel restrictions.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Deaths (Fatalities)', 'International Relations']"
New York City Eyes First Suspected Case of Coronavirus,2020-02-01,article,News,"A sample was being sent to the federal authorities for confirmation, the city Health Department said.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Viruses', 'Medicine and Health']"
Impeachment Then and Now: What Three Presidential Sites Can Teach Us,2020-02-01,article,News,"We visited the presidential museums, libraries and sites dedicated to Andrew Johnson, Richard Nixon and Bill Clinton to talk to visitors about the impeachment facing President Trump.",The New York Times,National,U.S.,"['Presidents and Presidency (US)', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Historic Buildings and Sites', 'Libraries and Librarians']"
Juan Guaidó Takes His Appeal to Venezuelans in Florida,2020-02-02,article,News,"Juan Guaidó, who last year declared himself Venezuela’s interim president, tried to rekindle the energy of his country’s diaspora.",The New York Times,National,U.S.,['VENEZUELAN-AMERICANS']
Rivals Target Sanders in Final Push Toward Iowa Caucuses,2020-02-02,article,News,The specter of the divisive Democratic battles of 2016 cast a shadow over the final days of the 2020 contest for Iowa as several candidates questioned the ability of Bernie Sanders to unite the party.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
"Trump Campaign and R.N.C. Spent $9 Million in 4th Quarter, Mostly on Digital Ads",2020-02-02,article,News,"The groups supporting the president’s re-election bid also made 150 payments to Trump-owned entities and properties, Federal Election Commission filings show.",The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'Campaign Finance', 'Political Advertising']"
Des Moines Register Poll of Iowa Caucusgoers Abruptly Shelved,2020-02-02,article,News,The release of the highly anticipated survey was canceled after Pete Buttigieg’s campaign raised concerns that he was not included in at least one phone call.,The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Polls and Public Opinion']"
Stocks Sink as Markets Open in China,2020-02-02,article,News,"As the overall death toll passed 360, a quarantine is being expanded in Wuhan, the central Chinese city where the coronavirus began.",The New York Times,Foreign,World,['Coronavirus (2019-nCoV)']
‘I Had Shoved Everything I Needed Into a Rickety Folding Cart’,2020-02-02,article,News,"Splitting up, finding a car key and more reader tales of New York City in this week’s Metropolitan Diary.",The New York Times,Metropolitan,New York,[]
"Like Its 2 Royal Guests, Canada’s Most English City Reinvents Itself",2020-02-02,article,News,"Prince Harry and his wife, Meghan, have retreated from royal life to Victoria, which has long embraced its queenly name. But the city, like the duke and duchess, is breaking with tradition.",The New York Times,Foreign,World,"['Royal Families', 'Names, Geographical']"
Quieter Response to Coronavirus in Countries Where China Holds Sway,2020-02-02,article,News,Top officials in Southeast Asia have played down the threat of the virus and shied away from travel bans. Some have even pushed supposed remedies not supported by science.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Epidemics', 'Viruses', 'AIRLINES AND AIRPLANES', 'Immigration and Emigration']"
"Homes That Sold for Around $750,000",2020-02-02,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
The Week in Business: Coronavirus Hits the World Economy,2020-02-02,article,News,,The New York Times,SundayBusiness,Business Day,"['Coronavirus (2019-nCoV)', 'United States Economy']"
Art School’s Merger With Christian University Stokes Uproar,2020-02-02,article,News,The union of Watkins College of Art and Belmont University in Nashville prompted concern that non-Christian faculty members could be purged.,The New York Times,Express,U.S.,"['Colleges and Universities', 'Art', 'Mergers, Acquisitions and Divestitures']"
U.K. Police Kill Man in a ‘Terrorist Related’ Incident,2020-02-02,article,News,The shooting occurred after people were stabbed in South London. The motive was unclear. The suspect had a fake explosive device strapped to his body.,The New York Times,Foreign,World,"['Police Brutality, Misconduct and Shootings', 'Terrorism']"
The Graying of the American Economy Is on Display in Iowa,2020-02-02,article,News,The state with a huge influence in picking presidential candidates doesn’t look much like the country as a whole. Except in the 60-plus crowd.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Population', 'Economic Conditions and Trends', 'Elderly', 'Age, Chronological', 'Primaries and Caucuses']"
He Assaulted His Girlfriend. Now He Wants a Political Comeback.,2020-02-02,article,News,"Hiram Monserrate, the first member of New York’s Legislature to be expelled in nearly a century, is running again.",The New York Times,Metro,New York,"['Elections, State Legislature', '#MeToo Movement', 'Corruption (Institutional)', 'Politics and Government', 'Domestic Violence']"
Can Democrats Beat Trump in Iowa in November?,2020-02-02,article,News,Iowa voted strongly for Barack Obama twice and for Donald Trump by nine points in 2016. It could be a national barometer again in November.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Voting and Voters']"
"Coronavirus Pummels Wuhan, a City Short of Supplies and Overwhelmed",2020-02-02,article,News,"It is nearly impossible to get the care they need to treat, or even diagnose, the coronavirus, say residents at the crisis’ center.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Hospitals', 'Epidemics', 'Shortages']"
Stand Here for Your Candidate: Iowans State Their Preferences in Public,2020-02-02,article,News,"Caucusgoers, uniquely, will declare their loyalty before their friends and neighbors. And they are taking their responsibility very seriously.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
"2020 Super Bowl Commercials: Funeral for Mr. Peanut, Tears for Google",2020-02-02,article,News,Uplifting spots from major brands stayed away from divisive issues on TV’s biggest ad day. But Trump and Bloomberg crashed the party.,The New York Times,Business,Business Day,"['Super Bowl', 'ADVERTISING AND MARKETING', 'Television', 'Football']"
Suicide at Hudson Yards Vessel: Teenager Jumps Over Railing,2020-02-02,article,News,The death on Saturday night stunned onlookers who were visiting the 150-foot-high steel structure.,The New York Times,Metro,New York,['Suicides and Suicide Attempts']
"Wuhan Coronavirus Looks Increasingly Like a Pandemic, Experts Say",2020-02-02,article,News,"Rapidly rising caseloads alarm researchers, who fear the virus may make its way across the globe. But scientists cannot yet predict how many deaths may result.",The New York Times,Science,Health,"['Epidemics', 'SARS (Severe Acute Respiratory Syndrome)', 'Coronavirus (2019-nCoV)', 'MERS (Middle East Respiratory Syndrome)', 'Viruses', 'Influenza', 'Drugs (Pharmaceuticals)', 'Deaths (Fatalities)', 'United States Politics and Government']"
Israel Puts Brakes on West Bank Annexation Plan,2020-02-02,article,News,"The Trump administration sought the delay, prompting fears among Netanyahu allies that it may cost them votes in the March election.",The New York Times,Foreign,World,"['Israeli Settlements', 'Elections', 'Palestinians', 'United States International Relations', 'Politics and Government']"
"Republicans’ Emerging Defense: Trump’s Actions Were Bad, but Not Impeachable",2020-02-02,article,News,A growing number of Republicans have acknowledged that President Trump’s phone call with Ukraine wasn’t perfect. But they argue that it doesn’t merit his removal.,The New York Times,Washington,U.S.,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government', 'Impeachment', 'Ethics and Official Misconduct']"
Trump Defends Closing Borders to Travelers to Fight Coronavirus,2020-02-02,article,News,"In an interview with Sean Hannity of Fox News, President Trump insulted his potential 2020 rivals, lamented impeachment and defended his administration’s coronavirus policies.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']"
Al Qaeda Claims It Directed Florida Naval Base Shooting,2020-02-02,article,News,"In an audiotape message, Al Qaeda’s leader in Yemen claimed responsibility for the December attack that killed three U.S. sailors. The militant himself was most likely killed in a drone strike after he made the tape.",The New York Times,Foreign,World,"['Terrorism', 'Naval Air Station Pensacola Shooting (2019)', 'Murders, Attempted Murders and Homicides', 'United States Defense and Military Forces', 'Targeted Killings', 'Drones (Pilotless Planes)', 'Military Bases and Installations']"
Jeff Bezos Is Sued by His Girlfriend’s Brother,2020-02-02,article,News,Michael Sanchez says he was trying to protect his sister in a lawsuit complaint.,The New York Times,Business,Business Day,"['Suits and Litigation (Civil)', 'Privacy', 'Libel and Slander']"
Philippines Reports First Coronavirus Death Outside China,2020-02-02,article,News,"A 44-year-old man who traveled from Wuhan, China, the center of the outbreak, died in the Philippines, officials said.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Deaths (Fatalities)']"
"In Libya, Toothless U.N. Embargo Lets Foreign States Meddle With Impunity",2020-02-02,article,News,"A bombing that killed and wounded dozens of migrants may have been a war crime, a United Nations inquiry found. One problem: It failed to name a culprit.",The New York Times,Foreign,World,[]
Australia’s Volunteer Firefighters Are Heroes. But Are They Enough?,2020-02-02,article,News,"The country relies heavily on civilians to contain its fires, but the monstrous blazes that come with climate change threaten to break the system.",The New York Times,Foreign,World,"['Fires and Firefighters', 'Wildfires', 'Volunteers and Community Service', 'Rural Areas']"
‘Scared and Panicked’: Travelers Rush to Avoid Virus Quarantine,2020-02-02,article,News,American officials issued a cutoff of 5 p.m. on Sunday for airline passengers to leave China before being denied entry to the United States or subject to two-week quarantine.,The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Airport Security', 'AIRPORTS', 'Travel Warnings', 'Epidemics', 'Quarantines']"
Democrats Make Final Appeals in a Cloudy 2020 Iowa Caucus Race,2020-02-03,article,News,"Bernie Sanders is increasingly seen as the candidate on the rise. But the Iowa contest is unusually jumbled, and several candidates have realistic hopes for a sudden burst of momentum.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses']"
A Dozen Calls to Child Abuse Hotline Did Not Save 8-Year-Old Boy,2020-02-03,article,News,"Teachers, officials and his mother feared for the autistic child, who the police said died after his father made him sleep in a freezing garage.",The New York Times,Metro,New York,"['Child Abuse and Neglect', 'Murders, Attempted Murders and Homicides']"
"Impeachment All but Behind Him, Trump Celebrates and Keeps Focus on Bloomberg",2020-02-03,article,News,"In tweets and an interview with Sean Hannity, the president mocked the former New York mayor who seems to be on his mind.",The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'State of the Union Message (US)']"
"New U.S. Travel Ban Shuts Door on Africa’s Biggest Economy, Nigeria",2020-02-03,article,News,"The visa rules will affect nearly a quarter of the people on the African continent, including many hoping to join loved ones already  in the U.S.",The New York Times,Foreign,World,"['Visas', 'Remittances', 'Discrimination', 'Immigration and Emigration', 'Muslims and Islam', 'Executive Orders and Memorandums']"
Coronavirus in New York: 2 More Possible Cases in City Are Identified,2020-02-03,article,News,There are now three suspected cases in the city. The patients had recently been to China and came down with flulike symptoms.,The New York Times,Metro,New York,['Coronavirus (2019-nCoV)']
China Stocks Plunge as Coronavirus Fears Grow,2020-02-03,article,News,"Returning from a long holiday, Chinese investors consider the implications of the virtual shutdown of the world’s No. 2 economy.",The New York Times,Business,Business Day,"['Stocks and Bonds', 'Coronavirus (2019-nCoV)']"
"Trump Mistakenly Congratulates Kansas City, Kan., on Its Super Bowl Win",2020-02-03,article,News,"The Kansas City Chiefs play in Missouri, a fact that people on Twitter didn’t hesitate to point out.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Super Bowl']"
Hong Kong Reports First Death From Coronavirus Outbreak,2020-02-03,article,News,The death was the second from the virus outside mainland China. The patient was a 39-year-old man who had visited Wuhan and returned to Hong Kong on Jan. 23.,The New York Times,Foreign,World,"['SARS (Severe Acute Respiratory Syndrome)', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Infections']"
Joe Walsh Also Wants to Beat Donald Trump,2020-02-03,article,News,The Democrats in Iowa are making a furious last-minute case against the president. So is a Tea Party hero.,The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Voting and Voters']"
How a Clash of Egos Became Bigger Than Fixing the Subway,2020-02-03,article,News,"Even as New York transit emerged from a crisis, a feud grew between Andy Byford, the subway leader, and his boss, Gov. Andrew Cuomo.",The New York Times,Metro,New York,"['Transit Systems', 'Subways', 'Politics and Government', 'Buses', 'Delays (Transportation)']"
A Top L Brands Executive Complained of Harassment. Then She Was Locked Out.,2020-02-03,article,News,Monica Mitro’s departure from the company that runs Victoria’s Secret is a case study in the wrong way to deal with allegations of misconduct.,The New York Times,Business,Business Day,"['Appointments and Executive Changes', 'Boards of Directors', 'Sexual Harassment', '#MeToo Movement', 'Discrimination', 'Sex Crimes', 'Workplace Hazards and Violations']"
Democrats Had a 2020 Vision. This Isn’t Quite What They Expected.,2020-02-03,article,News,"On the brink of actual voting, the party that preached of unity to defeat President Trump finds itself very divided.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Polls and Public Opinion', 'Voting and Voters', 'United States Politics and Government']"
SARS Stung the Global Economy. The Coronavirus Is a Greater Menace.,2020-02-03,article,News,"In the nearly 20 years since SARS, China’s importance in the global economy has grown exponentially.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'International Trade and World Market', 'Economic Conditions and Trends', 'SARS (Severe Acute Respiratory Syndrome)', 'United States Economy', 'Computers and the Internet', 'Factories and Manufacturing', 'Consumer Behavior']"
She Was Losing Fistfuls of Hair. What Was Causing It?,2020-02-03,article,News,"Sudden hair loss may seem alarming, but it may be caused by a temporary stress and grow back.",The New York Times,Well,Well,"['Hair', 'Baldness', 'Alopecia Areata', 'Women and Girls', 'Wigs']"
Helping Teenagers With Menstrual Pain,2020-02-03,article,News,"Painful periods are common around the world but, with treatment, should not cause a teenager to miss school, sports or social outings.",The New York Times,Well,Well,"['Menstruation', 'Teenagers and Adolescence', 'Endometriosis', 'Hormones', 'Birth Control and Family Planning', 'Pain']"
How a Health Aide Won Her Ex-Client’s $283-a-Month Apartment,2020-02-03,article,News,"“Sometimes, the underdog gets their say, and it works out,” a supporter said of the fight for the rent-controlled unit.",The New York Times,Metro,New York,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Rent Control and Stabilization', 'Home Health Care', 'Legal Aid for the Poor (Civil)']"
Something New York Doesn’t Have Enough of: Serviced Apartments,2020-02-03,article,News,"When the new condo wasn’t ready on time, she needed a furnished place in a hurry without knowing for how long.",The New York Times,RealEstate,Real Estate,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)']"
